Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-1.6400481,-16.584246,-10.318461,17.12461,0.6113993,8.356533,-10.938112,-7.7182083,-4.073068,-9.738335,-15.161526,-1.4101934
1851,3.223486,5.3212957,1.4844265,0.7719291,-3.2525406,5.90979,-5.1893606,-13.056885,-3.1936207,-13.457388,-5.1279893,-8.911693
1852,-9.533262,-7.639249,5.8929453,3.3366978,2.723274,-1.9481454,20.02932,4.715941,3.5827734,10.444307,-2.4096558,3.5388937
1853,5.8496222,-5.0885916,9.464073,6.046934,10.695801,16.172071,6.2956014,13.177565,-5.1300015,-7.2515464,2.6285508,-4.2866216
1854,0.1450943,-11.297422,-13.27784,12.2594595,4.9526024,-5.0661645,-3.113771,2.2771769,-9.640867,-5.6479826,-0.44136518,-1.3161242
1855,-5.1769032,-0.8751674,-6.8613753,4.722237,-6.396289,10.605897,-2.5190225,-10.290883,-5.3525634,3.9425406,-1.5692877,-3.2581313
1856,-8.011736,-4.428005,-2.298086,-2.5871048,-9.233512,6.0732517,20.02112,-0.70565325,4.5411034,15.558511,7.722782,14.170286
1857,7.4828987,9.466486,-3.5667975,7.52263,26.576115,21.354795,15.586314,14.939239,10.726347,11.801013,14.389131,3.4516184
1858,5.6605062,-18.49436,-0.2131628,-7.3549085,-2.3851023,-4.3685083,1.2129872,-3.7589858,4.099267,-6.758337,23.26216,12.900873
1859,4.381584,5.1869607,13.878701,2.7155557,-12.081047,-16.649328,4.2050586,-14.791954,-2.4949458,-10.177418,-28.253546,-9.962655
1860,-4.5665736,-8.781735,-12.989477,-10.491592,1.964122,10.357172,2.3735423,4.3829384,14.134735,16.41442,10.156991,4.9546356
1861,12.918078,17.737677,16.58963,4.331742,-10.087772,-13.064478,-10.681015,4.6206074,-5.146905,-0.9344168,-16.910292,4.3672256
1862,-1.2040302,4.461979,15.217059,15.916067,-9.366435,-9.826336,-0.2644777,-3.6219716,-8.9285755,-18.828566,-14.683602,-10.98017
1863,-21.312433,-0.72590643,-9.67983,-14.952419,-11.706342,17.532995,-10.089161,6.8389955,11.9894085,-2.5546734,-1.3629116,9.022608
1864,7.7508135,-1.3157005,11.464686,9.283177,-19.510422,14.1436405,10.544218,7.7267056,19.068657,21.078917,21.122364,11.877609
1865,3.1050496,14.389966,-3.86412,0.04680257,5.257409,1.7657783,-6.2597146,-13.831081,-11.999834,-6.564594,-5.040522,3.2917006
1866,-2.0851398,-22.650213,8.53097,-27.874163,-15.155469,-2.9821463,11.608784,9.849317,13.00831,1.9939835,-2.2890315,15.950808
1867,6.9824095,3.9250658,6.5780087,8.225633,-2.5237548,4.7528396,18.154875,2.364529,7.497324,10.54042,-11.780045,7.6267247
1868,12.205073,0.031912863,4.583097,13.320324,0.97407335,2.2500393,-6.4767756,-15.612266,-3.9467618,-5.5827274,-10.721295,-5.9171553
1869,-7.397586,-9.612479,-3.6156726,6.479466,2.213353,-9.111722,-7.709685,-3.0331209,0.043384716,2.7922242,4.8386617,-5.9265623
1870,-1.1744211,9.371386,-6.324158,-8.74985,-1.1521249,-1.4916776,-12.429565,-3.9394543,-18.94667,-7.755885,-25.755308,-15.496538
1871,-20.84394,-8.905409,-17.99875,1.3399725,2.6235814,5.4038596,21.796682,-7.263268,-4.338358,0.99592966,-0.52082855,8.401228
1872,4.1509194,-20.676983,11.384857,16.313753,3.9310417,4.3496027,1.7093344,-5.921061,5.9408007,3.5722542,-10.469757,-0.13764568
1873,13.020756,1.877205,14.199646,-13.491105,-13.9901,-1.799287,-12.022454,-29.914066,-13.055827,-7.7751074,-4.266469,-3.0861938
1874,-17.330963,1.3953053,-8.095468,8.862262,13.5387535,12.566495,6.7552896,4.165667,4.099267,1.6914816,7.4203634,-0.95448023
1875,-7.7672224,0.18074739,7.2712183,-7.6021485,-6.9503264,1.5368378,13.624561,5.2631106,-10.343768,-2.6062708,3.9822865,2.8668213
1876,13.478742,-7.1445556,-5.6081405,-6.937864,-4.6574016,5.1414733,-8.206997,-19.396341,-4.9651933,-18.691479,-4.057806,-15.921941
1877,-18.156675,-9.784769,-18.116865,-14.938592,-13.79358,2.1869159,-7.28135,-0.4790699,6.0980964,4.4236097,-11.11118,4.4524107
1878,4.199154,4.4990807,1.363461,-9.753191,1.2427845,5.638924,15.507207,2.1477005,5.1557307,18.866302,-0.9787434,-9.430641
1879,-1.4857942,14.882954,-1.6509004,-4.4549556,13.036854,8.348996,17.644539,5.029433,13.087662,-10.670121,4.2744145,0.19159667
1880,-6.0747275,-27.772423,0.06664619,-14.546437,9.445063,8.730563,-5.493729,6.6035438,12.71203,3.2485063,10.159278,2.8715248
1881,-7.976874,7.233968,-6.4915547,6.7659764,-5.05789,1.4496897,2.2269053,3.4659634,1.8745887,-14.024452,5.63844,11.005901
1882,-11.225757,-10.618924,3.8605626,-3.4621239,-6.632915,-4.2837152,6.2888484,11.20793,-1.2534834,5.436333,10.044942,7.991504
1883,7.0507016,1.6673868,-3.8567889,-10.643145,-18.146814,8.772489,-4.7914147,-22.078981,-3.3682892,-24.426874,-13.540244,-15.120784
1884,-10.025633,-24.170542,-10.902518,19.131292,11.371876,23.615465,14.56082,2.436805,-0.83888,-2.9765573,18.038729,-3.5779667
1885,7.838208,5.541349,7.608048,15.07866,-4.7301655,-5.6097803,-12.83957,-10.991917,-3.015665,-3.3857949,-3.0019152,-5.3725986
