Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,16.949093,7.5410275,11.163255,-10.190356,7.5373363,-9.7355795,4.7383127,11.000882,10.627318,11.539732,7.992834,5.386437
1851,5.8059754,14.764282,11.428974,4.4690843,12.3451805,8.410836,-17.025976,-14.59359,-18.775202,-3.2811053,-16.247772,-12.666815
1852,-7.292563,2.5180328,-15.853193,-0.044431686,5.8622856,17.17827,30.536957,18.202934,10.883381,4.56087,13.577761,9.488161
1853,19.522846,14.582621,19.825716,10.59601,-1.5626541,12.120788,6.4622216,23.837475,21.852781,13.838225,-5.545,-0.4743978
1854,5.2843895,-10.685219,13.078449,-17.161047,-0.6222647,-2.3137405,-2.7162476,-0.98956615,-1.9600879,-16.00595,-9.929648,-10.773711
1855,-9.704898,-4.0133,-3.4710574,-1.8268318,2.6737864,-10.724319,-6.962462,-4.80168,-19.353409,6.033474,-5.035822,-1.2556064
1856,-11.183951,-2.4681215,1.5144081,-1.9809982,10.105344,-17.921005,4.178911,18.764643,4.6290345,15.170368,11.711943,4.2689795
1857,-1.6297796,4.3879995,23.057028,-1.6447968,0.46428496,-18.601309,-13.497701,-12.033248,-13.614589,-14.9254465,-8.562985,-15.670297
1858,-18.290033,-16.551731,-3.9413006,15.706624,18.999607,-3.1087992,16.256746,13.370261,24.49941,24.935118,6.4933634,6.1954556
1859,0.23362842,3.3475764,4.965141,8.256832,-9.824292,-11.0061245,1.2785932,-7.150039,-4.373492,-3.3481095,-5.965473,10.644552
1860,7.9501567,12.849429,7.5917397,-2.5727596,0.9424771,2.997465,13.394038,4.8122354,13.005738,5.437881,20.43413,9.672719
1861,-2.8091316,6.754253,13.887283,1.8719746,4.259487,2.7248595,-0.79571515,-2.1022525,4.255873,5.398671,-12.989731,-6.9157033
1862,8.180453,3.6075761,0.15118548,14.189865,3.4630516,3.0463693,0.9505697,9.91324,4.4453692,-2.3499947,-3.1674974,-4.0113263
1863,1.5912242,1.9722023,-13.709319,5.174099,9.233898,7.5455685,10.697962,-8.109329,9.135643,-10.342854,-6.8374915,-8.678352
1864,-10.129738,-29.67241,10.693816,0.20934983,6.536829,9.078066,6.574102,3.366816,3.5581384,0.95604324,9.552444,4.5587096
1865,7.286081,-1.593692,2.9553335,-4.1873555,0.15927888,4.826778,7.407729,10.885946,-0.45529383,-8.438445,-5.688332,-4.9487767
1866,7.5142746,3.2959151,-2.9963853,-15.090474,1.9302996,-1.0514272,3.5023928,-7.783752,-18.961782,-1.9077668,-11.463198,-2.308342
1867,2.8983438,2.2326257,8.609929,-3.9335742,-12.9648075,-11.484031,-11.81045,-17.040785,-6.4317117,-14.199319,-11.337406,-1.5008402
1868,-4.12519,-9.710855,13.853867,-1.0216091,-4.932061,-8.199693,1.900362,-9.107974,1.9352735,1.9154444,-9.556284,10.46758
1869,6.4895053,-1.1549951,3.931652,-3.6015236,5.8280897,16.18808,17.650251,3.4258494,-3.5314486,-1.6328014,9.085864,3.870538
1870,1.7274044,12.566563,-1.1798286,5.859546,-2.2256148,14.98145,10.526095,0.76846063,7.9631963,-2.774851,14.629696,0.6314296
1871,-19.227522,-10.473916,-5.7546363,-5.2256064,3.9759912,5.3550415,-1.1623017,-9.256452,-20.611372,2.1581485,6.147563,0.20922297
1872,-3.565221,-5.1468825,3.618425,3.0448246,-8.726712,1.44221,8.586519,9.174431,15.637306,-1.148882,5.4228854,12.542712
1873,-7.9035335,11.681124,-1.7257619,8.413963,2.0632226,5.543396,6.3446283,-6.051664,-6.984652,-2.5882318,1.1484922,-7.6640453
1874,-4.0910134,-11.003232,-3.977938,-0.23476782,-6.2513638,2.0135677,0.5901723,-0.029382087,5.709163,2.2281308,19.084005,4.2669573
1875,3.1722817,18.991186,22.521965,0.5336921,6.4055605,-1.9738309,4.3284025,-6.0972805,15.386102,9.605544,-2.4794047,9.373887
1876,10.728443,18.13073,7.091301,9.13736,6.78668,7.396919,-5.315203,-6.785554,-19.885456,-12.008529,-6.7537975,-1.8775395
1877,-6.6169195,12.652947,8.7291,-6.305364,10.428552,-4.2229466,0.21073145,1.5229229,15.201951,4.300298,3.9790437,4.17392
1878,9.359806,20.758677,14.174341,11.279678,-0.96312135,5.365694,7.2891836,-0.5539726,-10.144865,-2.913823,4.1223755,0.30579957
1879,-4.7256446,0.349532,15.934936,0.33446175,17.55014,-5.272211,-11.507659,18.303112,14.479921,-12.145515,-5.951441,4.9187226
1880,-6.58064,4.310084,-12.285704,4.2194533,12.223289,2.91854,-3.6431878,0.47642514,-5.7072535,4.4025416,-19.731836,-12.592486
1881,-18.597622,8.134285,-4.2090335,-13.316968,-13.663618,-28.17736,-10.988725,4.884685,-18.710093,-10.089726,-14.736274,1.820687
1882,-12.6419735,10.752492,-2.7306657,5.10591,-10.616867,12.6287155,22.03834,3.532735,-1.6680695,4.767839,3.1451135,6.649517
1883,-1.8159101,-7.2709203,10.886262,14.361819,4.2600384,11.259878,11.939119,-0.96899396,4.5391455,-0.37510732,-0.38455608,11.391377
1884,10.047016,19.201641,6.5506015,-15.892139,4.1050534,-0.5672259,1.068163,-9.867355,-0.23518671,4.416439,1.6827288,-10.325212
1885,-19.304287,-2.5659392,1.0248396,-5.1449656,-8.813856,10.703046,12.907954,13.018744,8.261531,1.9884045,-10.616738,0.6041252
1886,-4.1488504,3.7816153,16.050886,4.753106,-1.1451322,8.4040575,4.055605,6.092182,0.6690502,4.7142353,4.7553406,6.446757
1887,5.574101,11.453306,0.9386821,12.077193,3.2909687,4.897471,-6.416867,6.6409225,16.91762,1.4563414,11.743014,6.115565
1888,-15.948681,12.2692995,6.3352075,20.082577,4.763602,-1.0209227,-8.633049,-0.14834294,-13.74918,-0.7423897,-16.962927,-15.109546
1889,-7.392989,-6.800041,-4.6313667,-0.7275072,15.821588,24.04812,9.942413,4.877977,-4.3890405,12.681286,2.34426,6.8886833
1890,-4.173037,-20.591469,12.042545,25.448751,3.094066,-10.345189,-5.010508,-2.4640546,-18.120226,-19.340776,-22.079771,-19.192057
1891,-17.263163,-14.053361,-21.003325,-10.187984,9.783792,-1.6910573,5.874255,7.1704326,15.90503,19.652702,0.35916528,-3.0511222
1892,-10.208081,1.1333427,4.224346,8.264541,14.480223,-0.9269875,5.7799897,-0.8536109,0.071408406,-8.120795,10.915599,4.7796726
1893,13.312713,11.676043,8.612345,0.2265453,8.273653,-3.488413,4.678802,15.755292,7.93793,-2.5410807,4.2972803,-0.010728978
1894,-18.511393,4.4294977,-2.5631816,-15.660296,7.24998,-11.604114,-0.31010705,-3.318247,14.139315,8.26943,14.46281,5.586163
