Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-5.024779,-22.591665,-10.294777,19.183254,1.0396489,7.1511745,4.1980343,0.87619823,-5.907806,-7.958628,-12.549541,-2.180957
1851,-2.183095,10.986272,14.179185,-11.397747,4.6165104,0.19854355,0.40042338,-9.555288,1.2077451,-0.6022598,3.338892,3.6072032
1852,-3.3356721,-3.9352834,-4.6281447,6.2175565,8.080148,-3.3013005,2.709061,-5.601167,15.361082,-7.1257877,-13.722189,-4.827608
1853,-7.575915,10.541991,-2.825545,14.662402,-9.214625,0.8496458,0.17261228,4.447773,6.1777434,-7.607918,-8.982919,-1.4869766
1854,-11.048064,-1.553698,-4.4391837,8.953822,-5.0147877,1.4183987,-14.157617,-8.266464,3.5154388,-4.545615,1.2369846,4.621866
1855,14.51005,-0.09845255,13.9133215,-12.491654,-3.3273995,-1.6547675,22.365513,5.148531,-1.5171609,2.9060123,10.51254,-5.2217712
1856,-4.316542,-12.206608,-0.1102198,1.4925951,9.958632,-3.0157928,-7.766604,11.952744,1.0957626,-1.3880537,5.2670197,-2.2920847
1857,-1.8274477,5.2389584,4.1761184,-8.56816,-1.5740829,0.46142778,-13.523846,-5.388306,-2.133842,-4.814286,-7.401864,4.3819213
1858,4.962184,-1.2121762,-11.7286825,-1.7766513,5.4143414,-14.766401,5.9284873,-8.392972,1.8057624,-3.6700053,-1.6101798,4.1778092
1859,-1.1768838,6.7342496,1.8584899,0.15565245,11.400461,-4.413016,-16.684952,0.035548236,7.860202,-13.575441,-4.239268,-11.023539
1860,13.698702,3.9518294,1.5047374,3.4947648,1.2617995,0.1388177,8.2298355,-6.924965,3.1923227,-9.3074255,5.0100007,4.7062325
1861,-1.6544299,2.5381408,-17.203716,11.755463,-0.6721041,3.7857141,1.4419757,-4.848598,1.3488896,1.5404962,-0.46138376,0.5387208
1862,-2.5321887,3.2457407,3.3367798,6.729577,-16.06976,-9.07661,-2.9511333,-3.9254804,-6.569202,-11.688525,-5.3340316,-5.4113684
1863,-15.587155,-12.383791,-8.986991,6.574873,3.114009,12.57582,11.668871,13.764006,6.8869658,4.681728,1.8143033,10.190493
1864,-4.6232553,6.0897408,16.119331,8.012124,6.121401,1.3663648,-13.750746,-15.168257,-15.968338,-3.4441042,-13.268513,-2.3691936
1865,3.6344047,0.1894231,-13.90525,-7.632949,-8.011191,-3.7465296,15.123399,2.8675067,7.202305,-2.6415913,-0.60741717,-5.9202876
1866,5.153552,16.863922,17.248262,-1.5485876,-3.798454,-14.628851,8.339185,-1.0995667,1.0117757,-12.868965,3.2653885,8.985779
1867,6.5302653,2.12295,0.76954734,-11.473104,-6.5512085,-16.11702,-6.471726,-1.3910093,-2.6132667,0.1901439,-11.704494,-5.410461
1868,1.7582992,-23.11415,2.129627,2.4767125,3.4049544,11.620659,8.440788,13.282585,10.50501,16.097706,7.7135663,5.5371947
1869,16.4731,9.826457,-2.460367,21.144003,15.566857,16.843956,13.696846,0.44270432,12.213131,9.424485,9.297542,2.3947785
1870,-6.6068416,-6.9549556,1.5772456,6.090799,0.49263325,-3.4356837,-28.28008,-17.67164,-14.021866,-19.297234,-22.495876,-28.953184
1871,-10.620326,-17.581041,-9.490154,-5.442639,8.098302,15.788799,7.521798,13.257975,17.276836,13.756267,16.45756,19.356932
1872,19.984135,17.161243,9.7996855,-4.2299585,7.531698,7.5488944,7.9569173,-7.146893,0.045538433,20.443098,14.383885,16.25443
1873,6.144908,0.082130864,13.904532,-16.366243,6.424768,-9.125024,-7.0941057,-11.068199,-19.404022,-16.186718,-14.804784,-4.463382
1874,-0.9571164,-9.96216,-0.8383787,-3.3825796,5.3660893,9.571881,8.730564,7.5500174,5.505849,-4.0802045,13.361651,13.744308
1875,4.799652,-0.8910551,3.414122,13.590952,9.160802,11.350535,27.44069,21.965847,1.7311075,4.1132812,-1.4164422,1.5112007
1876,-6.890398,8.584285,-3.5541434,-7.0320983,-0.7108013,-12.775087,-8.177119,-13.796102,-4.2494545,-7.751779,0.3198949,-10.868867
1877,-6.8593774,-2.1422942,8.1671505,-6.7825756,-5.1280127,-23.420315,-16.844875,-18.232506,-7.463506,-20.913145,-1.5035754,-6.6038356
1878,0.24483183,7.5189185,-2.72667,0.7824534,-5.8847575,-0.38559332,-3.8154485,0.48242688,-2.4845648,-8.675991,-10.172117,-11.710262
1879,-7.5636816,-0.23559017,-24.212852,8.051049,0.96559876,6.039007,-3.1652756,10.060741,2.323681,0.75664645,3.53409,4.093897
1880,11.845316,9.237483,7.880193,7.881374,-2.7693958,2.6880255,1.3071115,14.766568,6.406763,-3.6085727,3.3788078,11.051392
1881,0.842966,6.205344,-3.9716153,-0.30995688,3.336637,4.983851,12.278494,-13.68816,-1.4755564,-5.9675097,6.624157,0.34413412
1882,13.554083,-8.982174,6.97362,-13.306097,8.828293,10.213934,10.451448,7.350109,0.7909215,0.6120075,1.0705066,-0.67279685
1883,7.9449906,15.479701,15.813917,21.217863,14.166115,-7.2165112,12.937779,10.592246,15.403464,16.400204,18.36427,6.4520698
1884,8.097473,15.477812,15.883349,5.561811,-4.203102,-0.29645702,11.652469,15.679323,3.2957509,4.201542,2.713869,2.5467284
1885,-0.420587,6.5891786,-17.362356,-12.337949,-19.974352,-16.163624,-0.84069145,-7.71078,3.1627717,-7.13823,-0.9116534,0.20170934
1886,1.7119864,-11.131797,-8.060642,-14.538739,-6.162804,-1.6095207,-11.49086,-8.041945,7.4017735,-1.4708712,7.3689275,3.9814084
1887,0.9775353,-3.3198643,-2.2195516,-2.7912104,6.589589,-3.2356927,7.053874,9.024069,-1.6287545,-1.8491876,10.043773,-5.7084646
1888,4.514348,4.746699,7.391092,-1.6908154,-1.9944966,-2.905843,-5.591008,-7.537642,-7.8741083,-7.809324,-0.41562665,6.759145
1889,7.898678,13.710891,6.0191474,14.30309,-12.180932,-11.176064,-3.953502,-1.27875,-1.7765092,1.3865258,-7.6919837,0.8426208
1890,0.7153874,1.4251728,2.9412801,6.9421706,0.63500065,-3.0800436,-6.063944,-7.1054435,-12.112332,-19.10827,-1.7815257,-6.304018
1891,-11.816594,-13.597629,-4.9911256,2.603969,-4.5064692,-2.4900246,18.618933,4.540171,20.630478,23.956814,16.018972,9.28469
1892,7.8833857,5.2457585,12.343187,13.562007,11.283414,15.991958,-4.331213,-1.2040542,9.689248,10.849879,6.3715186,-0.48546743
1893,-3.2059088,-6.7433934,-5.191512,-9.485905,-8.584483,-8.184341,-9.930809,-16.517529,-14.386975,-11.963028,-23.028898,-5.439037
1894,-13.880136,-3.6213403,-12.120228,-6.676279,1.0974559,24.063091,19.396223,14.225132,14.4761095,-5.276198,8.759652,15.838043
1895,8.588127,10.524236,17.925007,6.945664,1.23839,10.809835,10.910716,0.21214086,-8.175061,-1.2749087,-10.134636,-14.517481
1896,-0.9715346,-3.3236423,-7.7002983,2.7332218,5.754494,-5.7116003,-0.2770868,-13.173062,-9.548013,-3.5381973,-13.453001,-16.714632
1897,-8.440129,-11.164664,-6.4021807,17.510954,9.234374,15.541751,7.3659754,2.5259793,-1.0513451,3.3496497,17.158033,12.389913
1898,19.147446,6.485286,15.199574,9.224305,0.9584326,-12.078285,4.032188,-4.434965,-7.4813924,-2.4121907,-3.0948527,-2.3333607
1899,0.7416022,-6.0127482,-24.968697,24.176203,4.262981,16.363886,12.50995,13.707875,4.3269224,9.411265,13.400594,8.048678
1900,8.010091,9.439979,9.938989,9.045148,15.284512,7.6579394,7.6033545,-9.454686,-11.359173,11.192425,5.0586786,2.9603953
1901,10.368985,1.5762886,-0.77509874,-2.246752,-2.8668554,-4.984031,-11.931446,8.037914,-1.7395705,-9.508831,-2.1329794,4.393261
1902,-6.08473,-5.6421366,15.485213,0.6876348,2.7786334,6.0928507,12.944613,7.3924227,15.099011,6.0643516,15.151047,2.8624215
1903,13.072605,-1.6137666,8.364021,-5.402216,-4.3922887,7.5113397,-5.021936,5.9542074,4.111123,-7.185665,-6.279354,-5.421347
1904,-12.141658,5.290338,-4.115753,5.2489095,-8.383353,-2.612191,-14.228693,-15.29131,-7.8608885,-17.888948,-24.929766,-2.5873666
1905,-5.7557344,-4.637972,3.8333519,0.9820716,-5.1581106,5.0621276,1.9910004,8.248184,-3.6005008,2.676612,-7.239767,6.727394
1906,3.457455,0.92951286,15.035222,-5.578379,-6.255008,1.3075439,2.0292726,6.050923,10.31915,13.425775,-5.5623302,-4.90381
