Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-2.1445997,5.9968657,11.1104555,-8.539514,7.0970373,-0.7343293,29.552105,16.845356,27.524857,18.630285,18.67431,9.5726
1851,3.6044004,3.647541,7.1932974,10.0330515,17.760508,6.59315,-5.4731965,-1.0341642,23.722311,9.799373,11.33249,13.789249
1852,6.9340043,12.326787,9.952372,6.727252,-14.460425,-14.520698,-5.570598,3.914955,8.565372,-4.5846257,-13.283993,-5.4661407
1853,14.908568,10.57251,-8.027765,0.34789956,3.9030511,3.6580472,-2.8117914,-17.23692,-16.688438,-3.9388325,-10.487771,8.22714
1854,-5.1320014,-15.101209,-4.12506,1.4450477,8.358523,2.9057932,5.6481586,16.539808,4.453746,14.135546,16.88088,1.5819159
1855,6.515868,-15.542841,8.204989,-6.5989966,7.2047997,-11.47713,-8.791611,-13.321,-34.84885,-13.881561,-21.101702,-21.09352
1856,-18.50737,-10.845554,-21.299574,-16.145725,7.556416,3.061055,12.386447,5.2720184,0.43205312,13.325192,19.033691,8.780531
1857,-4.203309,0.97913384,-5.326502,-0.18170516,2.7782125,11.163531,-7.9181542,0.4606871,-6.2328653,-2.623737,1.1602511,-12.118415
1858,-16.199877,-11.836392,-22.356955,-28.778309,11.457523,-8.376706,0.52646405,0.0027822275,7.8727794,-1.9599667,17.714413,14.080296
1859,-12.520576,1.4434612,5.941971,3.234322,20.130167,17.35607,-3.2699392,4.7387676,-2.9905982,2.2074978,19.443502,6.2799487
1860,5.1660423,19.372036,10.0955,0.5299031,-1.0229088,7.562771,-1.4883037,4.0531588,8.57416,-1.2929696,1.1283705,-4.2762747
1861,-1.3427969,-1.7578105,-0.08062464,-10.856342,-0.7346168,2.8848,-3.02869,-11.068524,-20.10127,-21.479427,-5.9584036,-23.881624
1862,-7.629329,1.4511774,-26.003239,-5.034279,-19.688564,-5.1236444,2.7477589,11.420016,4.2847323,-8.090625,14.644598,21.30006
1863,2.721668,-6.814122,-7.868319,-8.2016535,7.70084,4.550256,-13.355502,6.6578054,0.035620987,-7.8066783,-5.1677637,8.899366
1864,3.1602867,9.993803,3.2220588,-10.764571,0.48576364,5.6414614,7.7549167,4.6155496,8.503349,-8.392087,-7.8787766,-2.9600196
1865,5.625143,13.956698,-3.6672344,0.22177878,-9.969958,-9.265853,1.8265033,-3.2466772,0.1694879,-10.948064,6.1649303,6.057384
1866,11.873709,2.1637814,-6.0398145,-3.2280858,-9.781652,-16.369843,-6.7024393,-1.5886453,-3.7193718,11.4657135,8.646402,2.7173996
1867,6.4094605,19.404716,14.5903015,-0.5185399,-2.0610933,-0.8021196,-2.6341238,-3.1380289,-17.473034,4.0743523,19.85969,12.669878
1868,-9.734498,12.303638,3.9670742,6.7933884,-13.275041,0.69276667,12.274165,11.051194,26.901522,12.674789,16.819437,18.100563
1869,-5.0480742,0.10812285,0.8033234,12.269388,-1.2539868,-10.937868,-4.9289207,-1.8488185,-17.330896,-3.8968859,-8.947647,2.5371323
1870,-8.178851,-4.291867,2.3511648,1.2912419,-14.734275,-12.083306,-3.733498,5.9314017,5.7226386,1.8488773,-6.8898973,2.5809402
