Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,3.3772676,-11.460426,9.194739,-7.77828,-13.973542,-16.304607,-21.6157,3.2677581,28.401003,8.798286,20.965199,2.3643863
1851,-8.053821,-12.048681,-16.682627,1.0379186,17.899393,6.2498007,-6.282386,-1.1300049,-15.657313,9.879816,14.089305,-0.11176259
1852,0.84034956,5.272419,4.836667,-10.456924,4.599197,-6.3960805,-9.63995,-15.321958,-1.2160652,-8.253889,-2.5254622,-6.395555
1853,6.6586637,-7.475869,0.5978279,-4.892485,7.9465804,3.8532557,-9.435339,-0.54893035,-17.711855,-7.693717,1.234186,13.5712185
1854,0.113723755,0.58654225,3.95965,1.9656538,-1.641164,6.582089,9.425954,4.689149,8.341549,-1.3642106,10.860976,8.556298
1855,15.405192,8.947431,18.436724,0.91214895,14.95513,4.228618,-11.472903,8.004637,8.408701,0.25808385,6.810342,4.165549
1856,-12.284752,16.157505,6.779798,-2.8910232,-17.43177,-13.996106,0.36320946,-17.817682,-19.81458,-13.041377,-5.899823,5.506283
1857,-8.826765,-13.060732,13.031166,-11.00883,3.7714503,0.19761316,-4.817619,7.903743,-9.388093,2.2583842,-14.0086355,5.78449
1858,9.677587,2.2821236,8.001009,-12.209806,-0.20846182,-13.063144,-6.467619,-10.541171,1.9544277,3.8917058,12.298663,-0.4017759
1859,9.555517,-3.5134516,-0.11803805,-4.7213397,4.1585774,3.4774199,-22.089897,8.83561,-6.1955585,1.5650057,-0.21912785,4.463261
1860,7.3674374,9.680773,-7.529137,14.250133,4.737063,13.39494,6.4114985,2.5157244,9.387273,13.749416,16.411804,24.746227
1861,15.238252,9.243139,10.860281,5.10496,13.111588,-3.387974,14.74357,11.394394,13.26568,3.5939763,8.283054,1.6057321
1862,15.478048,11.556625,0.4571698,6.8834896,-6.030262,-12.917827,-16.780828,-2.8171766,-7.9117765,-7.015776,-8.575278,-5.0902386
1863,-12.103819,6.5710864,-10.761479,1.87145,-12.694698,-5.42099,-8.395753,-7.0323033,-10.341036,-3.6181324,-12.09136,-3.6822627
1864,5.009522,-11.010142,2.4808767,-2.7351677,-18.096283,-3.607606,6.384141,-1.4126015,3.1647,10.48983,25.345615,15.997065
1865,11.823689,19.75938,10.401046,7.149825,2.4413202,-6.1158605,-1.6145105,4.7877073,-3.10247,2.4295237,-5.8771906,7.707817
1866,-7.707877,-9.546226,2.967591,12.600331,-18.391869,-3.9474676,-13.891192,-15.552239,-7.2781906,-19.000818,3.5001056,4.7799664
1867,0.25750497,-3.166745,12.451767,3.052204,-5.683943,4.7933187,-5.558552,-2.7144141,-9.014914,2.6853504,7.8778296,10.896937
1868,15.587573,4.3935947,-4.0955887,-10.007113,-5.5692387,-7.6007433,13.518182,-3.0413854,-25.933094,-6.1852217,-13.129749,-2.0982254
1869,7.1445284,-2.4480305,-11.759128,-3.1174085,3.9490216,-12.636187,-1.6355985,-7.07154,-7.660085,-4.940492,-13.568384,-8.670491
