Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-2.1454113,12.912115,8.815522,2.0435524,12.167453,9.837741,4.4802365,-11.474962,1.9828873,8.987948,-0.62996876,3.5940466
1851,2.0821936,-3.920023,-18.34058,-12.708024,-13.502363,-11.7669735,-9.328484,-7.0432353,2.7660193,-0.31117672,10.6269655,-10.264475
1852,2.6339352,0.43585673,5.3652024,9.748917,2.3865247,5.7971973,-19.152582,-15.664694,-27.020523,0.05931349,-1.7680335,-19.856052
1853,-1.4114809,-3.2685025,14.259117,0.45043036,5.825281,-0.7632763,-5.301569,-2.6412995,-2.1062253,12.532335,4.432916,-9.710567
1854,7.855814,0.23180911,-4.6901417,-14.797018,5.441659,4.538759,-13.476234,4.1424475,6.8250113,-6.654922,3.0188375,-10.25104
1855,14.872665,3.2628112,5.0388536,-5.837151,10.839485,-8.769019,10.784939,16.498913,0.31743333,1.6941465,6.716932,17.326492
1856,13.397558,7.4758573,-0.5616473,8.850618,2.7257278,9.581675,-3.7681396,3.380393,22.121532,-2.0242443,2.6545975,6.140881
1857,13.901683,-0.6445217,-10.460894,0.40370685,3.5189319,-5.788883,-8.238528,-7.3510885,-1.5090092,3.538055,-12.783455,-11.268431
1858,-0.84886986,-1.958302,-3.5141537,-16.345427,-5.8472223,-3.1197932,-7.926767,-11.248646,-10.3877945,-3.1190789,-1.6522062,5.6742973
1859,9.734634,15.661031,12.569544,10.841644,15.956372,1.9439946,3.7225847,5.5191627,11.3893,19.681358,1.0019639,18.697824
1860,0.4424957,11.142271,12.112979,3.4688714,7.215552,5.734581,-1.92597,8.883073,0.1013969,3.1626186,3.3860345,2.9967365
1861,-3.0894797,-17.358885,-19.772955,-12.931593,-14.039434,7.94652,-4.5064573,-7.9207997,-9.406283,-12.205531,-15.629355,-2.3795698
1862,-17.843655,-7.6236663,2.2133284,-26.593958,3.0274336,-3.4104762,25.159782,13.373862,4.6438746,15.440953,4.299838,23.897419
1863,9.850055,4.888748,2.057231,-14.676441,21.144217,12.830604,1.025489,27.77136,1.4298133,7.313998,-9.337224,-9.251218
1864,16.078114,-1.9722631,-0.04078333,-19.838638,6.846928,12.9675455,4.683848,13.522301,14.915472,4.034889,6.491192,5.8990636
1865,13.892366,1.3662423,3.880659,2.0636485,-23.605764,1.0943452,-4.260553,-14.772494,-8.465279,-4.846085,-0.9636499,-8.377988
1866,2.9662225,1.4632543,0.13674718,-0.30719432,-5.2334266,26.537497,-3.2986853,-16.429361,-8.615361,2.4728954,4.191897,-1.4195336
1867,2.6510155,-10.719105,-6.871866,-12.857238,-3.250705,-2.1281114,-6.5208206,0.9029325,-5.141641,-12.064799,-4.1136594,-7.4040003
1868,12.436927,1.3626624,9.788098,-0.017307414,3.0632,-2.1703649,-4.087755,-7.3348856,-0.7939079,-0.017122598,-4.266453,-1.811712
1869,16.6547,-4.512119,-1.3926842,4.6434913,-5.4889827,-6.2653794,3.3244247,-7.577405,-10.05595,-3.4126835,5.850938,-1.4340013
1870,-0.67082185,2.3385112,-3.676317,13.78774,-2.9011183,17.602179,15.860119,-3.2721634,6.9750943,16.242632,6.577939,-5.073665
1871,7.477462,0.3341909,8.7261505,9.787601,0.47764295,14.777313,27.165688,16.26946,11.144701,15.472426,13.351618,3.6131647
1872,11.6765995,8.004233,3.3185465,-1.369778,-1.7854406,-9.768337,-7.051902,1.6163784,-1.3080331,-0.6924579,-6.180314,-1.4376183
1873,18.402054,12.154275,-0.00681394,5.617652,2.3374903,-11.793446,-12.432198,-13.125558,0.15592533,2.547533,-4.115631,-5.50563
1874,-9.617734,-8.420884,-2.0085816,-9.522784,3.922745,-0.39826813,-8.156962,-3.2104883,0.91568804,1.7332639,-9.356939,-4.178217
1875,5.186129,3.1024368,13.367016,5.5252094,6.981917,-5.9548426,6.556831,-5.2530866,-3.7228634,-0.99190754,-4.2595525,-0.20527887
1876,-6.2622538,-0.3005046,9.364694,-14.125304,-1.2091417,-20.010456,-27.684322,-15.335411,-30.439196,-0.72977674,-22.88655,-16.023142
1877,-4.5770087,-4.281581,-11.54751,3.1940567,4.530772,-7.4021482,-7.276056,-5.386368,-2.2500765,-5.7597213,-10.357983,1.8811724
1878,5.5230746,8.517216,0.28273466,-8.144691,4.6905665,-10.159818,2.68036,16.5355,16.604296,1.3375947,-1.7098734,7.442976
1879,21.13747,2.3138108,12.415873,-8.063302,6.666943,2.4398355,10.606099,4.2182345,-0.12710316,-5.614942,16.676107,6.303643
1880,0.622614,13.232863,15.78046,6.1939087,21.368622,9.4050255,2.227219,10.442201,-14.015233,8.606217,10.336164,-3.350457
1881,15.948717,-3.5502315,1.1744312,17.891373,11.963239,-1.9372076,10.279234,-7.834559,-5.2870502,-5.885166,3.0848835,-11.370738
1882,-13.043087,-2.2858522,7.9218035,-14.632732,-7.997815,-14.125526,1.8133502,-6.856119,-21.102371,6.441727,-3.8499675,-3.9994373
1883,4.821234,-4.329192,1.362476,-4.3294377,18.590963,1.5443692,-10.516317,9.233263,3.1170785,11.29362,13.812463,9.633285
1884,0.21683021,-1.5691795,5.765556,8.543148,14.928957,18.020132,12.793864,28.973503,-5.7232776,10.897052,-6.327686,4.4667597
1885,2.8596008,6.657519,-5.595992,-4.9946203,-3.593946,-13.633249,6.319989,-4.730416,-8.679237,7.7798085,-15.077821,1.0869981
1886,-4.127748,5.044469,-0.66881263,8.374843,1.2535409,1.231796,6.5876446,5.104685,10.555275,15.468829,5.3210897,0.4059821
1887,-0.67392737,6.802142,5.760703,5.832178,-2.1211822,-15.51327,6.794277,2.8274071,-0.07569065,7.1593275,1.2848781,0.43543422
1888,12.484027,-5.4167304,8.4398365,-1.7706962,-7.7116847,-5.5664167,-14.938974,-4.6588097,-22.977629,-7.617118,-13.684936,-12.671282
1889,-3.9631572,-14.422031,-2.868331,12.22024,10.033012,12.456941,-0.3744149,18.532625,9.376942,16.731823,9.416447,20.639599
1890,4.1406145,8.769949,-5.199278,-1.127117,-2.5019202,-19.062555,-19.294565,-18.640259,-18.854242,-7.7286243,-23.895481,-2.8626883
1891,-3.671759,-10.400504,-4.898811,-21.505613,2.6593869,14.290127,17.427383,-4.4136767,19.928452,11.537766,20.343643,18.444124
1892,7.84805,9.015163,19.229162,1.6551943,-3.8725767,10.799387,27.563847,9.235876,13.953694,8.450647,13.084969,1.2761118
1893,7.0043926,14.5684805,13.136105,4.410376,3.886402,-10.518208,-12.334923,-21.599623,-16.414484,-14.776482,-7.272048,-7.8106465
1894,6.5753174,4.365384,-2.2973213,6.521476,-31.90412,-8.671277,-19.169498,1.7972226,2.7244737,-4.1640053,-4.5533104,-3.446564
1895,11.990771,4.7480626,10.279441,-23.252974,-4.8480735,2.0503917,-17.112843,-4.14816,6.030974,1.7813736,-18.199736,-2.0034091
1896,15.04295,-8.203233,-2.0296102,-0.6865091,3.7375677,6.47936,-7.6893206,-0.6159494,15.427,2.021473,3.24162,-8.756215
1897,-10.168441,-6.058585,-20.426867,7.558437,13.361009,10.948037,18.05151,19.986696,16.30257,9.207365,3.8128705,17.796177
1898,8.916856,6.973972,0.5714745,4.55959,5.7831693,-6.495991,17.95061,1.2363967,-4.7765603,8.573845,-3.1086729,-4.8778343
1899,-3.834797,7.62227,14.111511,-5.6035333,4.3582864,3.8382695,-10.649842,-5.3152843,1.9065474,4.422915,-1.1992476,5.652079
1900,4.462033,0.8035004,-2.283572,1.1402305,-2.3017442,6.390781,6.7471504,10.9324665,19.36707,18.137798,14.14368,13.18821
1901,7.275088,13.908727,7.8397107,13.107485,8.390648,-3.1625557,-9.207042,-19.218334,-21.89537,-17.416674,-14.037347,-14.016263
1902,-19.717299,-9.31046,-6.915541,12.308663,-11.54214,6.980292,-5.603663,-4.34573,-3.5208485,8.294178,-1.2943739,21.52368
1903,11.652791,-2.5074406,6.419062,15.678285,19.860092,10.211403,-16.273022,2.992571,-13.6517105,0.36910447,-2.9499648,2.0139654
1904,16.356571,-2.830695,0.59816474,15.317558,2.3178766,-0.5041561,-17.772615,-8.699579,-12.094794,-3.8578112,4.199783,-9.260001
1905,-2.941969,-10.959666,3.405492,-13.108942,11.272141,16.92918,18.280497,19.853937,18.539276,6.4583635,6.8613462,10.566969
1906,16.073973,7.4658337,3.246564,3.072475,5.5218444,17.109392,3.1431682,0.33426648,8.52474,-5.300655,-10.020851,-0.23111409
1907,7.970717,5.8040986,13.358119,-0.6769634,3.9313982,-23.229858,-7.6609235,-17.153261,6.5508113,-5.075393,-0.023723802,-3.9622345
1908,0.34001458,-1.4424553,-0.29555377,-13.901734,-18.819427,-3.9149714,-4.2363853,-0.8772849,4.9632554,6.6939664,0.050208513,8.120892
1909,3.2881582,9.449749,1.2569283,-8.156749,7.8005037,25.84668,7.179145,6.1123943,9.937805,-1.8007812,3.0927696,6.9934435
1910,9.205667,-7.3695016,10.289955,10.571351,5.5005,5.490733,8.861808,16.055164,-9.359545,6.255133,-0.23221293,2.922331
1911,6.913298,3.7457237,-15.0706215,2.975511,-0.95358574,12.75017,6.102482,-2.4735222,20.267567,18.189054,15.41433,0.37239632
1912,4.46048,0.09040769,6.015878,13.356677,6.7430906,0.054810278,-0.38770702,4.499954,15.042705,8.202005,4.472347,21.273596
1913,17.717293,9.871806,1.5347494,-1.4411193,-3.7416263,3.0110197,-6.2024136,2.8650396,0.8788165,-5.750279,-0.92816246,-7.3373456
1914,-4.400513,-11.404991,-1.3902578,-1.8812249,4.0127378,-4.565572,-12.585661,-2.3977349,12.056105,3.95036,5.876568,-2.2405765
1915,5.032925,-0.35885504,4.918343,-2.531335,-3.968915,2.0351193,4.158204,18.814344,14.784084,-1.8219136,3.1425507,-11.240528
1916,-0.15789871,7.3691797,5.899816,0.18717086,15.656974,20.160799,-1.6462308,9.778408,0.35845947,-3.7710338,0.2128596,5.044435
1917,-11.414777,1.1639845,-2.237875,-12.719579,-10.894308,-3.1004481,-23.52207,-10.851939,-4.6768513,-5.7246504,-12.284658,-0.5416533
1918,1.4466035,-0.7859231,8.033821,-0.21073282,6.9369206,22.39972,4.4868827,2.7108517,0.5428175,14.360956,7.522794,-7.088811
1919,7.501271,-4.3871846,-8.112153,1.4888988,-3.9354563,6.6397195,0.3210056,21.17525,6.3835907,1.4828233,-17.659044,9.9402075
1920,-15.495387,-11.365972,8.439028,4.2194624,16.873028,-10.339012,-4.589835,-8.479535,1.4900541,1.123124,1.2360828,-0.28071767
1921,-11.102158,-6.181014,0.66852987,-6.7043004,2.5826626,2.3324203,1.6139681,8.034778,10.043747,14.005753,15.43306,20.621515
1922,9.282269,-7.379525,11.753065,-18.011396,-9.2029085,8.975873,2.4018295,-2.7082014,-0.38156915,-5.2174745,-5.448877,0.7935102
1923,11.083969,2.1215763,4.3744283,0.55744237,15.750427,19.056612,0.9469445,-6.8482785,-8.203023,-0.83319026,-9.161757,4.378403
1924,0.7789236,13.287276,2.9412436,5.957779,-7.998392,-13.89746,-10.597279,-16.25688,-2.1441355,4.7776685,-4.7218757,4.5308313
1925,-12.064341,7.854598,1.2642075,1.9119226,14.103448,14.267728,-0.6692587,-0.6279708,-13.011391,9.126432,-7.2390246,4.5194635
1926,24.213974,-4.6352634,-1.8601677,-9.010836,1.9134867,-6.771402,-16.428297,-12.045719,-16.178713,3.1190052,-4.610977,-27.965727
1927,-5.0609474,-16.441387,-6.180751,-8.419506,4.095808,4.0984077,-4.4551015,2.3104856,21.699846,6.818063,20.763578,15.751061
1928,-7.206322,-2.7569516,2.5295672,12.823124,0.5664818,-0.099440016,-13.553571,-6.205916,-13.476181,-15.218462,-11.496047,-19.361567
1929,-8.400382,-13.668488,-12.199399,-8.623482,32.30215,25.849224,18.8726,29.959784,19.738901,20.548233,26.240978,21.930843
1930,-1.1920264,6.063275,13.127612,6.741026,-1.6775647,1.9236315,-1.8431962,9.026808,-7.9402475,-2.0898895,-0.45154545,10.073
1931,10.691643,14.315032,14.752077,-3.3120704,3.9175532,7.6461644,-15.931051,0.063522905,1.8322849,16.12798,9.440105,9.567146
1932,0.65987986,-7.8151846,3.160427,-2.9784744,2.237691,5.0905986,0.6333709,7.838254,8.300914,12.829536,11.95134,5.2971034
1933,14.72412,-1.9482785,14.00839,6.7018385,-1.4058563,1.5504781,12.343744,4.205168,18.736616,4.324897,-1.1455234,-7.4484367
1934,0.51236916,-3.9805212,-17.25356,8.667744,18.68961,8.0228815,9.627315,4.177989,3.3762183,8.799556,14.303373,8.436081
1935,2.7478032,12.134944,15.868215,7.5383406,5.962001,13.602364,7.6437654,-6.374216,0.9665813,22.557154,5.737575,3.233904
1936,-1.5595092,-1.7621299,14.749247,-15.175328,-6.9634767,-4.270307,-3.8684347,-5.8599076,-1.1968989,-10.226286,2.8517504,3.6446836
1937,-0.52227604,-15.991051,-8.425561,-2.827251,-7.30268,-14.959904,-5.9136114,1.2980719,-4.078077,2.1163435,-6.719527,-13.306312
1938,3.5831795,0.80564827,-11.663168,4.0772824,14.9664545,0.028338281,-6.129911,5.7230043,-3.5665486,8.38905,14.581852,-2.7278285
1939,0.30481905,3.712432,11.452193,-0.026350679,-1.92216,-5.540454,-12.334923,-21.768446,2.7888694,-0.42403236,11.588578,10.102969
