Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,9.25634,10.47237,13.18633,10.761011,-9.128387,-2.4788346,18.11762,2.5866592,16.162853,7.5696325,6.7187285,7.445845
1851,20.843199,-2.664433,-6.606998,16.527025,-4.3151994,10.306605,10.697467,-1.4115885,-8.472076,2.8907356,-6.023381,9.917544
1852,-2.3896873,-4.007114,-3.4072928,15.3105135,-4.259385,-2.1396332,11.045604,0.42100137,9.536759,8.227321,-8.455729,-5.2412176
1853,3.5519133,6.1612477,13.574398,9.360783,-17.324919,-10.56705,-3.954926,-4.2758765,0.065691195,-1.1063044,9.728992,12.993363
1854,3.9992294,0.23302203,-3.8413162,5.388502,-4.5823545,3.8301067,11.524291,2.2827406,7.1933093,13.249204,-12.576199,-14.0346365
1855,4.656687,9.173407,3.7492206,-0.5519188,18.296438,-5.3962727,8.132433,9.176337,3.9791908,-1.4251214,15.826543,12.029755
1856,-0.2770501,10.926856,4.9101753,-7.850984,-13.978577,-8.039387,-1.9071515,-8.638252,-29.584476,-2.6443393,-8.74763,-8.4517765
1857,-19.868673,-6.77385,-4.5037246,-14.159462,7.9714437,-17.941614,2.1765292,-1.5090717,14.445715,-4.500677,8.823362,4.2457786
1858,14.438472,12.479898,15.720841,-6.9683933,7.4791503,5.5378633,4.630298,12.832915,9.160498,10.110398,12.197153,-3.3725336
1859,13.203635,9.0240755,-4.3872113,10.610809,4.8464775,-16.80958,-8.416908,-9.313468,-20.041763,-7.712502,-20.795063,-19.169651
1860,-21.58653,-7.1647077,-18.306135,10.081379,11.623195,0.9816324,12.203751,-0.8386354,-5.1270027,-3.5606813,-4.5658364,-2.032868
1861,-1.1864736,-14.350345,4.0022073,-4.396962,5.020191,-11.306754,-10.223856,-7.6385713,-11.769703,-8.873613,-2.893413,3.8907065
1862,4.043604,-0.8612066,-8.82957,-3.6205053,12.412119,9.82641,10.089217,3.7311318,4.3307796,-0.3617123,5.1807265,12.922681
1863,5.2585487,-1.1118231,18.349121,12.482746,3.0610511,-11.971364,3.3900619,-4.0962014,-11.265332,-4.2543654,-11.529769,-13.884987
1864,11.78926,12.694156,7.7686954,10.934177,4.298997,-1.6119299,-1.8789643,-8.438029,-6.626829,2.6212838,-1.3868095,6.252516
1865,0.32889217,1.9505454,0.27749687,-0.57674557,20.320799,10.856786,13.906357,12.143365,9.464164,10.247181,8.617805,10.422818
1866,10.967055,9.293304,19.562529,-1.7796017,-5.6077046,-19.391903,-0.64762926,2.6373122,-1.9375575,-8.389217,15.35901,-1.852847
1867,-5.403077,-1.850687,11.313762,13.33927,-9.798158,-2.1345248,-11.9205265,-23.697506,-1.2405484,0.19776016,5.3014116,11.411829
1868,-11.1202545,-5.647158,-2.0021708,1.9555831,2.151719,5.267115,4.459197,-0.3688998,2.110694,-10.86982,-11.675965,6.5672765
1869,-4.9032254,-5.8263555,-8.856493,-7.2321773,11.101427,19.266325,11.351212,6.2131324,-8.060703,9.801352,0.9057203,1.2627312
1870,-0.7636401,12.060905,1.9314281,-4.5844045,-4.4155393,17.527407,7.4050055,1.7121768,-12.605734,-0.39719355,-13.813468,-15.711702
1871,0.81242186,-1.1512117,2.9707634,1.1623684,-8.450465,-10.647764,-1.9328661,-6.2236304,-5.6157155,0.65747374,4.464955,6.0349445
1872,-2.9084105,-0.69196475,-3.405436,-29.050549,-1.0177733,6.0400243,3.753528,9.318261,1.9422541,6.4476023,1.7941798,5.429168
1873,-2.2351413,6.116665,16.688227,0.27667403,4.4181504,7.229783,6.0129538,0.9308771,8.387572,0.26512313,12.088733,6.5628586
1874,4.8265343,6.6196294,0.13452443,-6.567441,8.441788,-4.3357577,-8.313556,-9.161031,-22.51,-4.315558,-1.6924474,0.070506215
1875,8.0602665,-4.6663346,23.837776,-10.817781,-5.203836,0.7951738,11.002581,20.879585,17.672169,14.984185,17.782528,6.0189304
1876,6.155221,1.7003618,17.173311,21.53582,11.204275,16.223217,3.1798942,11.435177,-6.537627,6.468171,-1.8862307,-3.8673153
1877,-1.5052563,-0.02408707,7.2910376,11.592087,10.381487,3.6160626,-2.4298508,18.454927,20.26472,5.9740047,10.295625,13.822233
1878,1.4051027,-7.92002,-7.556279,9.434642,4.8834777,11.219996,9.519539,2.2282648,-9.346066,-8.1861,-6.198522,-3.8805683
1879,3.4886668,-13.487255,-4.249809,-7.4947205,-14.780043,-7.4927826,-17.954561,3.814757,3.0800538,-7.781922,4.836332,-0.32598177
1880,-5.4341903,-2.8899446,-9.381498,23.525064,-8.484957,4.681686,-7.631129,9.261395,-9.734664,9.372491,4.357025,10.148369
1881,0.3436837,10.79657,17.299572,6.8098335,-7.613879,-11.334851,-1.2331315,-0.18444617,-11.211716,5.17182,-1.0316219,-12.616557
1882,-15.529148,-4.230461,-12.380206,-9.171146,7.818425,-0.775165,-6.7241936,4.1463914,20.124275,18.106022,-1.5928575,7.9577456
1883,11.21035,-5.564918,1.903112,-2.9154255,28.726162,17.242867,21.799759,11.467671,15.543184,6.5262785,9.514113,9.785566
1884,-4.4538693,-11.67364,15.0347595,8.527844,4.008638,-4.3132806,-2.0520434,3.0602176,-1.9067163,-0.38279536,2.613466,0.4018332
1885,-2.6870477,-15.94797,-3.1765873,-14.659721,3.4693098,-2.7158668,16.43183,-7.052238,5.8818502,2.0849514,-5.207529,10.309063
1886,-5.1536613,6.225309,6.70615,6.92714,12.895005,13.133113,16.73002,14.504945,-2.3432367,13.445636,17.259558,4.3137007
1887,4.2450747,3.1932395,0.56065655,-0.68101794,-6.8556848,-9.353792,-0.9107097,-3.099865,-9.16956,-18.388245,-15.29358,-10.938938
1888,-11.2748,-21.774479,-10.765732,-11.644512,14.425819,-1.9495987,14.829116,10.61756,19.078524,13.344849,7.759271,13.84156
1889,4.2241626,15.25053,8.56015,8.488743,7.513015,19.189697,23.046423,5.8872323,11.558513,11.432461,7.406046,1.6216688
1890,-2.360104,-9.4734955,-1.3281579,-3.9687006,-14.0613575,3.8403237,6.125208,7.535846,13.102941,2.8989632,11.427907,-4.6658134
1891,9.475662,-28.071487,10.76601,9.750563,-2.8082166,-20.400824,5.9902062,2.9646456,-6.5765347,-4.2847047,-7.4289227,-2.8981838
1892,1.4800805,1.2904589,-4.655052,-0.19379292,6.6607513,-2.5181696,0.9714033,-10.0876,12.728103,-1.2497721,-5.284061,0.5481693
1893,1.1883305,-4.0742044,7.5124593,-4.354136,-4.3973527,3.4183652,-14.80897,-16.619457,-21.174343,-13.949489,-15.854325,-18.61965
1894,-14.893113,-6.192974,-21.312735,-16.734615,18.382353,7.3753743,-5.924073,15.083154,8.648061,18.183668,11.212538,1.3913965
1895,6.196025,4.627683,10.245646,-2.1966913,14.886129,11.79572,-5.3865385,5.327659,8.816501,11.312133,18.643023,15.037652
1896,9.784754,4.8116417,14.2600155,5.0167212,7.5412354,20.9373,17.481678,18.319695,-0.45243946,8.010834,9.290404,-11.830208
1897,-28.477848,-13.210235,-27.531572,-10.532894,16.798862,4.8548627,11.499565,4.0149803,9.352187,0.051207174,-6.345699,7.8660784
1898,-13.763347,1.9172164,-8.6327505,7.2896104,11.772451,2.2347362,11.923362,4.069934,8.4445095,-2.7476978,10.605187,5.6368
1899,-6.243133,1.1748897,6.4044228,19.254866,7.4170647,7.4376974,0.67667407,12.539988,7.8281617,21.241226,14.481833,17.028927
1900,-0.56829005,2.0223975,9.902605,10.811906,6.352833,5.399935,16.797274,24.953814,5.6863647,-2.3748877,10.398648,15.630728
1901,8.243376,-8.000961,23.779753,-15.415695,-15.804139,-13.187177,-10.763369,-8.768708,-0.30630004,-6.495855,-4.44417,-6.9823413
1902,-18.36147,-6.577772,-12.917746,-21.89796,14.475989,-0.79610974,11.194451,16.852667,18.577475,0.1519945,18.1593,14.123741
1903,19.705273,17.840666,18.43314,24.455446,-6.208491,-3.395291,-14.0454445,-31.943924,-29.141314,5.3867645,-8.995869,-1.7976259
1904,-10.535224,-1.9956896,-19.039566,-8.922258,-3.2070684,-6.8777246,-5.3469777,-1.790053,-1.4659258,1.4735426,0.170325,-2.3658516
1905,-3.068567,1.7899605,-24.0501,17.416443,-4.6369147,-4.062455,-7.1104074,-1.2467271,-15.974058,-1.3140496,-11.2354145,-10.920162
1906,7.6858883,-16.963854,14.244697,-5.2658987,-0.22696799,2.261811,-31.338531,-20.79069,-14.646941,-24.492563,-18.389206,-21.787687
1907,-10.075667,-17.217068,-1.340227,15.890839,17.133747,-1.3641698,2.4732366,0.0721642,14.2146435,5.334314,13.286264,29.380245
1908,8.48106,20.829884,12.891565,15.736293,6.8049903,18.16443,9.651574,-4.774761,2.4428291,15.454698,-4.7321467,0.16879989
1909,-11.712935,12.385971,-6.755541,18.37041,-1.9992247,0.031970743,8.829695,21.70437,-5.8572254,-12.433051,0.68299216,3.6891494
1910,-6.5292726,-3.9361274,12.728168,12.200963,-9.611275,-3.9940019,9.661959,-11.271256,-6.9580154,-6.5647607,-0.43064845,-16.56763
1911,-9.063213,-12.115574,-4.201533,9.299336,-12.381915,6.0160146,0.52634245,-5.190021,12.860956,-2.020075,5.3632264,-8.248011
1912,-8.893876,3.72607,-17.800627,-1.183139,-15.200217,-2.2637687,-8.813507,-4.670588,-0.16632885,-6.7154274,1.334987,-18.873114
1913,-9.216739,-12.999873,-10.809366,11.837251,9.491595,-10.19873,-10.099238,1.0188032,9.739836,8.3929,10.028253,-9.555648
1914,5.2957826,3.4784834,1.5517155,29.232115,0.5744984,9.417223,3.4632497,12.226512,13.005198,7.726984,-1.2155933,2.1269424
1915,-7.688622,-5.254136,4.8442593,3.108165,-1.1225032,-4.813398,-3.455469,-5.482949,-13.70083,-11.908031,-6.386418,-0.6843671
1916,0.4033598,1.2134128,6.6030984,-8.731713,9.690394,5.8602066,-17.472412,-10.677278,4.1428857,4.8797426,4.542468,-3.3813689
1917,6.284264,-20.58589,-3.3822262,15.97525,11.65267,9.250176,9.768773,15.2203,-0.83154786,-0.36222652,1.2265666,14.957029
1918,7.8159513,3.6576805,13.393826,11.082518,6.965534,7.290063,2.041033,8.796917,-0.74993753,17.85611,1.6160954,-2.45034
1919,-4.811416,-5.274913,1.4194196,-20.552973,-8.508161,-11.427314,-2.7067776,6.3612685,-6.9731984,-9.62489,-11.124541,-1.1929541
1920,5.514085,-5.2558675,7.2292995,9.493606,7.422082,-4.568192,-12.442731,13.803447,-0.6270476,15.863503,13.001722,-5.8641124
1921,2.673093,4.271453,11.86894,14.116967,-3.1888816,-5.2184987,-13.43126,-29.53838,-5.036852,-12.672164,-15.366678,-13.958431
1922,-10.995802,4.2493777,5.6366425,18.431238,-4.480133,-11.993331,-9.055324,-14.43564,-9.134923,-7.71713,-9.17935,1.7232758
1923,-0.55655885,-5.9839106,12.917096,9.471882,-14.773145,-3.0422971,4.828103,1.996503,9.997478,18.867067,6.787411,10.89772
1924,-4.85222,13.324376,4.6975737,7.5223613,9.731785,-1.5853659,-4.77186,-12.2718935,-11.946209,-18.572851,-11.856012,-19.54847
