Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,16.025066,2.8529603,2.1936252,1.3052976,-2.5593777,-1.1244532,6.0039315,-16.295874,-3.2346346,15.082572,16.907475,6.5241895
1851,0.97111875,-3.010342,8.677251,-1.3750046,6.2674932,-15.672034,-16.183805,-9.434513,-8.016135,-10.989695,-11.76646,-1.8175243
1852,0.89643735,1.6017628,3.8289843,-17.000061,-13.281085,-16.342138,-5.0078125,-4.8302135,-0.33496436,-11.237318,-8.309895,3.6066444
1853,-1.3805403,-8.106735,-4.754447,0.7156826,-2.9831731,-0.9199005,-11.12404,-4.364727,-15.909316,-1.1981307,-10.552223,-10.184014
1854,-1.0474288,-10.365565,12.419274,-28.310883,-3.2456121,7.9229903,-10.087348,-5.864917,13.183072,1.5257336,1.965776,15.1608
1855,7.029448,7.761177,14.965398,10.873024,5.31003,-13.883364,-9.870378,14.307889,7.1679673,11.668599,11.992775,4.388
1856,20.331875,-4.5849905,5.3771377,-4.5820985,14.747166,-20.512424,-23.126343,-8.045874,7.8668528,-1.9340602,-17.966991,-17.626535
1857,-5.056586,-7.5017295,11.722606,-11.367048,-2.1964834,11.072066,26.35097,7.0435944,9.409091,10.255059,13.066211,29.287447
1858,-4.3001003,2.477672,5.706365,6.473312,16.316778,11.480136,12.523175,21.197918,19.036352,6.6800165,13.721058,14.669506
1859,20.611795,8.952016,15.794346,-10.47516,-16.430355,-5.448024,-12.402541,-28.328146,-15.22075,-9.104511,-9.037292,-4.281847
1860,-11.682279,-3.377819,-3.7471673,5.2987165,-1.5253173,6.644924,-0.37590468,-5.7830787,0.088588245,-0.94587827,22.556732,9.714876
1861,13.334387,8.930713,0.23148808,16.555986,-0.37133837,5.277787,5.1446686,0.5877749,-16.704357,-3.5373678,-5.942037,10.346971
1862,0.27534577,6.070782,1.1118777,-3.9744601,-10.866394,-0.7712761,9.606751,3.166975,-6.4110446,-18.985867,-17.034357,-5.9835467
1863,-29.182981,0.13860002,-0.61803645,2.8939111,3.4798622,-13.107616,-2.3854136,0.45798084,6.5915046,14.943717,-1.7494833,8.837438
1864,-3.4259517,7.430625,12.145408,-6.5862746,5.6647625,9.813161,-13.437713,-13.92987,-15.675729,-3.7095475,-4.7516646,-16.550886
1865,2.2530603,2.7123604,-0.35592824,-15.811047,1.6785752,6.317122,8.202529,6.1861196,2.9080508,15.632899,10.966115,4.800735
1866,-15.975655,10.13824,9.99612,1.3135368,12.18807,1.027234,0.7875219,-14.188416,-16.561296,-7.445662,-11.433786,-10.5810375
1867,-12.55804,-0.024368107,-44.515038,10.37507,-15.875968,-4.101601,-3.1179414,9.954838,-1.6839536,15.149685,10.890225,6.0739884
1868,10.439004,10.410563,0.08157199,16.450422,3.48049,8.655237,4.209365,2.7530937,3.3817918,3.270673,0.45275286,-2.160765
1869,6.837103,10.941009,20.934116,12.431255,1.9297131,-4.4677243,-4.0045786,-11.159887,-13.051392,-0.9523581,-12.611271,-5.489232
1870,-3.139046,-0.5991947,-2.53951,-6.1995487,5.5800033,-2.403037,-16.125507,-17.808575,-10.426117,-7.0485377,-15.156205,-11.555164
1871,-8.539749,-2.362375,9.339135,-5.8493843,-9.402887,-6.546912,-8.683632,6.103239,6.3218,12.261972,7.4661155,7.779918
