Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-10.336621,-32.65541,5.1362696,-11.634681,2.7229075,4.6919775,19.577597,1.7148527,-3.486839,15.570312,26.881784,10.579342
1851,3.9247642,8.319092,-12.41429,-15.818859,-11.592546,-16.94551,5.8974433,-21.020538,-17.782593,-18.455893,3.090538,-1.4350065
1852,-5.4508567,13.680521,8.577709,12.886311,-6.9871674,10.834825,9.691335,11.186119,-3.9511878,-2.3365538,11.719821,2.4665046
1853,8.541939,10.45655,6.9143796,-1.5331032,10.678552,-9.629697,-3.5791097,15.725691,-3.5177958,4.354838,8.883404,10.044112
1854,-2.6992717,-10.729752,14.935249,-26.664253,-6.2654476,21.531126,-11.777017,6.9570885,8.979617,4.0237036,-6.070469,0.93801385
1855,8.168705,-2.8732781,2.063695,7.622537,8.013454,-2.062492,-11.364038,-9.601175,-8.612297,-16.953838,-21.821926,-6.549532
1856,-6.584512,-8.327187,-15.097398,-7.2608805,4.416626,14.612216,6.88364,-18.00322,-15.716597,-7.3065586,-6.520863,15.651667
1857,8.396017,-0.44937134,6.444958,-8.574651,-0.27424338,-24.063759,-13.61253,-7.3800645,-10.532558,-21.113503,-25.685333,-4.145118
1858,-20.593586,-9.619526,-6.4648566,0.9841412,-3.2453752,12.04624,17.10346,15.247641,2.179645,11.623581,-1.0779922,1.7727653
1859,1.297009,10.536698,9.058413,-24.562113,-3.1642203,-15.863045,0.38483167,-1.946935,-5.4823484,-2.7031062,-9.438049,-4.9268613
1860,5.5618787,-8.00422,6.084431,-3.5847144,-12.552774,-12.102215,-14.665065,-17.848764,-17.914991,-8.270945,-17.204685,-12.406687
1861,-4.1393046,-13.532586,-13.815196,-0.5969469,19.114931,19.88909,19.913025,20.765068,5.4853325,20.620113,12.631267,2.438199
1862,5.1793427,11.722805,1.0483329,9.983846,-2.9808478,6.3736444,2.8472872,-5.7697043,-15.060317,-5.615895,10.283383,3.270892
1863,-4.880541,-0.22552393,-9.710582,18.871626,7.926105,1.5729375,8.150139,11.338943,5.9091997,-2.0259018,23.79521,4.922897
1864,9.55002,22.151152,16.035961,-7.3217335,3.5623326,-2.6889024,-1.000796,0.4949819,-4.535553,6.894674,5.7211094,-11.842638
1865,-4.822405,7.922616,-4.6200366,7.248727,-9.473229,-15.021324,2.99211,-3.8319428,-2.7800765,13.427325,-10.603578,0.08833772
1866,4.541589,3.0344906,-0.21768148,3.1666946,-16.590689,0.9761025,-6.433054,-7.06354,-11.326952,-15.689895,-1.4105996,0.942131
1867,4.4107823,-23.02381,6.915851,3.5964682,4.4085727,2.6216874,10.968111,6.538862,9.239652,8.088635,13.03679,18.079239
1868,18.594265,21.881777,23.711512,16.03436,5.861924,20.30019,10.877948,-3.0346487,1.9358025,7.767316,10.7478,10.056464
1869,11.877792,-2.6902163,5.3153067,-7.2875037,-9.988655,-18.387024,-10.16668,-17.637205,-10.181559,-6.6016173,-14.88036,-10.645063
1870,-17.417606,-7.9278655,-17.60539,-4.5752034,8.0816,-7.520368,-3.8201697,15.478235,6.999824,-2.3314333,-2.038235,-5.213003
1871,-1.5365481,-10.255499,-17.592636,5.8898606,20.153215,24.234333,5.5914464,25.09036,1.6133777,6.118044,26.26705,-4.3695025
1872,8.322185,-3.7231393,4.1032486,1.5818033,-15.7122345,-0.37017757,-16.327724,-24.749763,-15.659447,-14.556954,-17.777914,-23.956312
1873,-30.26512,0.16858025,-23.156527,10.026226,22.569275,24.832943,-3.5590215,12.075869,20.755026,11.66924,16.996109,7.1513023
1874,4.115451,7.275735,-2.836531,15.311732,7.4912148,12.922268,-10.543687,1.683309,9.027719,16.626444,-7.4177256,-3.528061
1875,19.921515,-1.6591905,3.6774833,-7.714017,-6.2134094,-14.423898,-9.55749,-27.904133,-16.18285,-6.701043,-16.363352,-8.205139
1876,-4.579977,-3.846445,13.487745,2.4994864,11.640638,16.302164,12.740088,7.6592073,-2.4686055,-6.5542517,16.20918,-6.3277206
1877,2.9916785,23.985088,-3.6601024,3.7969565,-3.174752,0.65491176,-0.41169396,6.878229,-10.142982,-0.3429193,-7.2085137,-5.709634
1878,-7.354235,0.68930995,9.487612,-2.2122648,-14.219234,-13.159246,-5.306239,-8.554252,-5.957175,-11.73847,-14.103528,-6.0292273
1879,-0.8749585,8.826542,-12.144017,9.895284,-13.673453,-13.965476,-11.949403,2.4060948,11.372323,11.019347,13.508497,20.81457
1880,17.72978,19.374401,-1.4135525,14.2881,-1.0077338,6.7504373,-2.206563,12.132974,14.155081,12.996765,2.4999213,0.44086838
1881,-6.1025634,-5.832142,-1.4179671,7.618734,-4.728463,18.857494,8.20106,8.283555,1.5114591,5.711807,-3.4096096,11.90918
1882,2.4643834,5.124049,8.801874,4.139254,11.749052,-5.616884,-19.557274,-4.825569,-11.97323,-18.897547,-3.169549,-11.903366
1883,-3.572477,-12.806979,-5.248384,-30.549057,7.2613792,42.135838,24.828592,15.821953,6.7917004,9.856536,0.26870328,4.4483957
1884,11.533045,8.015096,9.775542,-3.0158486,7.0395975,-2.0039322,0.6030003,-4.0342574,3.9836998,-3.8112972,2.572837,8.37358
1885,6.366483,3.6344206,-0.9735622,-7.32445,-10.723385,-1.1693095,-2.470047,8.481519,3.7479534,-7.722183,-2.900322,-14.868225
1886,1.6481515,6.469505,6.0039873,-9.692279,-3.1474938,-20.16629,-6.2863626,-10.637767,-17.249662,-20.715372,-14.942058,-4.769895
