Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1940,-17.110348,15.425426,-9.403145,2.6486259,5.604674,-14.427305,-13.588363,1.3349032,-11.979098,-2.0153637,-7.7417955,-6.74003
1941,-7.4761596,-3.828468,-11.507551,-0.19400954,-7.356344,-11.416447,-11.283563,-5.8571954,-9.984091,-6.859981,-12.151415,-2.6330595
1942,-7.81996,-12.447801,2.9817626,-4.211885,-5.633424,7.045338,-2.3379436,-1.3864313,4.7292614,-17.103369,-2.2551405,5.4201317
1943,0.78097737,9.0430355,9.463266,5.96402,1.7575618,5.532539,7.7733064,-4.3230033,0.025209913,-0.7787364,11.99125,-1.0591437
1944,-4.9065247,-2.348671,-9.709122,-3.615898,12.598961,-9.369182,-2.8411515,-18.822744,-22.40549,-4.8538866,-9.399093,-16.969055
1945,1.1144273,-0.6126583,-17.772593,-8.148369,-13.609552,-8.671301,-1.2409323,15.030841,14.072038,20.752419,10.860248,7.804582
1946,12.30755,5.054627,14.775548,19.556868,-3.9237092,-1.365218,4.803393,7.4040966,18.809439,6.37813,12.072432,13.421884
1947,7.689897,1.0708895,12.495043,19.497915,1.6767999,4.1549816,13.212168,5.797742,0.9608123,1.9516481,7.671115,-9.767121
1948,6.275877,7.150707,14.709145,1.1360275,16.617249,5.3058357,-4.4754558,3.9886632,5.1646276,-3.2899594,-5.668444,-5.5058312
1949,0.19836423,6.2451487,-1.4946158,3.7356277,-20.961935,-26.517128,-33.377617,-22.584808,-21.723434,-4.9355917,-22.028778,-16.617191
1950,-19.660019,-0.4265158,1.6543432,-8.221394,8.620802,1.3066713,-9.219603,7.142558,12.2935705,12.348352,17.11674,2.3898256
1951,9.753443,13.170513,7.578904,17.368792,9.501056,5.1649594,4.552686,7.835406,2.4076154,5.645189,17.1684,-0.033562034
1952,4.983112,2.0533483,8.079535,-14.061842,4.1880383,-20.359732,-3.7856753,-11.826279,-9.812777,-9.400522,14.610729,6.294609
1953,-6.924599,-16.56342,-10.230585,-3.8247025,-1.6735499,-0.08042248,-9.974863,-10.217004,-0.49512756,1.8771524,-1.0092849,-13.082132
1954,3.2349026,-19.879488,-14.614844,17.08392,-11.723583,1.3582538,6.7296658,2.4457116,7.1600924,9.096979,4.1484933,-4.402733
1955,2.9443355,-5.7003145,5.797402,-7.705657,6.220801,7.4579988,17.757633,17.000097,11.181629,18.99144,10.689582,10.87204
1956,-0.4500517,11.705809,-0.16296479,7.5758862,-1.6049784,1.3088386,-5.7227116,-15.300944,4.615509,2.898944,-12.309165,-4.1726823
1957,0.35252014,9.988482,19.765251,-6.673804,12.467405,2.1289577,7.8289194,10.329406,20.553642,13.486453,16.308617,-3.07137
1958,8.886176,4.5964575,-0.4041658,15.257924,12.8707075,1.4107033,-1.2620115,9.221101,4.6826644,3.2968948,3.7804103,-10.690181
1959,18.774704,18.728916,-25.10302,2.185376,6.075531,-12.548228,-2.5971718,-6.0282173,2.0782359,1.3109858,7.3998957,-6.901851
1960,-2.0710914,-5.4696126,-18.321072,-2.6730435,-15.662124,-4.526491,-3.8134816,-8.211458,7.493583,2.7638905,8.182188,-8.480054
1961,9.381915,1.5624782,6.717286,-9.563981,-5.784281,-6.9552054,1.3719814,4.445834,-1.8519337,-2.3445861,-2.6651983,-5.023583
1962,9.334966,6.434525,9.323298,-1.5103544,8.74931,20.10396,13.202301,9.971929,7.4054136,10.949277,1.205211,-13.413991
1963,9.45733,9.90152,8.499764,-1.813863,0.022958338,13.100868,14.003756,19.55458,0.83700943,11.916278,4.036408,-14.922535
1964,1.8112711,2.6099792,3.9644697,19.31003,18.127851,-0.28892002,4.338307,3.2474291,4.3560257,4.8372717,16.784634,10.106515
1965,-8.730848,0.86210793,12.904857,-6.167576,11.59477,0.32356855,4.750471,2.7819157,-0.56045526,2.156391,3.547014,-11.508217
1966,-1.4740609,-8.7307005,-11.675838,5.439916,-25.591776,-22.356712,-5.19977,-19.216928,-13.957203,-19.337757,-4.259303,-13.9759
1967,-15.56694,10.54152,1.4085852,-27.810247,-4.6490426,-3.3951428,-5.1051383,-6.2855844,-9.59121,-10.667909,-13.863141,-1.7371492
1968,17.432032,0.55845845,2.2311425,-9.721821,3.4119115,5.4956946,0.97865397,-21.552422,-19.203064,-7.1709404,1.9542928,1.2159972
1969,5.7753325,3.5795014,-4.2353883,2.340173,11.66385,-10.215309,14.781441,12.5860615,13.248817,-12.724468,9.061344,12.216976
1970,6.052961,10.336691,13.21474,4.261253,0.105752006,5.7354016,7.2727895,-6.3644214,-9.512177,10.746456,-9.944299,4.3066735
1971,-1.1043824,-6.97708,-7.183835,3.3773508,-4.6800265,9.55251,-10.35967,-5.7987976,-0.9583604,-3.4533694,-11.532868,7.3112597
1972,-7.5818872,-21.423607,-12.447617,-6.2995524,-2.5558357,-2.97468,-23.568203,-18.644632,-19.225449,-12.729755,1.9053996,-3.7104383
1973,-18.857449,8.235221,-8.905444,-4.264372,9.365945,6.3764987,-3.514786,-4.051871,1.4921138,0.8298883,0.5031776,3.631526
1974,-1.5982728,-8.189522,1.274476,13.105599,-14.7889805,4.491352,-1.4772877,-5.2686296,-17.641138,-17.99251,-11.515802,-9.644594
1975,-4.524277,-21.073961,4.1399183,-3.996995,-8.208154,7.5789356,-7.1951103,3.5177271,-9.513092,12.343066,-9.3368225,8.63655
1976,7.0137553,8.790054,-9.876759,10.346257,13.11604,10.207479,-1.8750999,-4.3501167,-3.9392226,0.6544631,9.381918,5.1029196
1977,3.07705,-6.5343623,7.9382644,-12.95316,-7.3939314,-5.635299,-9.923286,3.994503,5.2843184,-3.1082864,-1.7666693,-5.66408
1978,7.3009953,1.8751113,6.4949646,-7.6444225,14.047596,-1.2477485,-2.1782804,-1.5245004,6.0819564,1.5580229,-12.987213,16.212137
1979,4.7635226,-14.893886,6.080268,0.033051398,-0.6993275,0.4770158,8.850135,2.12077,-11.826057,-12.886917,-10.674469,8.26504
1980,-4.1202188,5.707204,-17.033691,-3.4957113,-6.16117,2.4614267,-2.9330924,5.935394,1.2294325,4.2831206,5.474147,14.657154
1981,-0.7132627,3.771034,0.1869557,-1.6244553,12.961628,12.181485,10.53198,14.496919,19.756004,6.52616,18.429478,10.892401
1982,4.298467,7.451841,2.2679248,10.126803,-1.6400261,5.6868534,0.44450015,6.9231496,2.439594,2.6927593,-8.982577,-4.0973086
1983,-4.8547697,-14.520164,3.9026232,-15.199048,-24.427586,-5.432003,-8.494391,-6.447847,-7.8195963,-27.311192,-3.849707,-9.612802
1984,-13.56624,-3.5255373,-13.359363,-18.047009,4.760991,12.137272,7.0705194,-10.368837,0.5651914,8.970097,-8.400932,3.9737437
1985,17.188414,5.7370296,-1.6111474,7.7344866,1.6717206,16.820015,18.695429,12.207727,4.8740788,4.99155,-10.21598,1.341739
1986,11.359325,-5.9065804,0.017366331,14.995111,11.945247,-9.829957,2.217837,1.5359583,-7.07815,-3.6585927,-11.972446,7.0372715
1987,-17.565422,-10.119223,7.943147,-6.911134,-11.267456,-0.5234255,8.746983,13.470787,10.733929,18.769394,7.371759,7.0894256
1988,15.621717,16.427288,10.618817,20.638926,14.696232,25.949259,11.723623,17.780123,11.514207,12.306539,14.666541,28.149752
1989,7.855513,4.048092,16.269627,3.078406,-0.74707353,-13.270817,14.4163685,-1.5916578,2.287924,0.5006657,2.16601,13.022511
1990,-8.115703,2.535594,9.723998,-4.566739,5.2775626,4.20483,7.770615,-0.9830699,-5.684797,-1.4362203,-12.718301,-8.979092
1991,-1.8973426,12.994432,4.0933704,-3.680555,-5.9473286,4.021474,12.645273,8.280897,9.669042,5.8321486,-1.1679573,-2.5848348
1992,13.546343,7.117287,-2.2859244,-0.30925152,-2.8570423,10.01892,1.2764525,9.42883,-2.061165,-2.7031264,9.406364,19.657536
1993,1.8212525,2.0418491,-9.426581,2.5965197,8.130643,4.211766,3.0766993,-2.9836094,-0.82405025,4.7973804,1.3458946,-2.2597637
1994,8.371584,-18.766945,-7.9360824,-11.952495,-0.02072421,-9.37395,-13.988418,-22.358309,-27.345272,-13.229597,-2.8234096,-3.2857025
1995,-23.142021,-2.50355,-12.635759,-8.698716,-14.065679,-2.6339753,-14.2081785,-6.6380568,-9.667959,-5.0865054,-2.407817,-17.406294
1996,-18.2582,1.9167958,2.2812705,10.348539,7.025373,8.968197,6.8260913,4.527174,8.489031,10.308134,-1.5840114,-5.2668505
1997,4.5764656,-6.2253227,15.997177,-0.09740405,6.769373,8.621857,7.574176,-8.4875965,6.7672124,2.3222036,5.7439823,3.8269258
1998,8.3157625,6.3874507,-6.725846,8.627897,-0.94770855,4.3691144,-12.132558,-8.477585,3.7753856,1.0317473,9.0166025,-4.7656693
1999,1.6682055,2.9114726,-4.936206,2.3188741,5.553372,5.661712,-1.4055289,3.2002938,2.9224708,6.981304,4.986598,-16.3282
2000,19.024237,-2.7752175,11.528286,11.026299,7.328103,9.202269,7.319881,-4.871525,3.3998656,-1.2391673,12.25924,7.6252575
2001,19.308151,-16.238567,6.7114267,9.259255,-3.9684076,11.743684,-9.71115,1.2406325,6.8106117,-3.0179305,-4.637534,14.866486
2002,-1.2016078,0.20414083,-6.456977,-8.967234,-2.8870106,-17.191956,-16.774897,-15.359758,-20.857271,-17.29129,-2.653667,-11.728979
2003,-23.938307,-26.81599,-7.0598164,-12.103489,-14.057552,5.8507037,-8.81013,2.552079,-3.3864496,0.9832051,7.74261,12.133744
2004,-15.04976,13.1166115,14.938627,18.379347,9.829183,11.706406,11.859067,4.945552,7.5913463,9.834246,19.162416,21.227522
2005,4.3775787,10.650402,26.670893,1.3429306,6.603785,19.942276,7.9769216,7.0879145,17.250254,15.723725,19.01343,7.6609793
2006,20.26414,5.1132007,6.859207,8.330093,10.599215,4.505223,18.297169,19.150803,5.465226,16.64651,21.02774,-0.050708644
2007,11.927521,-12.427318,16.304781,0.10113164,-1.4698673,0.61442477,-0.6300864,6.426769,9.643915,7.6373463,-11.629732,-11.655034
2008,8.439975,11.409706,12.509365,0.888048,-19.797743,-12.388712,-4.720332,-7.979119,-15.1257925,-11.091332,-14.303181,-5.2057657
2009,-24.214457,-0.23390499,-13.0979805,-4.095122,-16.29552,-5.4610457,-17.61582,-11.37453,-22.01718,-24.364529,-8.491339,-5.066807
2010,-19.180916,-27.502346,-18.5626,-25.233849,-12.879647,-17.443367,-17.218456,-18.211655,-7.6149335,-19.074379,-1.8151013,-9.759262
2011,-18.31439,-24.185919,-9.687313,-16.249538,-6.3988843,0.76050305,-5.0809197,2.6463497,-1.1351563,-0.056369226,-0.044334747,5.601243
2012,-13.574743,-4.630534,-7.8755383,2.7547398,-18.93679,2.6625552,-7.281221,-3.5454793,-8.635964,11.445273,-3.1499796,-15.252251
2013,-5.488029,-18.134491,-21.556616,19.135456,14.64493,-17.256542,-8.311407,-7.808097,-9.728719,-15.949888,1.2065948,-11.835789
2014,-11.631714,-7.076619,0.047638524,-0.2776836,10.949183,-0.50261915,3.398268,14.6304,14.481363,15.310394,17.737131,2.9974585
