Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-12.109888,8.311051,-7.0431414,3.6444378,6.8924823,2.937396,6.3465962,-8.681075,0.7336999,-13.038806,-18.209372,2.7498279
1851,22.526632,7.267901,5.392933,-10.397628,-9.680652,-22.314287,-13.077203,-4.69906,8.246233,-3.7927914,-11.166468,-15.599564
1852,1.1562248,1.1273727,-5.495672,-4.7492213,-1.2351974,-12.626939,-7.5102,20.368233,18.534557,2.297508,20.98402,-9.310681
1853,-2.4594562,14.606279,0.86932397,3.282772,9.832817,0.4574521,11.364481,-1.1365877,2.265972,-0.49468467,-3.0808055,8.2112255
1854,4.589213,3.6841812,2.2742343,8.390645,2.5077162,-13.447008,-7.824902,5.08137,-3.9531043,5.4371924,6.246419,2.5981746
1855,1.0927815,8.661902,11.471051,6.7559423,1.1179113,-7.3315673,-17.134132,-7.541278,2.9487946,2.697807,0.24627176,3.3256059
1856,20.478237,4.9777565,6.508765,23.898375,9.595406,-5.5697327,12.483036,-0.107860126,-2.71898,4.288631,-9.001762,16.014751
1857,-5.5482054,-6.7981787,-2.011336,0.088058,-17.918634,-5.802707,1.4858147,8.742786,2.36486,-0.41688803,-7.0308795,-5.5407495
1858,16.696898,12.66784,6.8603225,7.904493,11.483145,7.6478643,2.106298,-3.8134136,-17.837,-10.962814,-20.628813,1.7694316
1859,-4.4620323,-18.197195,-19.884893,10.949823,-5.456086,0.83678925,-5.805358,-6.0285,3.8743877,2.6732893,10.875421,10.391632
1860,2.4086428,1.3098493,10.342018,-1.3343629,2.8380969,-20.163797,-22.647114,-3.7217448,-13.249084,-20.393183,-23.750994,-11.19659
1861,-10.037994,-18.399328,-4.665838,3.7584412,-28.812792,-5.0094976,0.46340516,7.9221325,9.201987,7.1911526,11.6867,1.9481431
1862,3.5987923,19.031015,1.9336766,18.548735,-4.9765353,1.0505775,-3.2674232,0.44991297,2.937917,-9.25176,-0.92883784,-2.5888636
1863,3.1347163,-4.0606027,-0.36970744,-10.888367,0.5317351,-4.2278004,2.2614186,-3.8046832,-7.5130777,6.691368,6.8267746,4.9220533
1864,6.987135,4.4162245,7.8868356,3.3895683,5.6964936,13.977642,7.308543,11.021411,2.0825343,-8.971691,6.1661215,-4.9228106
1865,-0.8434141,15.251143,-8.019495,13.867392,-4.2984405,10.16344,-9.55948,3.9692187,-13.674304,-4.005907,-0.7001289,13.485732
1866,8.883385,8.822584,0.16312887,7.15823,-4.982838,6.7093887,9.579848,-2.3554432,-6.30417,-13.173182,-3.082467,-7.1069922
1867,-17.217073,1.0863475,-19.161537,9.9074135,-2.5456898,-13.3856125,-7.0572276,-0.86012626,4.494416,-1.9841369,1.5509646,-6.5425406
1868,18.701824,1.9333464,8.061074,4.993477,-17.315125,-2.02304,1.9923114,-6.3466735,-7.2994795,-11.825649,-13.531638,-6.6432233
1869,-13.030403,-1.819175,-11.196273,18.423594,2.3091726,-0.5627017,-13.495483,-16.870153,-5.9219675,-9.916567,-9.019484,-6.670282
1870,-5.0941157,-6.088785,-8.421212,33.024536,12.327743,-11.617748,9.395488,6.4035344,17.472994,12.649178,20.388714,27.911022
1871,8.469241,6.7973933,7.865276,16.188736,7.847382,4.781457,5.2746277,6.1891556,18.564718,3.4083498,5.240764,11.234848
1872,5.913298,10.921278,3.4287863,10.086936,-8.689509,-12.52717,-4.8156576,-8.795054,-3.0418499,-3.7984493,-21.870375,-6.2839127
1873,-21.861946,-16.178413,-3.4329662,-30.023891,6.493819,18.81748,6.346101,12.45319,14.930084,4.791244,10.415234,12.643145
