Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-15.774314,-2.6054776,-16.297838,31.417536,12.141542,9.426477,16.63495,9.38426,8.1445,15.157498,9.469304,8.339349
1851,19.881365,11.327942,15.975847,-3.7759218,9.499741,19.224043,13.076011,4.246223,13.944359,11.755865,3.610943,3.280934
1852,1.2299865,2.0088396,0.6856061,-13.567767,-1.4945303,-7.9722304,21.299957,9.23583,-2.3330796,11.29602,-11.411754,-4.596001
1853,-5.647484,7.5647287,8.314455,8.527821,-5.185389,-10.857843,-22.202147,-5.4269896,-7.3783607,-8.581497,-19.612192,-11.417948
1854,-6.2799015,2.8669698,-7.609205,-3.944406,-13.11246,-6.6735983,6.4088073,-0.5187798,7.816674,-6.296514,-12.747581,-1.0538065
1855,8.704385,7.6881347,5.4378953,-3.4186473,-6.0806136,-0.15297765,0.5682811,-17.074629,-7.6354055,-1.7810795,8.751248,5.9455366
1856,8.311088,1.4695437,10.7174835,11.5720625,1.4893672,12.23393,3.9386992,-2.1062436,1.4485016,11.932071,-3.1309907,4.8164587
1857,8.649695,15.937428,10.218012,-8.326096,-5.3531046,-10.802392,-5.0586567,1.0107917,-10.567207,4.0219216,-12.89752,-3.2415252
1858,0.029730944,-20.230087,-7.193686,-0.09506182,-17.516945,-3.928991,-0.86260605,-8.19493,-2.200211,-7.5555944,-10.560797,7.7648964
1859,10.150161,2.8239317,-1.708461,-5.0261083,1.5771127,2.0936182,7.3106847,4.361572,4.030126,-4.7765837,3.2146738,-8.288462
1860,-1.3473922,-12.452896,5.3393216,5.548338,1.7098414,-10.732153,-9.409806,3.4635906,-12.577207,-9.314401,-0.40043202,-7.345128
1861,-12.058931,-13.500307,-15.105993,-12.123302,-7.4845395,20.672132,14.6865425,-0.09917057,6.541384,10.560675,-1.9825885,11.190218
1862,9.862751,8.811522,5.2379184,12.242706,10.257239,-24.502192,23.522532,10.822423,3.5466664,-4.3908024,2.8558893,4.227919
1863,8.148765,-6.59003,5.6826787,10.549631,11.089709,-9.525413,8.875783,1.1657511,12.476182,11.533674,14.893423,2.663176
1864,-3.2824626,10.348163,-6.26549,-11.105263,2.9954774,2.3661249,0.09044837,-8.460886,-17.235058,-20.662401,-10.645503,-20.450048
1865,-24.537983,-10.099845,5.7072043,-7.730089,3.3109164,-2.4766781,12.177268,6.6781287,4.0470967,8.33714,-3.4678683,4.9896817
1866,3.4094133,5.706178,3.4027495,-1.1613971,13.727068,-14.044482,2.1532238,-17.26354,1.0569324,10.899251,-3.620729,-5.6238585
1867,-10.19135,-4.3643374,1.9184847,7.3511744,-25.691147,2.115799,6.501763,14.821334,11.654963,1.7113016,-2.205551,-1.5912142
1868,1.6750643,5.60517,21.539837,-2.0784564,-7.3706927,5.4930863,-0.2354179,-1.7588906,-2.6311026,9.883522,5.6375637,-5.427157
1869,7.4436216,15.443367,-4.371366,7.504841,-11.375324,-5.30948,3.7506995,-16.513119,-5.00825,-9.249697,-13.395048,-20.505354
1870,-1.8832309,-13.947378,10.4165745,7.2068377,-12.157257,0.49184924,2.323468,13.6234455,12.323031,7.3592577,20.244032,32.892616
1871,0.8238894,7.8233976,17.048838,25.956339,7.7170663,-0.37214485,5.052076,-3.2545104,6.736755,14.564583,3.792526,14.772066
1872,28.730558,9.528679,9.988321,-6.928828,-4.8155255,-5.3253236,-0.4960065,-0.15401576,-8.102722,9.742313,0.1321462,-0.45274475
1873,-2.1299145,-18.4541,20.20131,-9.846845,-10.793317,11.254807,16.388462,12.917422,18.154762,9.331301,5.893143,0.036661442
1874,3.2366183,4.3878016,12.208823,-7.4441595,6.650238,5.244873,7.110674,-8.013854,-14.377763,-6.425108,-0.6496825,3.7353826
1875,-29.75034,-10.1442,1.4859868,-15.472682,-20.048231,-30.924053,-20.548271,-8.205377,-0.1012182,-5.5005345,-5.8026443,2.3349922
1876,-6.8704295,-2.4175143,-3.0318954,-11.397778,6.997332,-8.923363,6.9728074,1.6262766,-4.287614,1.7320557,5.4608493,7.51028
1877,12.1771555,7.085599,16.347504,-2.6744628,-8.852922,-13.568124,2.6211343,-19.516546,-16.915512,-11.918019,-18.199936,-16.31514
1878,-22.523788,-14.138415,-2.362632,-0.9484594,4.748163,-15.191017,26.149307,-2.9846373,4.0578585,9.168524,2.1641219,9.175722
1879,11.256746,19.771347,20.49939,9.167731,-6.2483296,10.494851,-4.6461015,0.14676225,-9.502603,-11.399167,-5.1259685,-23.480923
1880,-10.160515,-8.804305,2.378338,-3.7786658,6.404773,-2.7523534,5.846897,1.3999314,-1.0544779,2.2712545,-9.960065,-16.584887
1881,-12.066495,-1.0806931,8.814398,9.012967,16.738731,10.4710865,18.27525,10.276583,0.3574061,7.415416,-0.34882936,4.3844457
1882,-8.565216,17.79027,13.910988,-8.148281,-12.498242,-10.72159,14.293309,-4.4907036,-2.938232,0.9324135,-2.2595875,9.162678
1883,0.5661515,4.5028634,2.4679506,-3.5701187,-7.8666205,3.7434456,-2.396371,-5.5314565,3.6604946,-2.9884782,-5.0193553,-9.2751
1884,-2.2538383,-3.2567606,8.798834,9.284079,16.723738,8.5360775,-1.8224493,12.331101,0.010954351,13.13011,18.502687,12.453909
1885,-7.6197896,10.496601,11.50513,9.264321,-14.258148,-9.362754,-0.06412922,-7.907646,-10.77127,-9.907722,-13.008514,-13.32444
1886,-5.530542,-2.1017542,-7.8450274,-5.440459,-4.546736,-5.7752767,-9.6766615,4.156555,8.627545,1.0251964,-10.238037,-17.22508
1887,-0.31004086,14.702494,4.8488116,-2.6069593,1.6354244,12.622622,8.038139,-6.940891,-2.2540207,-6.2533784,8.483499,7.4753222
1888,5.7116003,10.688517,1.6062561,11.518279,-5.970099,14.06226,18.957792,5.1167817,7.138672,8.560552,7.2255626,18.949236
1889,7.1509757,9.768024,22.595377,9.618303,4.890888,10.487458,13.362188,7.2779436,17.932487,13.507752,1.2849298,5.6794415
1890,0.9367588,-5.6594377,-9.280241,-2.3171883,-9.096722,7.214737,0.61423665,-21.624603,-17.225538,-10.206418,-0.18964009,-2.2371469
1891,-12.74313,-16.256073,-15.979008,10.682444,3.5674884,26.88275,14.672965,15.13343,9.508783,20.079062,17.000368,20.68668
1892,15.884391,13.842168,6.370808,6.929141,5.040833,-8.771794,9.856515,8.701742,6.5682893,3.0082276,9.59685,8.031513
1893,3.0236793,7.0456347,11.832923,4.0039907,-21.011765,-20.200705,-3.04027,0.339591,-11.789102,-7.1620812,-15.925037,-5.660903
1894,0.6435311,-4.961603,-6.458864,0.40600052,-3.2100077,18.35424,27.718582,-0.36686736,-0.51099986,4.4960093,1.5731256,11.475618
1895,4.750465,0.668505,5.262915,-6.728513,9.967346,7.224771,9.168227,5.1063347,0.20259972,13.48944,1.1632254,-9.67059
1896,1.5685947,1.0435528,-20.223808,15.77429,-1.3084879,-11.622025,13.187244,-0.46436992,-1.9742101,-14.252648,-16.57007,-9.924685
1897,1.7349899,-20.005234,4.851641,-10.887385,7.286114,-8.276423,1.4111468,6.0326095,0.6322496,0.14335188,5.7032843,9.774175
1898,-6.257793,0.87798715,6.5453167,2.6259317,7.9525347,22.46455,20.64927,6.824383,4.003635,2.2651503,4.0018573,9.138678
1899,12.079994,-1.0073525,5.3048916,8.047064,-7.337927,-11.261323,11.920856,-1.6370124,4.401413,-10.169387,-13.425717,-13.146522
1900,-18.64143,-9.937353,-11.669592,-12.252273,11.884416,12.061765,12.101545,6.7503853,-2.0764487,13.060523,4.3840094,9.006151
1901,-0.046484996,14.885187,-0.9052506,2.6330662,-6.597645,3.27184,15.285008,3.9271631,8.482259,14.166593,10.363587,5.3152566
1902,9.001103,4.8897686,-7.1988745,-2.4467072,-14.451965,-1.9105402,-20.852726,-12.192535,-8.014557,-4.8563447,-21.973743,-13.400095
