Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-17.66777,2.5773647,-25.564167,-5.35858,-5.754117,19.186977,6.044207,15.036284,27.063189,31.843142,32.51035,4.5730796
1851,15.108028,2.1314871,0.24328823,-0.64945906,-1.8571681,-3.8764677,0.81383663,6.1111093,-10.122854,3.7544272,1.6998053,0.73545146
1852,-11.194954,-1.7146105,12.416264,-2.9590828,-16.386055,0.41320372,-2.2789893,-1.7535264,-1.8587399,-5.218317,-10.144613,-18.14877
1853,-12.881734,-1.7677461,-3.3446345,6.287415,8.223239,6.6297717,5.374437,11.522146,6.749544,7.917989,6.4153233,8.690931
1854,18.885525,10.732995,20.991043,6.810035,6.6872582,5.7460437,0.062300466,3.1967816,9.392371,7.732663,-11.823383,-11.790669
1855,-0.43544415,-2.1752734,-1.0538551,-8.248072,-12.759269,-11.414274,-1.7401352,6.804265,2.1338074,-7.5750675,-13.504071,-6.6075535
1856,-15.510684,0.9611165,-11.380105,-7.048939,4.261055,10.3578615,-5.5791354,8.000511,9.082798,-5.072007,9.563797,-2.1801157
1857,-3.4252915,-6.91174,1.18883,10.825408,6.690553,4.2098594,-1.6427305,3.9802835,9.571645,7.862716,1.1133624,-3.2340467
1858,-1.1676093,-5.983483,-9.843425,-18.493643,-13.0867605,-2.4910176,5.6885448,3.0108404,12.830472,-6.126832,-13.455161,-1.9694324
1859,8.159201,-5.16427,8.204049,5.7352476,7.9998593,6.147095,-5.4683266,7.1244135,-9.518985,5.4163218,-0.50451,-7.8871064
1860,-5.315854,-14.687565,2.005965,4.4351606,14.242621,5.8581424,6.07459,9.055428,11.990716,1.0860134,25.220814,23.629349
1861,16.073013,11.222305,7.3687043,1.2631212,16.452034,17.483734,11.743729,8.189826,5.8033023,20.958149,23.011703,1.6080611
1862,-0.42714766,9.367178,-12.691256,-9.372106,-13.002417,7.5869617,-5.8561583,3.4202108,1.5281407,-5.1746564,-2.0969684,-4.206074
1863,-14.8231125,-3.5202987,-14.488953,-3.0551121,8.156686,-1.5327388,8.995394,3.8037145,15.883966,7.525042,-2.7342393,-1.6819966
1864,13.488139,5.463324,16.850737,10.053481,7.5003858,-13.888603,-4.0608716,-4.154267,-2.809924,-10.570937,-5.6208997,-14.474949
1865,10.122357,2.5390146,5.311859,-11.65649,2.6730187,-5.5503263,10.769234,-4.623993,-1.7607907,-9.1798315,0.57582986,11.65286
1866,2.8878183,-5.1975374,4.019385,18.511433,19.21166,15.333728,-5.3624325,-0.6866142,5.260988,-2.5150678,3.7717752,-8.457342
1867,-1.0457547,-12.29415,-18.165594,18.468958,-16.12248,-5.1677766,10.7674465,3.6706316,5.4685683,6.482294,-4.073036,14.087821
1868,7.993789,8.835821,0.39270717,-10.6149435,3.610685,3.089963,-14.577016,-9.219288,-1.0652627,-18.553883,-6.4797053,4.645196
1869,0.96044016,2.9054196,-7.428908,1.3179071,20.733143,0.781605,-13.522988,2.8057804,4.77304,-6.8133273,12.039995,-1.6753001
1870,11.8226185,15.845108,18.026943,0.18771802,-7.179396,4.371477,-0.3737871,6.8529997,3.0279293,5.8501425,5.744007,1.0548246
1871,-18.103336,-0.84688205,-13.650805,-2.8218105,-27.009424,-8.366937,-0.3702126,-3.1904466,-0.15271895,-10.0024185,6.9466224,-3.0975404
1872,-6.536475,-0.7632511,4.282269,-7.695289,-23.529583,-8.151991,-16.640837,-2.4275632,14.784061,7.0294466,-2.2935681,-2.7699256
1873,-1.3003532,-0.24899037,-3.9581861,10.25108,-15.449047,-13.588223,-8.643365,-4.6794753,-5.136888,-20.965906,-18.989206,-4.743857
1874,-15.551648,-18.488382,-15.950925,-16.171091,-4.885639,7.8465295,0.9876461,2.3596716,2.0264227,-1.6460335,-0.6152772,0.72823983
1875,-0.80360085,10.856362,0.16437635,-7.6645107,7.898383,7.2615495,-1.4778571,-10.039904,-1.0082005,1.2527603,0.90525436,10.333127
