Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-4.8352957,3.8591657,8.001345,16.503313,-1.4785666,-4.600311,-1.2504946,9.566269,-3.3120618,-4.7909455,-10.878945,-4.695359
1851,-14.946438,-2.8386858,-0.200258,4.6282687,12.792374,9.233469,0.38235742,-10.754335,-1.56353,-2.7552078,-3.7956996,18.42899
1852,0.9658272,11.303839,5.5381703,-2.619219,1.2163512,12.612407,-10.074242,-15.950753,1.1198063,-2.5954692,1.3858263,-2.1725388
1853,-9.063941,3.0363731,13.909246,-18.769575,-7.010588,-0.09575621,-3.8908823,-9.231316,-0.74626416,1.0038075,-3.599236,-5.4619513
1854,-1.4374245,-0.39385447,-5.8509316,-6.411972,-2.1635938,-9.014149,0.0328441,-2.1964545,9.702866,2.9078746,-2.8401718,12.345987
1855,11.453593,2.059418,14.172976,-0.6582546,5.4202027,-14.834096,-6.633781,3.2002106,-0.6263671,-4.3930435,2.2719424,3.2383137
1856,12.051245,9.606718,9.03258,14.679491,3.033354,-6.334877,-5.4505124,-3.615206,0.7683702,8.849158,2.2126787,7.223486
1857,6.6635847,13.291958,18.320671,0.31482983,7.082344,-14.632851,3.9629161,3.0584228,4.4387937,-4.678674,0.084863536,-3.2525992
1858,-21.060408,-2.36287,-19.497051,-8.823628,7.1402106,-27.440071,2.8226047,-5.5409036,-4.9996624,1.4982953,3.287546,-9.487311
1859,-12.457414,9.691574,-10.133742,-0.2468277,4.7065177,6.0745454,2.3476377,-1.7401158,0.69092846,5.997804,-7.159531,8.0905485
1860,5.161484,12.536695,11.1605215,14.078,15.52146,-2.5273817,1.466044,-4.0209374,3.0385528,1.5077889,0.0840517,3.8813264
1861,3.4240608,-4.2568035,-11.834516,-2.98,7.575586,-5.461077,-16.217085,-6.675643,-2.703142,-12.058843,-1.7766702,2.6832128
1862,-4.711587,-19.370508,-4.430602,-10.572335,-4.3729854,-8.1898775,-6.315997,-12.405184,-8.69721,-1.2556466,5.5959935,5.7726884
1863,6.1951404,13.55941,8.525552,-12.223733,-6.3795695,-2.7030802,-7.1995435,5.1180553,2.6458406,-4.4764214,7.321951,5.635043
1864,-10.12069,8.02111,6.4872236,-2.8713105,-12.406486,-6.0799317,-21.196674,-14.164662,-12.175405,-5.5504255,-12.06544,-16.115368
