Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-9.98565,8.51677,-4.4078155,4.7833185,-1.4426162,2.1030178,7.163638,-6.1356077,-5.1707864,5.4228363,4.2629952,-3.3424578
1851,0.7074558,-1.4256228,-8.986066,-13.533155,-6.7379665,6.814322,-14.247985,-17.949577,-10.682631,-24.390467,-9.713548,-17.945492
1852,-0.9588475,-12.103474,10.339661,0.8542666,5.3456397,-5.214255,15.779601,20.02641,15.709297,19.153618,19.087341,8.39538
1853,10.521307,17.539534,7.888126,1.7079892,6.3165,3.3918471,7.1998014,-4.8697963,-2.7460258,0.83791476,-2.987616,1.6700735
1854,-5.5108514,4.1621385,3.7219636,2.6699,4.105158,0.2658773,-2.4626086,-26.661388,-6.901212,-1.4061265,-22.432396,-12.493719
1855,-7.7784705,-3.526405,-3.8043823,-0.38829082,3.680753,4.6488905,7.050581,3.3041978,11.653751,4.0340557,12.402986,10.1013975
1856,4.005651,7.9544334,-7.240637,16.72633,1.492711,9.757025,5.794007,0.33986735,4.4038167,19.94598,5.685641,8.986404
1857,5.4403396,11.828173,8.925583,11.7930565,-2.1066847,3.6664996,5.813421,-1.0277818,0.21481504,-15.536935,-0.7429272,-4.0010576
1858,11.648942,7.746115,9.973307,-5.21177,-9.378152,-36.752087,-16.86848,-13.4638195,-24.503946,-14.0309515,-23.722628,-28.221622
1859,-12.729293,-0.34883383,-9.487293,-0.2849229,0.72656333,3.6367,-3.4150314,-0.3063305,7.106762,-1.9491493,14.145591,19.00055
1860,6.748853,-0.19904104,-5.4919415,3.9231691,-3.6755953,6.3837194,3.3474755,-14.244574,0.16386712,1.451983,-0.56080323,-9.650876
1861,4.6224084,6.978734,-11.319528,2.1171763,-11.909046,-1.1992658,7.0463934,4.8963804,-10.280908,-1.3251257,-13.047817,3.236262
1862,-3.316466,8.346105,7.512905,-9.598747,-8.517138,-8.514056,-3.360216,-10.074143,4.5589147,-1.1472857,-13.514651,-16.529007
1863,-18.703632,-1.9196116,-0.2360533,-11.44116,-4.247016,8.059942,-1.6083972,-7.593643,-2.4746041,0.8428925,-3.7735057,-4.5499773
1864,5.9428334,0.42304915,4.880294,-3.278308,2.8247313,4.285833,-5.20682,16.628962,14.750754,7.8650813,-0.761004,1.5557152
1865,5.4068108,18.12479,3.406013,10.658687,21.890766,7.680495,22.465975,1.0911746,12.946386,14.412578,10.848831,15.044793
1866,9.8564625,12.167458,9.581285,7.320921,0.3986899,-4.9733753,-17.167301,-15.442084,-3.779412,-5.635821,-6.430798,8.61474
1867,-9.28507,8.13042,-15.331214,-28.346369,7.6990056,-21.343246,-4.436735,-3.8865938,6.3177457,2.3009086,-5.1604495,-12.59976
1868,4.8306413,11.278114,-4.7396336,-1.5751474,-6.5310345,-1.5355039,14.617813,-1.5087494,-10.800306,-2.2387614,8.012127,-12.101262
1869,-6.7620125,13.172215,-1.4307855,-7.140412,-3.7743456,2.6865919,4.892974,-1.5083404,-13.381066,1.513073,-7.0689096,5.9928164
1870,4.6916723,13.76893,-7.1566324,-4.9932513,8.861264,-9.52277,-5.288282,-17.812977,-11.7922125,-6.4766006,-6.9568334,-12.812882
1871,-10.335939,-5.6959443,2.6457713,-13.994294,-11.076325,-19.148512,-9.739393,3.678829,-10.306156,4.0526094,1.7824042,17.852808
1872,-6.423634,1.6565886,11.476056,-8.028948,-7.783722,-6.566657,-5.1394424,-22.697496,-13.119564,-11.314481,-6.1316266,-1.998748
1873,-10.20403,1.3082999,-19.453506,-11.989063,2.7692537,30.594341,9.596466,3.7745318,6.009804,11.192,1.9970664,11.444588
1874,10.245134,6.6455884,18.912798,8.961953,10.670393,-4.939106,1.135814,11.211124,21.85055,12.467199,8.891564,11.772068
1875,6.6081195,12.147813,9.514548,-3.1010292,4.0374746,2.3011847,-14.882934,-13.901434,-11.937392,1.8483895,-4.2001185,-9.539117
1876,-13.396343,-4.062958,-22.626547,-1.8150895,13.089777,4.9304957,-6.6247954,-18.233822,-8.790343,-13.617802,2.0490372,1.1403868
