Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-0.9043537,7.7798963,2.5552995,-4.641549,-10.944753,2.2349634,15.812484,10.465429,4.830438,2.5267603,8.881644,-3.5667691
1851,0.9337192,-2.47868,9.554576,3.065088,-3.8354712,-13.284273,-13.288435,1.6717969,-4.477158,2.2685926,-12.68032,-9.618158
1852,-7.360214,0.4993587,-11.175324,-6.358974,-4.248757,-11.19339,2.893069,5.4443583,-0.642508,-10.163633,10.361232,17.235535
1853,9.307865,16.858606,6.10885,13.788107,7.2831287,3.9673762,13.941987,12.120677,9.609614,-2.8010375,8.9191885,6.273023
1854,-5.1259418,8.104391,-8.065209,2.5980191,-3.7851636,-18.52774,15.800972,7.5971513,-7.3973103,-17.264296,-21.878681,-6.1964054
1855,-6.6942105,-6.4592056,-3.4147398,-10.64654,7.4315042,1.2355548,-9.511522,7.886049,1.9161353,7.6604095,0.11930924,10.179532
1856,12.085635,5.0300965,-7.0709805,-13.729826,-16.619951,-17.845274,-10.618993,-2.217337,-6.744878,-11.223921,-12.258373,-16.479214
1857,-9.146757,-35.257282,5.1883717,-5.829419,1.4442717,17.43608,11.6833,-4.0753193,2.8516917,-2.5319908,-0.73781073,6.9522514
1858,-2.3603253,11.027367,1.4891877,-12.478839,-15.104357,-1.3732502,0.1563964,1.006995,0.26224014,5.7515574,8.487429,0.2605283
1859,-1.2485366,-14.775436,0.5747775,-7.72736,-18.929003,-9.741486,-15.650271,-7.825495,0.96147007,-11.484599,-10.757454,2.457584
1860,-1.79009,1.754044,9.691807,-17.315527,9.749471,1.0984349,5.532579,-3.581575,-4.950591,-4.732485,-2.0347967,-0.20715235
1861,-9.118075,1.9625278,-12.272711,-10.377028,-25.808397,-11.078209,-7.7478585,-3.1169736,1.554236,-6.678995,-3.3249564,13.056765
1862,3.695447,-16.920382,-16.5717,-1.3846902,13.253804,0.8555367,-3.9327257,-3.3218205,5.454013,5.816413,-6.9522505,0.60251385
1863,10.203323,3.5383453,8.150519,-10.666106,3.341948,8.539348,-7.7690406,-5.122361,2.2499561,7.84619,12.979096,2.441457
1864,4.9924526,12.328709,9.019186,-12.268658,4.0067716,0.4825704,10.613129,19.156006,9.723488,2.2949533,2.2200851,6.488365
1865,-4.2460394,7.0855107,11.914118,-28.515081,-7.6314607,-3.5225077,-10.586759,-4.07363,-6.411057,1.0773382,-4.778946,-2.6233444
1866,2.9152017,-13.255943,-0.27801862,-23.762972,-0.56166124,-18.309525,-10.217909,-11.494154,1.2235351,-11.596737,-6.0844646,2.0022357
1867,-7.685924,6.943019,4.07885,-11.316847,-12.664761,2.7497509,4.421885,1.7942827,-3.5759196,-10.500047,4.069997,-8.844541
1868,-5.98883,-11.530488,11.762883,-3.141248,9.455268,-8.200257,8.779011,0.756955,1.5846543,2.969035,3.2700465,4.363406
1869,18.787966,3.8161833,11.012311,0.14653844,-5.038394,5.689603,0.4681459,-2.0340307,1.1342301,-6.8610096,-3.9589436,2.9233673
1870,-3.106541,-1.3223519,2.3172448,-15.0433,-7.353814,-11.801027,2.3229864,-16.606033,-0.61871934,-9.679517,-6.828525,0.82876503
1871,-21.627764,1.3068128,-12.452886,-7.4326015,-20.11091,6.0563006,-7.0635753,3.601581,5.4583025,1.4974363,-7.2786303,-4.8697295
1872,-5.0350347,4.6593657,4.0508432,0.6293867,2.5542214,-0.6022443,11.390891,3.6446624,9.542539,4.835208,9.745163,8.783131
1873,10.752655,9.327131,8.722784,12.222164,9.629115,-2.2931292,6.853255,10.736588,8.319569,3.2723927,5.908389,10.451319
1874,-8.459363,10.847885,-4.6087475,-1.8429227,-23.668736,-10.40828,-14.171188,-14.000044,-20.260723,-15.965507,-23.442743,-25.584284
1875,-21.566025,-9.13839,-19.460096,18.005613,15.488987,21.289934,12.1378,10.806701,18.062769,-7.956026,15.69338,18.467821
1876,11.190176,12.434631,6.2974267,10.117829,15.702316,-3.2212355,14.123419,3.505282,-2.1493816,9.396034,4.079809,3.593583
1877,-2.1877477,12.322824,5.837654,-5.8811755,-17.066988,-11.312489,-5.6176467,2.3137913,-5.3733263,-8.910034,-0.8598298,-1.0092294
