Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-9.228043,-11.295028,-11.922933,8.121504,20.616941,16.149897,16.154482,14.644918,11.812813,16.218424,11.831465,7.2114916
1851,12.874939,11.94187,3.7461576,15.547544,4.962694,8.396082,0.6422975,-6.1505466,4.566121,13.791349,7.0030937,6.5247936
1852,4.304588,12.4152775,4.477702,14.774091,-4.2282834,3.1757216,12.154678,2.8784208,2.064921,3.9932978,-5.1234407,8.110433
1853,-9.1445,-8.648027,8.523136,-2.7057154,6.1690283,-5.0358677,9.754796,-1.2367169,-1.0135473,-8.472136,-1.2255673,-4.322857
1854,-1.930151,-15.551258,-6.629174,-5.3144417,17.371965,16.248758,-2.5946577,4.142771,1.8501648,-5.6161456,2.8729048,9.686671
1855,4.6827774,6.1922097,-0.5816728,9.383394,-0.52736306,-0.20536932,0.48193878,-0.9815732,-2.0442884,-2.3072512,4.4418573,1.3057905
1856,-0.69497114,5.4410577,9.801919,-11.022008,-5.6569715,-11.809655,-11.595821,-4.531269,-6.4720826,-6.6733375,-17.658998,-11.650438
1857,-6.8515563,-15.789071,-1.3570994,-2.554825,-11.531351,-13.253904,12.43691,1.2865101,9.679006,-2.559141,15.123012,6.3318453
1858,1.3123084,-2.3983395,-3.140271,-0.98109496,-2.8080213,3.980375,5.3032384,0.7871697,-4.502892,2.5593057,0.6358392,-2.046562
1859,7.058814,-1.7004294,-3.7040298,-14.389656,-9.895756,-10.498655,9.993502,-12.011271,-12.891696,-6.35982,-7.733282,-7.7885046
1860,-11.450917,-5.3918543,-15.818135,-24.155613,9.671936,10.755023,6.9897537,11.221952,27.442984,10.008455,23.29277,20.853924
1861,16.753853,4.650862,0.73892725,-1.1269556,3.6805263,-10.557543,-2.9117098,2.6839054,-9.284324,3.1582155,17.170189,11.734397
1862,12.59781,16.833452,17.076578,12.227398,14.898912,-7.253392,10.983144,-0.28224403,5.025806,-2.0541208,6.035937,6.8285637
1863,16.547241,-5.1034617,9.663044,-1.1040426,-5.301672,-13.642906,-13.732259,-15.752114,-10.603034,-19.071766,-21.816784,-19.008694
1864,-12.550451,-19.10248,-14.106724,2.2283983,13.231485,19.15488,7.729695,7.003242,-0.024515044,9.61056,14.192514,12.208852
1865,3.2728755,8.324984,9.049208,-6.081747,-12.380045,-21.552752,-3.0853555,-1.9827802,-5.7159986,-18.308239,-1.0958167,-9.242543
1866,-9.567605,-10.249716,-2.6446586,-13.496609,-10.72198,-18.746351,-7.194204,-2.2438183,9.405235,13.7909355,6.132735,17.756855
1867,14.5588255,25.429325,8.4214325,-6.7523704,-8.182454,-11.9145355,10.683044,21.321175,10.23187,3.1495297,13.583304,-3.3511891
1868,5.7441335,6.875035,-4.6033597,10.52569,-1.3418839,-2.6055744,-10.691399,-5.5728946,13.590763,4.1570883,4.326112,1.9623094
1869,3.3249776,19.340248,6.94647,23.303307,0.900857,-0.770174,15.898367,-15.856108,4.656638,7.925092,-4.964445,7.838821
1870,-6.573529,-0.7394167,-3.5558624,-18.696737,-9.3981495,-12.398531,-0.028001925,-4.825147,6.534424,-4.485331,0.078941286,-0.98831487
1871,0.94624597,15.974485,1.946982,12.55768,-0.08639838,6.922174,9.084039,10.851869,-1.1235877,4.683616,-4.0677238,4.7422485
1872,6.8149223,5.787129,-5.085549,-8.980517,-2.2813914,4.4265447,7.3113875,17.85779,11.493784,3.5416338,13.942487,15.72991
1873,6.0149746,13.084349,9.239193,14.200708,-0.65796727,14.165342,3.005985,3.1916664,4.269278,-10.166703,4.4826365,-5.7966847
1874,5.2267056,-9.896102,-6.2130666,-23.08038,-11.487349,-4.848889,6.5801516,2.766427,19.80982,18.584696,5.119444,18.366869
1875,1.8652198,16.664852,22.265018,21.853642,12.056516,4.5688205,9.99625,5.523325,5.0049515,3.1540794,0.9361192,6.660352
1876,9.557021,-3.5257325,9.418852,-11.009713,-3.3285656,-4.1185975,9.593979,0.75475043,-4.9940805,2.7586665,-13.899938,-27.244617
1877,-21.37817,-19.780869,-14.753085,14.178354,10.594123,13.2528,23.82192,25.62367,27.341818,23.112505,9.48442,16.61203
1878,-0.13936478,6.512991,16.976421,18.544672,11.637552,0.2622924,10.807207,5.564586,2.3528895,15.2989645,11.070261,8.686804
1879,3.806024,0.9097451,-5.5352135,-23.27989,-8.248458,-15.295197,-10.491179,-13.559815,-10.509854,-12.951138,-13.584004,-29.578796
1880,-12.473646,-18.492863,-5.929122,2.658715,11.543461,17.00312,9.481729,5.85678,4.95215,11.098322,13.36623,11.976819
1881,7.1401114,11.500852,1.2402184,5.4228024,6.87401,2.883863,0.3866399,1.7669042,2.2219949,-0.15274717,2.5474985,-2.6560805
1882,-5.016304,-4.029754,-5.520758,-3.1723578,-11.724215,-5.3277264,-2.739897,-9.180271,-15.074756,-6.381741,-12.151393,-13.112888
1883,-7.728759,-11.971642,-16.811941,16.150547,17.635515,14.332549,9.586649,22.084923,20.620037,18.805565,13.304031,14.731031
1884,17.353027,23.121298,-3.867169,1.2766714,-7.6338224,-4.247978,1.3300073,0.16109952,0.7657346,1.5054227,7.704159,6.0567703
1885,2.9131014,5.423754,1.2737755,-5.3384724,-2.9334762,-10.6993885,8.73858,-0.07341365,-1.013991,-18.96671,-4.6069098,-1.8506452
1886,-3.8754468,0.35869345,2.7724862,-0.2540271,-8.434768,-7.814328,-3.3689613,-3.9599326,4.432564,-6.1625266,0.5312149,10.100768
1887,1.1726208,1.4439368,1.1638114,13.569763,-1.7556978,5.5449786,-8.772134,-22.606466,-12.048202,-13.966142,1.339376,-16.618114
1888,-9.570748,1.6546853,-5.4624205,-8.638499,-4.8794317,-0.20708866,3.1296904,0.47434512,10.644077,-2.1347752,4.881362,12.822329
1889,14.678751,7.732226,-4.978166,-12.405727,-10.036659,8.879647,9.548162,6.9245095,0.37038794,-0.057616454,-12.742479,-5.0862393
1890,5.966017,-6.7659335,-5.2022243,5.3389745,3.9983766,-4.340393,11.972328,6.5548463,12.183755,3.1379485,6.6459703,5.4136095
1891,12.936024,13.006261,11.088446,7.562651,8.003104,-2.9692156,4.9105883,13.281626,14.952069,9.785932,1.9164573,5.6382213
1892,-11.208372,8.076523,-6.2554,3.7071235,-3.074847,-4.649445,4.9623613,-15.5609665,-7.838713,-11.8314905,-6.6742697,-7.011764
1893,-18.52378,3.7479715,-11.375178,-2.5687964,-13.188479,-12.101084,-1.1463895,-10.770498,-5.479944,-8.413816,-12.327689,-19.472265
1894,-5.510376,4.4418883,-6.7613378,-14.499191,-0.9107496,-8.303052,10.055812,3.4324949,1.8874365,5.906253,-0.80336297,1.9964464
1895,7.776566,12.585207,2.6062496,-2.8689005,1.0843582,7.406599,16.33042,0.13962704,13.3476095,-2.3639162,3.6126893,7.5761147
1896,6.0432715,5.3092847,11.205637,10.083078,-0.09388822,-3.049595,-2.2130039,11.250582,9.103068,-2.8006902,14.78978,-3.6134007
1897,-8.774395,12.074087,10.802436,-5.71961,12.513396,-5.5615573,-15.534691,4.872835,-5.4857125,-3.9616985,3.2440326,-8.94372
