Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,-10.389169,3.344869,-14.759137,-0.063779235,-19.630262,-8.269071,-9.306379,-2.6389976,-0.9724134,-0.31083572,12.941816,12.89076
1851,6.147211,16.409403,3.774731,-10.313231,-2.5315695,14.9179125,-11.75013,7.8312755,1.4154282,4.348694,2.544692,-7.025639
1852,3.9999797,2.5526018,-3.7928817,-15.15259,-20.257494,-25.03415,-11.078224,2.9378757,-8.58528,-11.281071,-19.353409,-13.555848
1853,-19.727005,-18.835377,-8.2050905,1.1491737,17.032463,10.552909,9.313147,9.533755,10.103621,9.452326,15.275326,20.850681
1854,6.790798,13.758154,16.490068,-3.1015766,3.172081,0.9280257,5.639944,-0.7188615,-5.2231812,1.9092356,9.999196,-4.1655993
1855,9.342388,2.2765393,-11.062806,-4.597191,-3.512938,4.815118,-10.641923,-7.063997,8.820241,-6.2444973,-22.191113,-9.89244
1856,-10.029267,0.8433555,-6.728701,0.9964716,6.191781,-6.7612853,-6.764347,1.9969368,0.57365143,-2.5380127,1.3568046,-16.627947
1857,-4.4905014,0.617743,3.1454353,5.7892604,6.43491,16.640446,10.581178,8.36482,18.145342,16.375893,4.127382,9.89365
1858,5.6264133,4.4705095,9.757054,1.7724366,-4.5351686,8.454426,5.149449,3.670464,-8.771028,-4.060398,8.90081,8.876993
1859,3.090701,10.388497,4.3928685,-0.47098488,3.688985,-8.00078,-13.108635,-16.611942,-19.14505,3.6914213,5.4893007,-13.828145
1860,-4.367712,-1.3437533,-10.902135,-0.073526174,-13.560217,5.757271,8.903482,-14.952374,-4.3959727,-18.548372,-15.9896345,-1.7929896
1861,-1.7452,4.17911,-6.988453,-7.8315516,-12.561822,-14.630027,2.8724127,-11.738189,-9.351029,-19.044436,-1.7608407,-5.066085
1862,-30.394886,1.2308116,5.403758,2.4861295,17.084902,5.944676,19.332476,8.418587,4.443366,2.031364,16.575588,9.797762
1863,13.048307,11.488307,11.382065,7.4386597,13.233662,-18.887941,-2.2612529,-12.4071865,-10.950814,-11.240657,-2.1531568,-2.48203
1864,4.2265053,1.9794897,-3.9963984,-9.582752,-18.47387,-0.7671657,-8.078764,-12.544191,-0.31183037,2.2196636,-5.851072,14.896415
1865,-10.745364,-2.508947,-3.2448144,-5.159806,8.058493,0.57144314,-4.40051,-6.238865,-12.951685,-10.761914,-13.27773,-1.9693986
1866,-14.298856,4.5923967,-11.336393,-2.8042948,6.9708824,-1.0776091,-3.6427221,-1.1500391,-0.48756093,0.7616732,-1.153223,12.931943
1867,-4.141186,-0.73229927,16.409286,-5.493368,-17.184673,-9.222616,14.876685,5.9488807,-4.0272117,3.0772266,3.6301498,-3.086861
1868,7.2872496,1.9375153,13.090089,5.650096,-18.381248,-14.315026,-6.1273465,-10.21666,-12.178653,-4.732326,-9.680256,-3.8422852
1869,0.593096,4.45154,11.574424,-9.684553,-1.5427098,-4.5631185,2.0030239,-9.557486,-23.355755,-18.19753,-22.45763,-23.3696
1870,-10.1007185,-15.389441,1.6052238,-2.3375244,-8.695599,-0.31545645,-14.472193,-15.269296,-12.356204,-2.4722855,2.6799393,-1.3442836
1871,-8.090568,-4.8821154,-15.394235,-5.869708,-4.056402,-7.726792,-15.341581,8.5287075,4.8421745,-0.43562868,8.10872,7.224157
1872,-7.9841847,-3.4973633,11.825696,5.3793473,22.228064,-2.54837,-0.25288644,-6.425502,7.146248,2.1415014,-8.039887,2.6350625
1873,-11.357725,-1.0261201,-4.75557,-3.7687004,-7.6018596,10.076136,-1.0892082,-20.445494,-8.773303,2.544747,-15.896154,-15.371571
1874,-4.411641,10.202841,10.6733265,-6.3955016,-5.498149,-7.687488,-11.29316,9.157896,11.44846,-3.2410278,-6.0345507,3.3370106
1875,-6.131755,-3.8630252,13.202112,4.8140244,0.5882422,6.971702,-2.7990522,16.428978,15.665539,7.749191,1.9450302,13.978104
1876,15.311447,12.800008,7.4117017,7.5198846,-6.139682,-3.5281177,3.4432793,-7.0464187,-12.016125,-10.036694,-3.3673975,-9.615841
1877,-5.373846,-8.28285,2.0345728,-6.055983,-20.890173,-19.292942,0.68860704,-9.59109,1.9740329,-5.3727226,-6.685427,7.042216
1878,-18.264114,6.5518746,-24.814922,4.5032053,5.819937,6.47955,14.82984,19.88822,9.662473,20.67348,21.126257,15.130603
1879,12.745038,13.736763,21.356173,9.823954,-14.500723,8.407147,10.664763,10.203269,14.944861,13.67397,1.0102339,14.569412
1880,8.473864,7.1201434,7.1568594,0.6325857,2.7859354,8.727274,2.8131676,-6.376387,-13.923211,-15.420555,-16.1214,-16.32
1881,-10.841691,-8.016474,0.7487572,-15.784516,4.449018,-5.3622966,1.7127682,11.453891,-8.884842,-3.755299,12.89259,-16.99859
1882,20.27543,16.372675,5.3769794,16.495193,7.210606,25.098175,8.38589,10.737846,-0.75161207,3.901926,6.988953,7.218625
1883,6.2917004,15.77454,-8.044866,1.3858079,-2.167898,0.36581004,-1.5943998,-12.704461,-10.596167,-10.415957,-29.292086,-18.779278
