Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1898,-6.563801,-3.6620893,3.1963854,-11.102973,-4.710558,-0.030781005,-2.4528856,12.063921,5.0945826,13.410758,-13.647446,-5.620801
1899,-7.024801,-7.298992,-0.71846825,15.613092,-5.0911245,-11.900338,-27.56845,-21.373377,-23.983032,-24.28503,-13.749543,-19.699043
1900,-3.9970531,-28.674047,-5.9022493,-3.3956134,1.1731422,12.620992,-4.9008436,15.249878,9.224735,9.196464,10.108685,-7.305974
1901,22.70659,-1.1994114,17.734869,6.19113,-15.250182,-9.57323,-13.7509775,-4.9496775,-12.246931,-10.512862,-8.619405,-8.805808
1902,-5.7754602,-15.576435,3.9699903,-7.829896,-13.196208,-9.401891,-7.5780835,-1.5449804,-2.6970458,16.74962,-6.8078537,11.940221
1903,0.5959278,11.275826,9.097635,7.2546406,-5.528962,4.351167,1.7733787,12.643523,7.6692605,-5.4338703,5.0633316,16.460806
1904,-12.140352,-5.5599575,6.1920395,6.1667066,6.628154,-0.24648014,-19.286064,-16.054386,-6.205416,-12.979561,-4.868016,-1.8191705
1905,-9.128693,3.407674,0.7717038,-10.545866,-4.395735,-11.4807415,-15.914151,-15.899496,-22.631153,-7.2733946,0.9492775,8.27386
1906,2.6818745,-8.133246,-10.865988,3.4365144,-2.7823093,13.084949,5.562459,12.985435,8.395285,13.137302,-1.8415141,6.734937
1907,10.547026,10.346934,15.8055105,3.770098,6.4875174,9.618703,2.5199125,-1.3447769,-8.879856,-0.5891352,-1.8242021,1.4422561
1908,10.254646,13.029931,-2.6475265,0.78423035,-11.26491,-33.75229,-21.847754,-18.121098,-24.615808,-20.257397,-12.463124,-12.641695
1909,1.202653,-30.791632,0.467005,2.3807328,-10.913147,-8.270488,-11.029609,-14.704042,-2.1648452,-2.457592,0.07168965,13.440055
1910,-5.244228,7.068086,21.06134,5.666486,9.812306,-1.7474205,0.6401576,0.8900062,0.36015537,1.0273318,10.751894,-3.2043765
1911,-0.9006198,-12.988076,12.332245,-4.6310167,4.767343,6.2940874,2.5403843,4.793565,6.5079474,-13.783595,-1.5680724,-4.2514057
1912,-10.8665695,-4.756747,0.08845809,1.9615117,-2.8453417,2.8359826,4.0416408,12.766694,-6.345083,-14.873217,-22.099722,13.375934
1913,-2.0639482,-4.2874784,-2.672443,7.0515227,-18.50245,-0.74299514,-7.921553,2.8463168,-9.777308,-26.7536,-9.127668,8.78859
1914,0.77042705,-0.72803354,-9.969002,-12.772128,-8.973715,-7.7373447,-6.8711286,-14.0437,-24.126364,-27.487167,-1.0877739,-1.2881895
1915,-5.4877224,-17.52735,-6.2660866,-16.959082,2.05119,8.85643,18.914543,0.46241087,4.686168,12.761185,28.776403,6.526322
1916,20.139534,12.704125,22.25702,6.5083284,1.9705356,18.16568,4.7622437,10.773721,10.985029,17.456593,35.877895,14.987322
1917,19.227434,14.808749,14.496057,9.613841,0.9759118,0.7534685,5.8972845,-18.447767,-11.956196,-8.351817,2.3701975,-2.7493753
1918,-12.063313,4.416736,-16.88071,-12.49883,-13.034222,-2.8975446,-9.416895,14.414872,-15.839997,3.4902976,6.0705376,0.40137523
1919,12.666078,3.340765,29.632233,3.5224607,0.95998424,6.7735095,8.057275,-10.429324,-7.4538684,-6.621955,-12.788946,7.3959184
1920,0.2543548,-8.256215,-5.724233,-4.002804,1.6553737,3.4924407,2.831082,7.744714,3.1217349,-2.6633837,-2.2592227,-32.647247
1921,4.12304,-5.5635743,20.50718,-14.667278,-3.3441787,-4.194588,0.039654993,-6.692602,14.756039,14.527912,12.417847,14.866545
1922,7.832387,15.919078,24.797579,-9.787806,-6.672017,2.531155,-1.1135828,1.8535376,-1.0646111,-6.571557,-11.01779,4.33081
1923,-8.37222,-29.502876,4.839057,-10.409527,-0.4145283,-31.455296,-13.493489,-7.464169,-8.425429,-4.9224243,-9.929793,-23.88145
1924,-12.117766,8.216994,-5.2649336,0.7876311,7.5482235,9.877135,17.899147,8.3840475,14.224245,17.485525,-0.28742447,4.4744253
1925,-0.47767574,-11.652306,-6.279896,-6.515038,11.932363,-1.4641628,11.611157,-2.225508,-1.5068221,2.120687,-0.68560165,-3.2812347
1926,15.702179,2.1975832,-3.6357713,2.2125497,-9.059792,-11.804698,-12.68645,-16.552011,-10.035876,-11.657549,-14.661755,-6.988
1927,7.3992324,-3.9972374,-12.194054,-11.997064,-12.539112,-3.9976103,-2.0047834,-11.274629,-7.3944182,-16.826138,-6.065211,-6.4324245
1928,-11.697297,-13.259028,-7.562332,-9.081684,-10.005616,-15.227802,7.690149,4.431056,4.156818,2.890189,1.9187524,-8.534828
1929,6.264678,-10.734565,7.43425,10.45383,5.843977,-3.4892929,8.933917,8.606084,-5.350719,7.2444773,-8.407665,15.798945
1930,3.9739115,5.4143453,-29.14731,-3.4361134,-8.467423,-29.859936,-18.651897,-13.37759,-10.397056,-9.8796215,-8.059204,4.975541
1931,-6.9418826,-20.299255,-0.40986696,1.4844778,-3.62918,4.4081445,3.5908089,7.574582,6.929392,4.7908444,1.4544344,16.391413
1932,0.3502675,-4.1355767,7.402129,7.5245376,2.5771375,-0.9371244,3.3310459,7.499197,-7.831743,1.7413026,1.0118673,27.769953
1933,1.5436072,8.528333,5.606658,3.2714229,4.1522694,11.060632,3.103128,-5.3669744,3.14128,15.316546,-1.9196403,-5.5781994
1934,10.672331,-4.178977,2.0070095,8.466549,-15.217989,-9.340437,2.529466,2.3536346,3.5248554,4.9957027,-0.8267615,-14.062475
1935,-9.282772,6.7537336,-12.620632,-5.110524,-7.2887855,-10.012361,-16.889513,-18.109152,-19.30765,-21.944794,-13.406853,-11.940309
1936,-2.2777407,-7.8674183,-5.7245336,-17.35017,-17.135393,-12.48354,-7.84649,-3.536718,-8.419729,2.2578814,2.57084,-5.6721864
1937,2.7372563,-14.028182,-1.44164,-3.6352124,-13.303635,21.765007,-3.0160842,2.8483765,-0.6268792,5.063833,12.811584,10.395588
1938,-0.81182325,-2.6376562,-4.827248,9.917746,0.5482405,3.4761615,5.802205,0.82491946,3.6706302,4.076874,-14.102886,-4.0318108
1939,14.710875,-8.3101635,3.978996,-21.706543,-12.077214,11.692672,2.0153995,-10.335402,-0.002245921,-8.699003,-10.805606,-0.4660254
1940,5.6106153,-3.8830101,-5.2460213,-4.592372,-12.627222,-7.654728,-10.430925,-7.7533517,1.9685657,2.7128627,8.729491,5.552637
1941,20.319912,6.8727837,-16.824574,-5.8432336,-2.3244774,3.3040092,8.611375,14.797977,22.477224,10.7574,29.47954,6.0476046
1942,14.645592,5.975237,21.662634,1.0949361,1.9193642,1.9296393,14.486291,8.70289,9.941395,8.3313,-0.19154233,5.596117
1943,-5.383765,22.86256,-2.7471917,-4.709234,-8.824607,-26.506426,-21.580257,-30.00479,-8.008465,-18.260145,-20.789333,7.7815275
1944,-16.180134,0.813589,-18.58282,-7.496003,2.3314466,-3.2837682,1.5613831,5.515698,-4.11489,0.07397093,9.770878,-6.235667
1945,3.300666,3.077348,-15.016495,6.653015,17.324003,15.0071125,0.79301274,9.736451,7.4025493,8.257569,6.2316732,9.994607
1946,7.6844954,-3.6286347,8.433602,6.331798,15.015865,4.6059365,12.334036,11.57783,-3.1469934,16.95308,4.881777,-1.6527174
1947,0.8094109,1.1167898,-11.584356,-0.82247436,4.85037,-10.55405,3.0876606,-0.41749635,7.1276946,-7.9155016,-2.2201598,-9.469425
1948,-8.066846,-9.34816,-4.893892,-18.514776,13.403118,14.727924,13.541864,7.004455,11.0151615,20.03202,-8.417874,15.576715
1949,2.9123743,11.483486,-7.86553,-4.627616,-0.78933376,-1.1332885,-20.782772,-14.435044,-18.913078,-16.58208,-5.5196595,-27.017708
1950,1.1757356,-21.966257,-21.457193,-8.398749,-15.042447,-9.151192,-22.239445,-10.516656,-11.258267,-7.2841277,-6.296482,7.0489583
1951,-7.294594,-0.6481646,-3.0293758,8.408117,21.569538,5.667339,-7.124522,12.415308,0.520182,-5.2369447,6.515768,5.9461517
1952,4.5608354,4.290453,6.11549,11.4858055,-3.0947602,-1.7441647,-1.3501445,-0.041393694,-16.436535,-5.4903345,-4.818743,5.007602
1953,0.93347865,5.596688,-7.627775,11.736843,-1.7293973,-7.498448,3.7427542,2.307909,8.720224,1.185992,-10.466468,-0.63423526
1954,-0.13641213,-4.506591,6.8245525,-3.792884,11.218673,9.309806,5.0802374,1.9960693,8.376961,1.9475608,-1.7021298,4.7844934
1955,-10.938349,-4.046666,10.226972,-4.7939444,7.637011,-2.9020214,-4.27259,-8.736656,3.8082614,5.9028654,-4.4130197,6.7652416
1956,4.1623335,13.586301,15.270561,-7.8370066,5.7219787,-6.1908226,-7.3114967,-3.5758524,2.1420298,0.16963367,-4.4662876,14.674619
1957,-11.014151,-15.653291,3.542211,-25.932451,-0.38368988,5.829317,0.033740953,-0.8117244,-11.259896,0.4934871,-1.6257793,-13.373385
1958,2.2230403,3.2440178,-5.7935786,2.3120992,-1.1570226,-10.865796,-12.87297,-19.340857,-24.696432,-7.1478667,-11.32985,6.0568275
1959,-24.141197,-23.989504,-17.64591,-5.6156917,-11.891167,-13.032555,14.167388,-2.2625828,8.339499,3.26724,-2.753282,-5.3331313
1960,9.086059,8.837863,8.713385,-7.5875144,-2.4854472,-5.53233,-2.647594,6.114249,12.722519,6.373246,5.117043,17.655842
1961,14.210891,-10.7125635,5.8702297,9.859005,-2.81552,-2.136493,7.1524262,2.2514732,-9.455219,-18.69366,-7.3574004,-9.978446
1962,-18.965624,-3.5138042,-3.0419838,-13.786482,-11.937933,2.311386,-6.4821663,-10.551671,-9.7655,12.3155365,2.0208492,12.1483965
1963,10.911184,2.77264,10.666458,7.2969956,11.457925,6.4943213,-6.849292,5.6780033,5.1690984,17.066942,10.693744,-7.323981
1964,3.214654,11.2188635,14.295526,2.7198813,-6.47682,-13.649535,-7.23143,11.398636,6.714394,8.64722,8.266061,12.675425
1965,1.8316547,-15.401929,15.251949,-4.959036,-12.547246,-10.408758,-17.222063,-17.819967,-25.16959,-23.663456,-0.85960996,-5.5509696
1966,1.6095085,4.970093,5.314267,-20.693117,-4.235104,0.8710856,17.068453,-3.8909876,6.957081,3.4968307,-5.079312,15.007964
1967,9.220645,-0.32778433,-2.9708376,16.947117,6.1950607,1.1523085,19.812113,4.101503,6.6814113,4.7866445,-5.821511,-16.116129
1968,-23.717634,-17.258507,-10.149119,-10.793194,1.7014619,2.2849324,9.68864,11.062903,10.670676,0.6236817,3.2957265,-7.3288116
1969,6.263131,0.19422744,7.9577913,1.9237943,4.216996,5.1578007,8.443962,1.7637343,8.667289,-2.6157856,-3.7738054,-4.171473
1970,1.7942178,7.3746023,-0.9499192,7.792888,5.808394,11.545344,1.82706,10.108847,0.6105788,-9.083521,1.9302938,-3.6044786
1971,5.1542563,-1.965551,4.079862,11.819389,7.9416676,11.907557,12.785777,6.1838675,2.7438602,4.3708615,9.319433,-10.411049
1972,7.7865963,0.7888748,-4.175223,16.473175,1.90242,0.52759486,5.600218,-2.6737003,-1.2246377,0.17849998,-8.488455,7.5988245
1973,-2.447599,5.4167566,4.9900556,3.3573694,-0.8106834,-0.34619012,2.344311,10.498544,5.173578,1.242923,3.4475398,10.962583
1974,-2.0639482,11.683912,-2.3839548,6.988454,-18.52109,-5.2450023,-2.4283197,2.033556,-9.219048,-10.863781,-5.7251844,-8.330165
1975,-6.216968,-12.786746,6.8707824,-18.956255,-2.5128968,1.1063198,-1.9606555,7.1721153,-4.7378945,1.033865,-14.282221,-6.013876
1976,-1.0593399,3.0300293,3.292448,6.6867137,-0.025150867,12.53227,-4.157039,2.9534216,19.004278,7.232344,16.894121,-14.59126
1977,3.9166732,15.095976,-14.738513,4.0588536,5.415628,14.91188,12.641565,0.2556162,8.587887,9.551582,13.0694895,-4.6106634
1978,14.886611,6.953557,19.464296,0.09696756,-4.6444755,-22.224186,-12.80837,-15.312892,-20.386301,-17.292318,-23.337757,-19.51063
1979,-12.759453,-15.762093,-11.676216,-9.948878,0.4743638,9.759518,11.142584,-0.75240487,2.7019193,-3.1230314,6.0305867,5.189866
1980,-13.086175,6.4556565,7.2613373,-1.9858437,9.492739,10.671967,3.7978003,1.948696,4.7692356,10.887128,1.0686864,2.991719
1981,18.761484,14.541716,18.90413,5.375257,16.664536,-6.596988,0.26120403,-2.7985187,-6.627268,4.8678412,5.443309,7.3449726
1982,-22.335873,-2.4010632,7.6708045,-8.633712,-14.542254,-4.861221,-10.162519,-22.115696,-14.245025,-18.559265,-15.205531,-7.304656
1983,-3.344847,-6.467149,5.872031,5.924325,17.493444,-9.045784,14.634143,14.461421,0.9436622,6.6308355,23.754133,13.588062
1984,10.289608,-11.921449,2.3636422,6.735252,8.103315,16.223982,2.116848,19.64859,-2.3782141,5.699407,14.240051,-4.1886015
1985,5.700031,-4.2745185,-7.602258,14.384181,-7.1278157,-8.239151,-14.769557,-9.152718,3.3436546,-1.0520496,-11.079492,2.9495568
1986,-1.0259252,-8.311671,-6.8511686,7.483419,13.543416,7.9395056,-0.7828516,10.492364,4.258209,-3.8771338,9.912481,-8.543612
1987,3.131736,-3.162682,-6.462115,0.16374613,-6.463265,12.095988,4.1030555,11.141172,2.7047696,11.1619835,-6.5730314,-1.5591699
1988,-2.809592,-1.9079851,-4.3571415,7.933247,17.8469,6.762114,0.927216,11.8851385,5.0864387,7.5580645,11.146964,-1.1867366
1989,1.6290004,19.554173,6.871983,4.8830743,7.118519,5.7348976,2.098651,-7.9074183,0.65984905,-14.9292145,2.109629,-2.4731247
1990,-18.590635,11.212835,-14.896116,9.313956,-18.802702,-15.568444,-15.215839,-4.306225,-1.0715333,-7.094669,3.7196498,24.282784
1991,-2.236591,14.201444,8.663552,4.699433,-4.5292554,-1.8092815,1.5163454,2.8038867,13.4595375,2.6489322,5.7993155,-2.831943
1992,-1.2124908,2.3636506,5.1401534,15.528073,0.29611096,-10.3493395,9.582642,-1.5124371,-3.3351164,-8.761534,-4.6149936,7.4723377
1993,2.711886,15.778028,-6.109084,4.406349,-13.858387,-7.616065,-11.231141,-7.8859973,-20.478327,-6.907543,-16.04006,-11.371557
1994,-1.9766985,-8.748991,-1.6448725,-5.0647683,-2.0479481,3.422847,10.706764,8.571481,12.29171,20.98538,-2.5308888,11.2006235
1995,14.067949,2.266602,6.4673195,1.2077795,15.859009,7.26392,2.307007,10.641899,19.92046,14.330987,4.349542,8.655516
1996,1.9826399,2.7578719,0.6903507,19.07352,4.911708,-1.1943355,-3.509679,-11.046412,-14.957611,-20.558384,-14.1091,-15.293526
1997,8.51182,-17.439644,-8.698573,-9.313555,-1.9625493,13.800418,-0.44347662,3.711806,-3.0427523,7.687326,-7.5900035,-0.91224265
1998,4.9540772,-3.9595635,-0.5545614,0.9851844,-0.97334766,15.784037,12.602442,3.7591794,16.02485,6.820761,9.238199,13.706643
1999,1.202653,9.858679,-3.3493845,3.9525025,13.763351,-4.337438,18.463257,11.320779,5.9048953,10.814331,-7.797748,10.033695
2000,10.903759,1.8184315,-10.74831,-5.4169016,-8.448107,1.9247556,-1.550767,1.4502467,2.629032,-2.541122,15.722229,20.534294
2001,-2.2003918,4.617765,-15.581163,4.88833,6.8945165,1.1124244,-0.2865271,-6.8882747,-21.266651,-7.4129224,-2.679595,1.9552302
2002,4.7495666,-23.467794,-5.2310114,-16.83882,-6.407349,-9.087296,-18.32981,-3.9222953,3.145759,-4.2308526,3.0551333,5.3031774
2003,-18.724604,0.46156257,3.5674274,10.189807,4.0678873,1.9438835,-7.797358,-1.4980191,-3.3062057,4.7320466,-3.5913632,-6.892696
2004,2.5438838,-13.878089,3.273836,-6.3811717,4.6873665,4.339365,5.5588193,3.3698945,13.110167,2.8183253,10.267157,17.367733
2005,-1.3548129,-5.8275943,17.739672,1.3391726,-1.6006215,-4.1831927,12.758482,21.13611,13.376878,9.358857,21.081419,-7.556312
2006,3.8761423,-11.546818,-0.6209046,-21.706852,9.559499,13.151693,12.416832,5.3591604,3.9695096,1.6689723,-3.4271204,8.648489
2007,-7.4279437,7.4731574,4.234163,13.627666,14.928095,3.2576134,14.34117,7.998882,16.550535,18.258293,16.92919,16.063337
2008,8.119506,9.028946,4.149207,3.408999,19.323078,7.8939238,10.320077,17.266743,8.527622,17.670784,30.025091,13.293804
2009,-9.137975,11.740574,5.5661316,12.935766,5.2502527,4.398377,-10.287624,8.229569,-5.9354477,1.3315861,-19.540203,7.7446356
2010,-16.132177,0.5721736,-0.68304515,6.203806,2.529016,-4.4359274,-0.4589441,-5.8378234,4.7106,-9.319178,0.47874483,10.451804
2011,0.20330448,22.509026,6.7236867,-2.6103468,4.0675483,4.8257055,14.780628,-1.6825689,-1.5263674,7.018153,1.68393,10.4289665
2012,18.154758,-10.741798,-4.04854,7.915934,-9.514913,10.6101055,5.8003855,5.0411415,23.445934,25.931377,29.86662,12.106673
2013,2.235107,19.723856,11.83422,16.00727,0.6959938,17.426605,18.673431,20.36372,23.137283,16.943747,19.05946,18.819256
2014,24.107225,15.834688,18.433125,1.5299244,13.003913,-6.165183,8.227417,9.601335,19.476213,13.458822,7.3360934,7.1627088
