Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,1.1661026,6.3908916,15.05729,2.4875278,15.010151,0.81992584,-3.4572446,2.667041,-0.68780386,-3.8030422,0.4585477,-2.1686807
1851,-15.411155,-1.6356382,2.962083,10.47876,16.193703,-1.0332681,14.602563,19.7727,3.4422905,3.1908715,12.683342,14.348854
1852,-1.3755654,20.560274,3.406151,1.9888417,-16.829626,2.7984812,-4.2221465,-0.44140658,-0.23540226,-14.209298,-20.2426,-12.85583
1853,-10.526263,-13.257713,-26.030283,11.128532,17.86203,25.649435,19.028955,24.624912,7.760456,23.89691,34.281273,33.05253
1854,31.836357,20.048578,33.1458,6.1268663,2.618083,9.960535,17.272072,16.934767,10.568434,7.0486603,20.989704,15.668173
1855,-2.258914,9.235036,8.204343,10.838611,-8.474296,-7.856107,12.216549,-2.7535641,9.049824,11.461456,20.569355,1.7815349
1856,15.510495,6.110617,0.28907382,1.7938588,10.825961,22.576662,5.934793,17.21201,7.998587,8.010536,-7.229144,2.527618
1857,14.152068,18.00427,1.1492538,-8.593823,-0.35971904,-1.3929024,7.7237067,-3.4089894,-1.5102671,2.5160155,-14.782696,-11.280078
1858,-1.7897743,-8.26121,6.6742973,-1.957263,-28.515085,9.750086,-11.910844,-9.721889,-4.701874,-20.492865,12.034028,-3.7490766
1859,8.546639,-10.326216,-6.0052934,9.468117,1.0665464,4.6369267,-2.0990663,-4.8508353,-5.2857385,-6.512753,-4.9204082,-0.19047715
1860,9.578945,-8.716604,5.04802,2.1828036,-9.392298,6.2569823,-1.218473,-22.57603,-16.417063,-2.7917871,-17.493277,3.0265546
1861,-3.7103767,-1.6149385,-10.308881,-14.623998,1.0554547,-15.293275,-12.078166,-8.840362,-7.064468,-24.589321,-15.216921,-12.915682
1862,-20.237652,-10.41067,-5.4354243,7.7852416,0.98825186,12.834772,13.940445,15.70018,7.197644,3.6985564,12.490225,14.885972
1863,0.029874096,3.7127597,9.142477,11.498591,21.702377,14.972157,19.661434,9.101066,7.5868874,2.5535648,-7.0603113,12.58426
1864,-6.824613,2.2604663,6.6441913,16.177668,3.2672753,7.7153735,11.543435,1.8617786,-5.340944,-13.985032,-9.27538,1.3476096
1865,-7.974203,-3.7341776,7.5000706,-5.5945597,-6.086964,-15.262076,-6.107151,-3.1824393,-1.0672224,-5.99118,-1.3263429,-6.145726
1866,-1.1023955,-14.997733,-21.350367,-20.108017,-6.437985,-32.36966,-12.199594,-10.078537,0.5496338,12.499973,-10.512141,-1.6083446
1867,-0.73025095,-7.5205736,-8.247675,5.99977,-6.2037535,13.322037,9.143078,4.5844183,3.845569,-1.4431043,17.765106,4.9124007
1868,4.468391,8.245174,19.258732,17.26845,-2.9329994,9.981523,4.5723114,5.394615,9.082105,16.23637,12.873569,-2.5989943
1869,-7.4451838,5.971515,8.031232,-1.6714244,-12.122168,-7.0086417,9.233432,-13.644122,-18.901764,-15.450478,-23.391453,-13.603977
1870,-2.8537514,-2.6271555,-5.1687684,-4.496633,-24.892006,-4.8105617,-6.7119017,11.028312,-5.882235,-2.1292763,0.8285931,-2.5633926
