Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,5.292384,-0.098625414,-0.82703155,10.125129,2.4114227,5.817536,-3.1546738,2.9691706,6.2687516,-4.816507,-0.3495621,1.5703506
1851,-2.4963484,10.741122,5.627042,2.6883078,0.01964664,9.356635,1.934076,5.6321826,7.8603845,18.65749,13.463608,1.3167485
1852,12.016965,6.5415273,17.70639,-7.7278905,-16.41163,-29.236816,-5.206475,-19.257154,-12.45672,-12.153172,-4.4660797,-19.545643
1853,-17.363304,-18.144897,-8.8612385,-4.542452,10.376378,-3.0247474,5.819298,9.392687,-1.7175866,6.7147794,9.636156,21.10061
1854,12.127142,16.321476,12.814391,-0.8643237,-8.101472,-7.327299,-3.7912104,0.5530083,-14.426632,2.636688,-15.811777,4.0099
1855,-4.8476944,-10.33188,-4.045276,-4.544001,4.16093,5.8486857,12.959405,6.4793696,-6.8721495,21.422354,7.89465,6.6112003
1856,1.5694646,0.8012132,8.02837,1.0806117,4.699285,8.045595,6.4939294,9.589179,1.62087,-4.947782,10.359074,-18.18867
1857,0.27367148,-10.658572,0.46321285,7.7649713,-1.0917014,-25.062689,-9.303432,-8.052163,-0.33703226,-8.289115,-6.634326,-15.319325
1858,1.9413803,-7.056092,-6.1396065,-2.6264372,-0.24512778,-5.141321,-7.5453153,-1.1907362,-7.477672,6.073624,6.7714095,2.6078668
1859,7.015988,9.72978,-0.050508767,15.179069,13.011793,-0.08023438,-11.301192,4.5430827,-18.95073,2.5525007,-0.8530138,8.598425
1860,6.058251,11.418997,-0.92160195,15.258601,4.901242,-1.748136,15.30312,16.557243,15.376531,1.6397579,17.220953,-4.6322165
1861,5.792213,-10.329274,-8.874544,-5.3320975,-12.081895,-0.7742826,0.14052197,14.081838,8.749039,0.10916558,-3.494738,19.442087
1862,4.775894,9.402045,-4.8241754,17.204569,-7.3329806,7.51003,-3.8930917,3.281682,-13.766146,-3.0942338,-2.411631,13.439974
1863,5.840046,-1.701349,-9.988955,-6.1935296,-4.9905195,2.0035496,3.800276,21.12544,4.8106017,10.389533,9.374016,18.020412
1864,2.0821924,20.34131,15.269896,13.36686,18.3519,22.999327,5.826385,16.915176,3.0887194,10.50749,1.7815981,2.932524
1865,-6.661052,3.4048574,12.426606,0.8167078,-3.705982,-17.211748,-4.098183,-11.030648,-9.31179,1.0723257,-17.998312,-5.5576625
1866,3.985842,-2.556899,-4.369382,-10.941216,-9.8785715,6.38589,13.475013,24.057024,24.219654,6.1896787,13.109008,21.720463
1867,-4.909501,9.093068,17.50442,0.49806064,7.486168,13.243305,23.087294,11.214436,18.726995,4.857426,12.756439,17.419046
1868,11.470377,20.25013,16.772568,3.6261735,-13.048233,10.460008,-2.2891257,3.593206,2.5229185,-6.910726,-12.007694,-16.172562
1869,-14.62983,-8.794807,-1.9751827,-1.444809,-0.6613696,-9.7592,5.4892907,-7.140795,-15.264941,-16.4648,-9.467067,-10.807055
1870,8.302107,-7.889758,-1.5793177,14.4044,-1.1639127,13.872867,10.198865,10.991283,2.2153075,-0.14054261,1.4564629,-11.335633
1871,-12.635352,17.689732,-4.149351,-2.0913992,7.2971272,10.078555,9.418809,9.05944,5.861837,13.658569,-6.579967,8.626154
1872,5.3391423,0.30101338,11.331205,13.49907,11.224713,-10.656545,-1.1254641,6.342615,9.646006,-0.81118745,0.9428507,12.007901
1873,-14.892106,18.681273,-15.501126,6.921098,1.557217,0.09846937,5.803351,3.2639089,4.9593267,5.200359,-5.784402,-0.76983744
1874,1.7075894,-10.551238,-1.7703594,-12.721923,4.176781,-0.74695784,-4.6226506,6.2907767,-2.8570406,2.3774672,-8.551607,-1.3833352
1875,3.9589694,13.171781,-14.587738,7.8300433,6.03666,3.8042495,7.7408676,0.763324,-18.138287,9.451581,12.69192,-4.2948503
1876,1.6269718,-1.4257181,7.932849,15.301983,4.9834332,1.4892982,-4.89773,-4.296102,-12.047496,-16.768253,-13.999147,-17.817799
1877,-4.397848,4.6767197,-0.64264303,-3.633507,-9.16644,-2.056359,10.4655285,13.079629,12.506881,13.208619,-4.1414523,6.627953
1878,14.893937,3.8675423,9.533417,-3.1909127,6.8321576,9.185582,11.978244,-6.086254,14.259708,-1.2340267,12.660422,12.712095
1879,16.101051,12.592903,23.738937,9.09327,3.2480159,5.255739,-8.409534,-10.158282,-11.57869,-16.655052,-10.406403,-4.394789
1880,3.0152063,-17.14606,-5.441972,-6.0045104,-32.357395,-18.302004,-15.035806,-17.821972,1.9261717,-10.546953,-5.064024,-1.9459971
1881,3.1377451,-18.207422,-1.8953444,-3.6061354,-25.996935,8.612309,23.334911,23.38115,20.711687,35.122055,14.941957,19.123207
1882,-0.41963965,14.501478,1.3490381,19.199083,-2.9404259,-2.9564357,8.211293,5.1167607,-4.993228,-5.5932183,-11.007903,7.7573204
1883,2.4793682,-4.8708444,15.000441,0.041522454,-18.943132,-0.011376054,9.180938,1.1681571,-1.5162077,3.823872,6.6576114,14.737447
1884,6.690293,11.539879,19.16154,7.7257214,12.519231,-1.690754,9.077285,3.9234905,-2.4621346,12.700642,9.852574,-0.48619577
1885,9.63176,0.03840849,4.0345526,-2.909966,1.3300159,9.004147,-4.96949,3.1567762,0.4634029,-13.316573,-5.2189713,1.0515926
1886,-4.4999638,-16.71568,-20.89829,-5.641449,-12.295006,17.683027,8.141748,9.172991,3.2332873,13.018365,-2.7652159,2.0712006
1887,-29.337702,0.9002111,3.9000628,-4.410758,-22.388723,-1.6027684,-9.269767,-0.5217742,-14.534249,-2.3755498,-2.1865766,-6.387213
1888,-5.271205,-24.08529,-18.035517,0.49599487,-9.104796,-17.053265,15.887386,15.303742,4.863718,12.603612,-7.4700246,9.3730955
1889,14.23556,1.8568432,10.928687,17.668854,23.40551,31.671103,18.538958,1.5828642,15.604698,-0.8544702,4.458376,0.92565805
1890,4.4233265,12.459517,9.800971,9.6035185,12.183419,17.591217,4.0864296,9.864169,12.9285755,1.5527167,-11.516435,-3.114647
1891,-7.2877192,9.151424,-3.0767615,3.3643355,-17.519457,-18.554485,-18.84661,-19.759245,-7.4638157,-2.0226288,-11.562158,-12.270323
1892,-13.415193,2.7347982,10.302337,1.0403289,3.057801,1.9898872,-11.039401,2.0597773,-2.1863933,-5.029591,7.6309857,12.306563
1893,6.2565703,1.8578854,13.531986,16.635963,5.259949,18.357403,-1.8598953,-10.733935,-5.46342,-0.6803879,-14.706825,3.594547
1894,0.9132375,13.187933,-1.6615322,-1.6958016,-6.8451147,17.852442,12.940357,22.672691,22.367983,6.271488,11.59916,9.108518
1895,6.461339,9.653187,2.484358,3.5900223,11.250545,0.30231187,13.315547,-2.2487328,-3.2828925,-1.1141667,1.8710103,3.0555701
1896,6.496273,11.213706,9.50918,16.837893,-4.788563,1.249387,8.036324,9.340848,17.277622,-3.8495414,16.370522,-0.63408226
1897,12.452299,-3.9647532,13.135646,1.9255172,-23.07796,-19.168745,-16.843534,-11.032129,-2.8353322,-16.248861,-11.27614,-21.593525
1898,-22.583023,-11.45785,-6.6766143,-6.7972546,2.0632825,5.8710923,9.775836,16.481215,6.71585,23.440472,13.785695,19.211014
1899,0.05761637,4.2234135,5.520591,-10.160351,-4.8760386,-4.381694,-5.392962,-8.128193,-1.2561702,-5.764922,-13.116202,0.898507
1900,6.2726936,7.2939115,-2.6623626,4.35178,-5.1243744,-7.8289814,-9.388038,-11.326374,-0.6026123,-17.286695,2.3175633,-3.7703156
1901,2.3197455,-8.789597,-8.442087,6.2822547,3.0883293,11.539882,3.541143,7.66869,12.747981,12.10372,17.541515,18.135948
1902,-6.7008233,24.850405,2.5271287,3.5518053,-5.2118497,4.4381833,6.8886085,18.650528,17.30672,-1.4642338,5.7645054,-8.750508
1903,1.4549876,8.499601,14.577963,-0.059184503,-11.430232,-9.1848345,-15.8459835,-6.650552,-15.058481,-6.2681437,-8.050188,-8.780548
1904,-18.193127,-22.01884,-3.884649,-3.7466087,7.5894947,20.65268,7.8135138,-1.6819665,-8.208364,-10.143615,-3.088319,3.656359
1905,4.651743,13.223364,19.664806,13.8001585,2.2752194,-2.2388883,0.11925979,9.043642,5.5800915,7.5547504,9.213988,7.514117
1906,8.291358,25.16876,21.216427,-2.2675073,-1.2472785,-12.948543,6.227709,-3.078147,-11.06739,-5.773008,-8.760406,7.5378013
1907,-3.5121298,5.320727,-2.5853755,-8.100764,-13.372303,1.819381,-21.60715,3.3814092,-8.213906,5.1618323,21.884104,12.697076
1908,-10.582291,-6.675211,4.7008224,7.098756,-1.3464955,4.409219,17.38194,-1.1206309,-2.2251909,2.554879,1.2227719,14.344046
1909,3.0393918,16.619513,0.34678194,16.123648,8.035091,12.98372,3.6213193,-1.235169,-0.8681924,2.4492881,3.0044117,-1.6253839
1910,-1.9422369,4.55688,15.315517,-4.3503337,15.331358,3.452307,-15.346765,-17.687685,-24.504354,-6.728082,-3.136073,0.5813598
1911,-6.671801,12.648655,-25.440996,6.015252,-3.1958067,-1.4639587,16.593025,11.044603,10.863518,6.0978813,0.48715323,2.3346233
1912,-0.40244123,-1.3293254,-1.5674369,5.6305003,16.544271,6.5777097,9.952135,-9.288878,-12.816985,14.358228,8.389465,1.6726003
1913,2.106915,10.831262,-1.3379018,13.61682,-5.2711453,23.061628,1.1402876,2.9834878,-4.739195,-8.668672,5.8046393,-11.1825485
1914,-12.5332365,16.516346,14.177345,5.859286,-12.572108,-16.213303,-10.801973,-2.1801088,-1.8561502,-1.5826669,-13.812195,2.7846375
1915,11.205415,9.774069,-0.5418947,2.109372,3.2668025,6.0514355,2.133409,-11.711459,8.800306,4.8778787,13.579946,-5.3329444
1916,7.852798,14.071619,1.8233157,6.4707575,-9.160569,17.845337,9.176508,-10.690984,-5.3336325,0.5572134,-10.655334,0.61833143
1917,3.1092603,-6.7325253,-22.952227,0.92102987,-0.94199526,-4.363113,4.6640525,-19.113487,-18.740576,-16.058132,-16.228357,-4.9516745
1918,-23.306969,3.0786855,2.3037715,-8.078041,13.974023,11.973798,4.1564174,17.08797,2.3377051,0.9676861,5.457151,12.215289
1919,15.647443,8.932066,2.142669,11.489062,-7.83611,6.928013,-12.294313,-4.8594127,-5.338251,-3.632652,5.8554416,1.2664901
1920,-7.109286,0.321334,7.0555778,2.1832237,0.83745325,5.9732866,-12.14725,-2.4995317,-2.8117764,-18.943808,0.8874761,-3.0661218
1921,8.2236395,-6.070282,-21.897696,4.7179403,7.969925,12.518106,14.29848,3.5601282,11.853323,0.35364178,5.9392657,0.7194257
1922,-2.1448557,8.627256,8.030271,12.98469,-5.0550985,18.66945,-0.16379307,5.6287265,12.4108095,1.1898075,4.3140974,5.3408785
1923,-8.125605,4.5089445,-7.0910134,-2.7483184,-4.6294637,20.17887,-3.9555495,-2.5493953,-2.7914538,-7.238438,-19.159147,-16.57636
1924,-9.173634,-18.683132,0.55255574,1.0992037,7.459749,3.2462785,4.1829953,14.066039,4.374127,13.529197,24.95003,22.597383
1925,8.658437,-3.5244732,13.99961,13.890536,-11.762521,6.6236153,-5.3291755,4.634417,-2.384539,7.470087,-10.145279,9.033419
1926,-1.4128481,7.0938315,-11.0777025,-6.584479,-26.99028,9.367565,-0.002111857,8.926142,8.303787,18.619915,1.5804207,9.820799
1927,12.459287,18.346764,-3.488309,12.063867,-16.63766,-0.18188238,13.537913,8.961688,11.88473,-12.48231,12.344939,10.4071455
1928,-3.7120614,-0.94844407,7.997955,-3.5539744,-12.107726,-3.3329704,3.4467921,-2.1514742,-8.510894,-5.378231,-1.9671102,2.0729337
1929,-18.027592,-0.683234,-0.22064044,9.846765,3.694786,19.776648,14.4907255,2.132351,1.0005674,5.8890777,0.18741915,4.0936637
1930,20.935417,5.244655,2.1455204,5.9290056,13.428622,1.0280567,-3.162204,4.904964,-3.3706493,-4.1587043,8.819254,-4.6050653
1931,8.662199,13.1165495,-2.6970541,-4.804806,-26.160145,-3.254275,-3.679141,-7.052423,-11.208725,-6.5321207,-18.845695,-11.490453
1932,-7.863329,-3.4270384,12.31065,-9.610335,3.0736523,6.6558585,7.339544,-2.2620628,-1.5268309,-0.37027413,5.14116,8.415877
1933,-0.5636764,2.1241376,2.3246815,7.296038,-3.0390556,-4.73145,11.157435,13.671575,-2.1688418,5.9494834,7.807778,-1.2146523
1934,1.6516945,12.963364,15.669563,2.7983108,-0.89444155,-16.019297,-8.577417,6.9488773,3.1210508,-7.7839913,13.6444645,-4.6703434
1935,-10.566167,-13.44875,-11.6223135,-9.692451,4.2501664,16.052834,7.512742,-15.377174,-7.6947546,0.07111481,6.1856575,12.51164
1936,-2.7430382,3.424136,0.9973692,3.787821,-0.65432465,-9.605089,-7.7388897,4.9701324,9.280661,16.307854,7.721922,-5.030239
1937,5.535849,-8.12058,-1.2613901,-0.18829599,-16.11809,8.2062645,3.0428107,-6.0546575,3.230978,0.8135805,6.199374,6.264591
1938,1.2846159,3.9456985,15.669088,8.090849,-5.878189,2.078966,-9.474416,3.0091603,-10.419837,-16.976582,-17.84692,-1.5664604
1939,-2.349087,-6.637696,-6.990265,-3.3133104,10.091642,-12.128255,-13.361853,-18.460817,-19.081442,-10.407592,-19.943027,-13.333257
1940,-9.399363,-12.059133,-1.4833215,10.026487,-2.6333814,0.3416595,-8.352836,1.2303631,6.1482015,-5.2322116,-1.2868662,3.8891644
1941,8.02532,4.3713894,5.45596,-14.079143,-13.388154,1.0624859,13.2783375,6.1303244,-2.7277145,1.7643741,-8.56888,11.801091
1942,14.769786,-8.793244,-5.058938,-0.36543694,6.2714934,9.975267,18.393667,9.492908,18.404142,2.398395,11.135335,7.673557
1943,-10.743526,-11.723581,-3.2274086,1.9265501,9.23685,-15.221961,-15.9615965,4.3974414,8.091785,1.9165772,0.6908708,10.64284
1944,5.9787083,18.75474,4.3852706,-11.152443,-1.6881777,7.10617,-11.114705,2.2162797,-7.41578,-10.611639,-6.55609,-0.3567951
1945,4.5055566,-0.50347465,5.808104,8.869649,11.7707,7.633538,4.87756,5.8642206,4.905287,4.523055,1.4483345,5.3714957
1946,9.078185,8.823689,13.729205,8.766876,-7.6147804,-0.5622426,3.3847773,-14.02592,-16.73741,-9.660846,15.824395,5.205701
1947,-10.431268,-12.435324,-27.192211,-15.229784,-17.34392,-11.293211,-3.1396132,1.2935567,5.0743346,-1.7049049,-7.268339,9.114872
1948,-16.14759,-5.8613443,-23.358547,6.5032935,11.682637,19.881575,8.177186,16.640186,0.18119523,11.306081,21.968435,-5.8569016
1949,-13.480224,2.3164017,5.11237,19.123682,6.1722765,-11.553888,12.952317,-9.82158,-21.15897,6.8731656,-0.9830679,10.633019
1950,6.3259015,-11.134805,4.917051,3.0312278,0.21808068,11.10979,10.367634,7.376914,18.429085,-8.288164,9.235833,2.9302132
1951,-3.9737997,-2.1181822,10.612185,6.8054147,-11.437864,10.103694,4.082,-1.3985834,-1.017841,-4.2072186,-4.8196645,4.2704344
1952,-3.901244,-9.725908,-1.3706925,-22.80398,-0.0149912555,9.256627,12.775132,-4.8312716,-0.28668752,-4.370837,9.039736,5.540756
1953,-5.410942,-8.066391,2.0058033,-21.315582,4.0452747,-7.6114764,-4.925194,-9.535728,-9.653119,-6.89503,-6.4778543,-0.99917704
1954,0.419858,1.200331,1.9017284,7.522758,15.478716,3.909723,10.031868,3.490023,-5.9442353,0.85305816,2.307911,-20.785349
1955,-10.198013,3.184978,-1.7912694,8.0934305,-22.923555,-14.884227,-11.632971,-21.733547,-5.982571,-23.752949,-1.2431761,1.9394892
1956,-23.234413,9.096715,-9.692412,-5.364117,7.435679,1.2521195,6.1391163,-1.868091,10.992381,9.960034,-0.27183446,17.87137
1957,18.035873,8.172387,11.791226,-7.1505036,-5.6415944,13.167342,22.242565,25.461597,8.442813,14.67833,13.042457,17.404604
1958,5.814786,14.014304,10.414966,6.4748893,4.4685616,-15.737305,4.163948,7.4450445,13.715155,5.8086953,-11.260899,-4.2480583
1959,1.5280809,1.0768441,-4.5000696,-19.081955,15.979498,2.8183732,0.027566612,-5.9450564,5.1126704,12.154613,1.2933872,-13.921336
1960,-9.078505,-10.945666,1.746804,3.069445,13.066979,12.484771,-17.265234,7.6647406,-5.3941383,-1.3510327,-3.7213168,-1.5069592
1961,2.1773212,0.7689086,9.901719,-8.990084,7.6388097,8.729806,14.873889,13.842888,7.362479,25.544678,12.863124,-4.962073
1962,2.0047994,-0.95469654,9.09003,6.4981294,7.6746216,-2.763523,-15.587736,-4.111459,-5.964096,-14.88379,-5.687877,-5.3358326
1963,-2.8263428,-5.5518456,-8.902583,-23.111782,-16.104588,-9.242763,-7.2737794,-22.276123,-23.487299,-9.967629,-2.7032368,-15.499561
1964,-8.539979,-20.386938,-13.63443,4.9048934,2.0850046,-2.3175833,-14.430278,-20.22431,-1.8021104,-14.679267,-16.871008,-0.27360895
1965,-11.1622,-4.9865155,-12.107046,16.291492,13.814923,29.355604,13.77667,8.731624,4.7052937,19.370941,9.852066,-1.9078702
1966,7.892032,-3.6047134,-4.7210507,9.130971,11.178333,5.206555,-0.46722218,-0.30504033,4.1866045,22.277544,9.196207,6.453493
