Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1978,-6.6197433,-11.261592,-1.3328732,-21.107992,14.758766,3.2128654,5.1392155,7.1547303,2.4939032,11.406616,14.846401,6.6330957
1979,8.013806,5.5700784,7.55576,-1.8639106,0.26798454,-14.607903,-15.567681,-5.481156,-3.0512624,-14.435105,2.0456882,7.27411
1980,-5.0332675,5.849883,-11.981984,0.7892579,6.1109033,13.243577,17.058123,13.206046,6.5843825,16.99196,19.561869,12.39256
1981,19.03463,10.627145,-1.9163278,14.669483,13.007335,-5.1156335,-0.1209788,-1.1803888,-0.60766953,-1.9402788,0.5568583,7.845146
1982,-1.936763,2.8938549,-6.4149437,-1.4129232,-9.37289,-4.1695495,-8.919992,-13.870068,-26.740475,-20.73181,-0.83469874,-11.121999
1983,-4.3435802,-8.86851,-4.7614675,5.4834094,-14.277445,1.7227944,-3.3889139,2.0301507,3.2615461,12.006364,5.748107,8.0535345
1984,10.453149,14.018455,10.351391,3.2456918,1.3222784,4.707558,8.176688,4.1822286,12.549989,14.4366255,9.967131,15.110879
1985,12.434366,16.67799,10.02932,4.8660955,-11.124322,-25.934107,-26.4209,-37.644577,-23.522263,-19.033754,-10.251523,-11.689556
1986,-19.62345,-2.1693304,-15.026222,-10.211757,-5.167035,-10.765332,1.4387056,-2.4790053,1.7464101,14.567346,4.162004,-2.2170022
1987,12.48913,-3.3241506,14.993742,4.9562197,9.337409,21.636316,21.371271,11.713442,10.453598,0.24765128,1.4207224,8.097222
1988,3.8287017,4.9281406,9.7442465,-11.877222,-3.7306032,-3.616781,8.943668,-3.444285,-20.345901,-5.884459,2.7926233,-5.9536753
1989,-6.353153,3.8676085,-16.32542,-10.691319,-18.653877,-2.541748,-9.1746025,12.215353,14.031799,9.001543,-6.3495183,2.3740995
1990,13.364513,16.8763,8.462084,11.14548,-2.5939488,9.332602,9.184105,-11.518072,8.57731,8.606343,16.816051,7.8103504
1991,12.81938,11.412322,17.209911,7.0693755,1.9292487,5.9152365,1.7326884,3.6252549,3.9741638,1.9335474,5.22999,-9.315715
1992,17.376432,14.793619,15.413499,1.473982,3.8172972,4.6007943,7.222294,9.648193,21.097527,13.754363,24.876598,6.40499
1993,19.391289,25.77665,17.402355,19.885696,7.9162006,8.772901,-4.3979053,6.0509486,11.946647,13.212809,20.735697,8.735144
1994,-7.0033665,3.0092812,4.206219,7.258783,-2.1470158,-2.9794333,-5.6074347,17.497072,3.290609,-2.5791128,2.1767294,9.400515
1995,1.2423042,-0.14227627,13.218623,23.853725,24.448433,2.5223672,6.382868,2.4681053,10.39276,9.148332,3.931674,7.198333
1996,11.485872,-15.7573805,-1.9054147,14.769133,1.4608471,0.15137957,6.193879,5.2724566,5.057622,7.263967,-10.651703,-12.069216
1997,-15.171201,-0.09193368,-26.251335,3.3676891,16.12572,10.87074,-1.7746327,4.9636855,-12.505556,-1.6050104,-14.8666935,-11.924233
1998,-1.8897831,-0.35143444,-0.109268814,-1.1846819,14.43635,13.382693,-1.6155668,-2.9381378,-10.880757,-9.638857,-5.8893623,-14.460841
1999,10.5212555,-10.446653,-12.626659,12.565852,20.16529,19.731207,43.6914,24.425568,13.632284,22.084393,-2.6047633,9.762004
2000,9.324518,6.353587,4.0009985,15.517237,18.545012,11.993377,-0.60185087,7.0094514,-0.17134133,1.8770902,-4.943849,-4.40024
2001,2.1832924,-15.564075,-45.498684,-1.5180681,0.8956426,-3.4776645,-20.11444,-5.2587905,-9.079644,6.6746416,-6.529952,-3.8883564
2002,3.280232,-27.753935,3.8282514,-11.512695,-8.942741,-31.492756,-18.592556,-18.000143,-19.020254,-33.107643,-28.91885,-14.130282
2003,-9.911674,2.3684561,-4.959235,-13.86142,10.642688,5.92448,7.7603874,-0.18842527,8.152219,9.671645,15.622568,1.2544506
2004,14.580709,-4.805224,5.9664316,14.0946665,12.568599,17.11018,1.997798,2.6747997,4.8747206,7.153224,-9.194625,8.300197
2005,5.5755763,0.27576193,5.1998487,-7.042755,7.627353,13.9636545,6.191779,16.375076,12.509688,0.19162846,3.5672784,-0.9867803
2006,13.3164215,4.6616864,7.5906286,4.2956753,17.587912,31.23951,8.027072,8.591426,17.805302,17.70636,20.519981,-0.86847484
2007,10.744758,12.499555,-1.0909206,-4.858892,-12.462779,-1.2111295,-0.66642207,-2.7721047,-7.7567096,-5.9973736,-10.276219,3.268736
2008,-11.552079,-30.531397,3.2219057,-14.88759,5.697539,7.6821537,0.828691,1.9204501,-3.6325166,1.9274673,8.153722,-1.0443865
2009,5.566959,-9.457046,-2.9836879,23.650396,-9.456032,8.630087,13.151824,-4.057591,5.603225,6.335899,11.8954525,10.889771
2010,0.6474105,1.6861888,6.670995,-3.1311448,0.6938396,13.58143,2.3505776,7.3279643,11.786996,20.895752,16.65477,10.830233
2011,2.8688102,3.3093898,7.362783,9.371939,6.682743,2.687828,-7.4101806,-0.6035082,10.359822,1.426302,9.893042,7.1991057
2012,4.563979,5.4026403,-4.7553453,7.770952,3.4242303,-3.9911475,3.3679683,5.497787,4.9611335,5.2263,6.8725414,5.093965
2013,-1.82529,-3.3603082,6.4330354,-14.352341,1.346479,1.3761588,-19.761137,-7.67686,-0.12251598,2.3383014,-8.968831,-8.211144
2014,-12.234817,-1.584967,-15.711355,-11.943533,-4.5065885,3.6967685,-3.231948,-2.6856997,-2.5021708,2.2410214,3.4710135,10.867348
