Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,2.3924053,5.8596783,18.709871,1.416414,-5.4040523,-12.520686,-15.662163,-2.0272794,6.9024386,9.780232,-5.29598,2.8146107
1851,-2.2165656,7.012495,10.158725,-5.4877114,15.946305,5.203924,-0.3361495,-0.65316755,4.0347457,4.9369116,-1.7286867,1.7219012
1852,2.4427216,7.444801,3.7388077,9.364676,5.163287,18.263014,5.081316,6.907087,9.115031,2.7189953,-0.77176297,-2.3909225
1853,-1.2796766,4.12892,-9.384187,-3.3460279,-10.04115,-4.624046,12.012832,12.011578,6.2200427,5.9372196,-5.79519,9.197093
1854,-11.001787,1.6243804,-4.1469374,5.7505193,-0.05577178,-1.9575967,6.59377,4.119667,-0.6047321,-3.3459804,15.726704,-2.2388096
1855,3.761511,3.7054288,4.7189403,-1.8350996,-3.469914,-8.138374,4.2646465,-4.802262,-1.7605275,-5.418221,-24.065659,-7.878057
1856,-21.079634,-5.6596723,-12.13565,3.3578155,12.857541,3.3381526,21.89824,-5.0943456,2.1761844,0.52980936,-4.6849885,4.5927906
1857,-2.6608584,-1.0012665,11.057746,4.6935635,-4.343786,-0.8811396,-6.4569798,-8.842814,2.7265825,-4.363689,-11.579921,-9.540709
1858,-8.239927,-4.8422,10.531738,9.869388,-0.78508276,-8.1095295,-8.0863285,-7.851991,-9.923614,-15.843359,-3.3169262,-1.2808837
1859,-5.606373,-6.520452,-12.424638,-8.880224,4.487431,-6.6440964,4.882634,9.802295,0.19418049,-4.474969,8.598469,-6.3126426
1860,21.5619,5.9244475,8.340282,4.0387745,10.222446,5.115203,3.5608828,-6.6241097,-5.1191382,-4.617408,-1.5021583,-1.1456188
1861,3.8742194,5.092795,11.736262,-6.4090095,-4.2127047,1.6948401,3.9738054,-0.9931151,6.5891476,-6.7641053,-11.566372,-7.2840466
1862,0.97097045,0.86631155,-8.051926,7.8494754,-0.58660233,-8.014252,-1.0462967,4.109114,-1.5747529,0.9818095,-3.7289114,-5.050972
1863,-1.911649,3.2922852,-4.937163,-6.019661,7.3893356,6.542175,8.432972,5.0362444,4.857695,8.0564,5.605753,3.4182484
1864,-16.918982,12.245009,-3.46745,11.603563,-13.145253,4.1737943,-0.5735302,5.7538276,7.8504596,2.5891008,5.43935,-0.8255079
1865,-3.3169825,-2.6051686,10.315604,-12.725107,-2.9381537,-22.1345,-17.397635,-10.780742,-2.108855,-19.426582,-13.201187,-2.300425
1866,-6.5724454,-11.795124,-4.0269704,4.6059737,0.6349587,-14.254905,-3.8477874,1.0379022,7.113472,-0.59715605,-4.8708687,0.9257155
1867,-11.935154,-0.9966675,-0.18463716,-9.760397,-2.9362943,-5.640627,-13.234896,-8.721835,3.3433871,-3.5058193,-16.151985,-8.790253
1868,3.1994784,1.9903843,4.002054,8.740865,6.241682,11.303847,-1.7424803,9.475915,2.9714303,9.126714,3.4958632,4.238984
1869,5.581451,5.82097,4.615973,2.7452192,-7.908531,-7.134468,-1.5039028,-3.636566,-5.040917,-7.889452,-14.178435,-9.197492
1870,7.777253,4.2688065,-6.578812,-8.622795,-9.269074,-27.789507,-10.3855295,-7.7264895,-17.913147,0.34002596,-13.635613,4.590384
1871,6.315565,-6.385931,3.231742,-17.152678,8.032654,2.81238,10.074289,5.049435,13.292517,11.770732,7.9150724,4.8373265
1872,21.460764,16.727886,21.955772,7.2753334,8.693636,5.4652805,1.1447866,-1.2799224,3.2081301,-4.298539,0.33632094,9.125369
1873,15.7372875,3.8552797,11.936854,-18.568539,11.150702,12.199803,4.8914113,-9.331253,-10.398643,-12.228168,-11.786972,-15.760487
1874,-8.555913,-5.537415,20.719193,-2.105347,-12.120314,5.7886987,-4.0137544,-6.923354,12.209645,2.4887464,12.924526,8.713316
1875,0.9030435,13.317727,19.975107,-11.04968,5.0847316,-8.156731,3.6502497,-0.9542963,-0.08122231,3.833821,-0.9102205,-8.904819
1876,-7.1168675,-7.801657,-18.95238,6.303298,-1.4897579,-16.976423,-1.930789,-7.3872957,-7.9122763,-18.722483,-4.145978,3.469755
1877,-13.35357,-2.627397,7.4373755,-20.114182,7.9387593,-0.41830236,0.045654323,15.859543,8.721075,19.375826,10.370471,2.278846
1878,-5.7719135,5.4986567,7.724907,6.8267016,2.8382308,-6.993737,-2.6792362,-2.8835554,-18.464767,1.5106941,-15.973725,-8.322361
1879,-7.242155,-5.7198424,1.4166994,-21.098501,-16.191254,-9.254603,1.8405713,12.365092,11.182589,0.9061389,6.3801837,6.025347
1880,-0.95010495,-1.9597752,11.537613,8.76383,1.6998736,5.701288,4.653233,7.300552,4.5725145,6.598022,-1.2680084,2.1098852
1881,12.271,7.5678244,17.38101,-14.835279,-4.899717,-9.280389,-16.255814,-9.440549,-19.081163,-19.320969,-14.711517,-22.339369
1882,-7.9395385,-19.971766,-7.617714,-11.021374,-6.3801856,4.3639116,-15.280359,-5.163315,3.1075022,2.0161088,5.618032,6.8109426
1883,-0.088187136,-1.4462199,0.17332008,13.903871,4.8453465,0.38368654,6.0332327,3.1303515,-12.860564,-3.1011639,-6.147897,-8.163991
1884,4.3934836,3.1064088,-16.90226,-26.577152,-3.7297513,-9.52033,-0.10036471,-12.068171,-0.6544349,-4.3899913,-6.98457,0.49007583
1885,0.9392712,4.36002,-6.8750863,-4.6577425,-3.3750896,5.017303,-1.0423071,0.99983716,-5.0087323,1.2496914,-4.635025,4.707838
1886,7.3596277,2.0501714,5.866152,4.9798336,-0.82133913,5.28609,-9.879649,1.891917,0.92831635,4.699379,5.700175,1.9442941
1887,8.132989,14.540295,14.063713,-3.358846,-12.227688,-14.542485,-7.58763,-2.6344364,-3.4642768,13.967202,0.49467912,-6.755021
1888,-1.9785696,2.4636984,3.351223,-12.797743,-10.01326,4.3853273,-10.723448,-9.814416,0.8570213,-2.384519,-1.0482546,-1.0324969
1889,-9.458587,9.3349905,1.7542574,9.997034,6.153365,-5.854345,2.3249075,-1.3390929,11.507287,9.841335,14.088501,11.912019
1890,16.009499,18.203783,16.800604,13.170571,3.702341,-6.7704043,-18.796783,-9.334645,-11.807027,-16.849333,-15.180241,-0.18961833
1891,-10.474976,-2.7948773,0.9232333,-11.692185,-15.367119,-15.0887985,-11.777099,-15.462371,-4.3312254,-4.1973753,-10.502747,-18.422943
1892,-14.108314,-13.652354,4.685427,-4.5081983,5.186528,-2.037577,4.762149,4.0435367,0.09803395,3.2996757,0.26899755,-0.7908492
