Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1850,10.034686,-2.0327053,3.5047266,2.281868,2.60193,-2.2786071,4.9339147,-8.92987,-4.0878735,-8.011919,-11.26029,-13.876169
1851,-7.7090473,-5.8395247,-2.3443925,-25.852371,-5.9432898,-12.054795,0.78094,2.2168143,2.8454416,0.60529387,1.2940538,-2.5716984
1852,17.875154,-0.6148362,5.0475936,-14.571304,9.727772,1.173319,17.7791,6.401731,9.177228,-7.2070193,9.44495,16.240623
1853,7.188588,19.983932,23.682304,10.193858,-7.5219145,-6.5884137,12.16954,1.1261644,-0.64831966,2.517899,-4.683518,-1.9452953
1854,4.9377465,3.5102057,3.3215113,-9.177777,8.611153,6.664881,10.241296,12.2036495,9.181163,6.946898,8.611097,-2.1565309
1855,10.145146,0.19576554,8.147562,9.055071,-2.927663,-8.614592,10.713832,1.6422477,-2.3523588,6.882141,13.021529,5.392892
1856,3.3373914,7.5044026,-12.034607,5.456789,6.730399,-6.788991,22.43658,4.422222,8.226849,19.616425,13.964793,4.361433
1857,17.74497,2.8678336,5.8461194,8.629485,-5.6210184,0.021085102,-20.147284,-17.05193,-12.566102,-12.796624,-16.799286,-5.586299
1858,-5.109292,-2.2902925,-14.016458,-0.20210297,-4.552866,-10.173624,-6.949995,-4.678879,-7.3905964,-24.42457,-8.156273,-18.582338
1859,-3.3353572,-14.700522,4.325293,-8.732721,10.248316,11.658039,6.820555,5.1807213,-4.045032,-1.7455597,0.54447126,6.8327765
1860,6.148423,4.3527207,0.49338076,16.330074,-2.848354,-2.8421338,-5.5424595,3.5735419,-6.6789045,15.224365,6.5276303,1.3620012
1861,-0.96704215,-2.4617133,-11.241592,-4.0507283,5.817717,8.815226,-15.57958,-26.817778,-9.819005,-5.417087,-16.911026,-21.298063
1862,-11.893378,-15.300495,-7.051514,16.462479,4.703616,12.509842,20.355932,22.419062,17.321032,11.892127,16.881182,36.66811
1863,3.9935763,9.210404,17.879564,5.1202154,1.489717,3.3562248,-3.3483856,12.218828,0.15604979,9.6447935,6.2850637,6.101879
1864,8.412415,11.282043,5.7680573,1.1786845,9.681194,-5.6215615,-2.6827188,-12.610311,-1.2695202,-14.27919,-9.987862,-11.791342
1865,1.2557462,-7.6020594,-5.788751,-12.385521,-28.344278,-16.43884,-11.493174,-11.683503,-2.7711556,-12.692649,-12.738504,-4.3778744
