YEARS,anomaly
1850,0.1947730622578963
1851,0.3675419030955353
1852,0.4202579844034877
1853,0.5845619896553749
1854,0.2948936505573731
1855,0.13053940304861994
1856,0.19786602937498185
1857,0.3710594982172947
1858,0.33522029410511894
1859,0.14897406572772995
1860,0.32112984426742525
1861,0.19755195499947215
1862,0.23820522487691423
1863,0.43610722319205353
1864,0.6706825951755943
1865,0.4350720501682772
1866,0.42878059686268133
1867,0.40586351208570154
1868,0.3378785813221479
1869,0.46622029409851334
1870,0.5004715570412522
1871,0.5960971712886278
1872,0.5339866176625992
1873,0.39915246533310234
1874,0.42525296706557675
1875,0.4238358736774958
1876,0.557227828710506
1877,0.36722532866119945
1878,0.5761423962088263
1879,0.6197052162477515
1880,0.475398676496008
1881,0.22680070066356856
1882,0.4589589792590797
1883,0.36061978376006676
1884,0.189240397903212
1885,0.27460221447248523
1886,0.38110974047367185
1887,0.4192102422055218
1888,0.38405698093777757
1889,0.3187831141470544
1890,0.2869640138254176
1891,0.2871398961645009
1892,0.43175044117637873
1893,0.33789868511289095
1894,0.4661951729701148
1895,0.4395946626276526
1896,0.44769516436100165
1897,0.6212604844522661
1898,0.3879640138203455
1899,0.3151876383611324
1900,0.3024690397723509
1901,0.3003007092698702
1902,0.5110795847809798
1903,0.21085597747894558
1904,0.3317730622510181
1905,0.37518010374160304
1906,0.7172579671685859
1907,0.5708635120773806
1908,0.6210418944728135
1909,0.4663760726468536
1910,0.40181075255015364
1911,0.532956479196528
1912,0.5844790916535346
1913,0.3643660379766318
1914,0.48178311413888125
1915,0.5883911418738148
1916,0.7292504497714799
1917,0.9264087283687459
1918,0.7862328460366486
1919,0.7644815917033523
1920,0.7753207958167716
1921,0.5944841089907356
1922,0.6521197923554406
1923,0.5855167819561745
1924,0.5284589878655855
1925,0.7219413927339721
1926,0.5734891435494799
1927,0.7952604844435078
1928,0.659989134935113
1929,0.6513760726375672
1930,0.8096323529117369
1931,0.5839439100197534
1932,0.6328509429000554
1933,0.49477807958050035
1934,0.5230770847215861
1935,0.48142381484416097
1936,0.3985142646867106
1937,0.4157780795844591
1938,0.6127001989104425
1939,0.6375142646747209
1940,0.48383587367448555
1941,0.6288986850983114
1942,0.4332730536359188
1943,0.5011851210729653
1944,0.765991634988634
1945,0.3452303459999681
1946,0.4577630103493078
1947,0.5237403892763837
1948,0.3880971885190941
1949,0.40839869371935733
1950,0.3620444117646668
1951,0.4366021972443364
1952,0.3142001903154152
1953,0.2991248097108111
1954,0.24633084773871866
1955,0.1372127594985053
1956,0.37923536333596514
1957,0.340559489608806
1958,0.3006022144711903
1959,0.4564137629500218
1960,0.4406675259540739
1961,0.2603735553783726
1962,0.24705446366579203
1963,0.05700170413963888
1964,-0.012525942874175577
1965,0.09013989617438938
1966,0.0749640138360728
1967,0.051740389300102364
1968,-0.0901063322032722
1969,-0.26121688582384284
1970,-0.29650080451146
1971,-0.38689527682545205
1972,-0.13698322661754236
1973,-0.2531239187069785
1974,-0.25122945499854366
1975,-0.15135507786577856
1976,-0.07577718859540525
1977,-0.02694301904158788
1978,0.003348434262838307
1979,0.01821275950450885
1980,0.023559489624749443
1981,-0.07250080452271723
1982,0.012323313133945597
1983,-0.09989779411872562
1984,-0.07645557960332498
1985,0.264484091787271
1986,-0.018430458477789013
1987,0.14703939443777447
1988,0.2340469290499489
1989,0.18344641870871317
1990,0.10153938583003011
1991,0.1664665225002915
1992,0.299474057110171
1993,0.3858760468208833
1994,0.047285622829521874
1995,0.31858964529605716
1996,0.3707931488197752
1997,0.20492884080572532
1998,0.3519338581360138
1999,0.3307102508199796
2000,0.6910042041666351
2001,0.6702177768094147
2002,0.9238886159681058
2003,0.6528233044917588
2004,0.8567454065973463
2005,0.9280820848188868
2006,0.7283157612614579
2007,0.6045067300598088
2008,0.8552504325451148
2009,0.9680519463507536
2010,1.052481591688903
2011,1.1930996713174817
2012,1.059790631506339
2013,1.0440268079984891
2014,1.2090544463974873
