YEARS,anomaly
1850,-0.15209337367783535
1851,-0.18863607270633673
1852,-0.2592265311511553
1853,-0.37274160898854164
1854,-0.26422904842976336
1855,-0.12992252589753575
1856,-0.3306687456641701
1857,-0.41735717134312983
1858,-0.15312101208505816
1859,-0.16135970585483356
1860,-0.23271145330944668
1861,-0.1675858304505102
1862,-0.12847025948563914
1863,-0.41044010378535895
1864,-0.2533421193383194
1865,-0.2181486504890889
1866,-0.28444513834937946
1867,-0.17931699821358965
1868,-0.13168381490722206
1869,0.06380864185642197
1870,-0.1933320674459469
1871,-0.15922151381849806
1872,-0.0988195068864757
1873,-0.3209978892732412
1874,-0.2632365830463339
1875,-0.2440808044989766
1876,-0.37601547578240035
1877,-0.22315366782648877
1878,-0.19363357264723255
1879,-0.26453307090992473
1880,-0.5702968771831848
1881,-0.24462603802816296
1882,-0.37885467989624005
1883,-0.34052301901071347
1884,-0.5115858132132173
1885,-0.37054060552111623
1886,-0.5114426038391011
1887,-0.2187566954493652
1888,-0.11012854670372986
1889,-0.22347527681855195
1890,-0.375337084774503
1891,-0.3872692560051332
1892,-0.7052742733268058
1893,-0.2722391003247603
1894,-0.10725418678611201
1895,-0.3649476470141832
1896,-0.3132340657649936
1897,-0.2117516608920067
1898,-0.06149538061745124
1899,-0.19458081311148595
1900,-0.2546938667964315
1901,-0.4158320760447908
1902,-0.41510844289767973
1903,-0.3511360813081684
1904,-0.5942893425654615
1905,-0.11575921273336935
1906,-0.21829437714203434
1907,-0.20343256917920507
1908,0.009909143592906596
1909,-0.09455567476803609
1910,-0.34183205882847884
1911,-0.4089777854780675
1912,-0.44153557095987284
1913,-0.4800808044871397
1914,-0.6649199913717858
1915,-0.40934461938934125
1916,-0.17559086500779483
1917,-0.25898533732216783
1918,-0.20484462800958106
1919,-0.11847779410266941
1920,-0.09300794118009743
1921,-0.13485217984967113
1922,-0.19608332178024854
1923,-0.06461598614181101
1924,0.07563525957555073
1925,-0.25177426473958814
1926,-0.2857792820755627
1927,0.07229858135061405
1928,-0.26259336506226433
1929,-0.2183245328281723
1930,-0.15313859859696
1931,-0.19131949827183617
1932,-0.1272139792036034
1933,-0.22077678202000237
1934,-0.2501561851039836
1935,-0.3458019031421592
1936,-0.13637477508916168
1937,-0.12305820065544489
1938,-0.40896773358268473
1939,-0.18234713667957014
1940,-0.198246634945017
1941,-0.3958873356403344
1942,-0.28810592562520554
1943,0.072323702479047
1944,-0.18156824393788099
1945,-0.15794261246687794
1946,-0.0060431142082698446
1947,0.12994431661067937
1948,0.005994576093785095
1949,0.11356994808372717
1950,-0.005309446385779226
1951,0.08119557955755877
1952,0.3449970761356114
1953,0.08590160897255902
1954,0.04332621975937038
1955,0.011090043269628347
1956,-0.05494764702974577
1957,-0.04550291523478855
1958,0.06370562284381136
1959,-0.12483961067592383
1960,-0.13083959345561372
1961,-0.06082450700603547
1962,0.1445774826986957
1963,-0.13862853809228232
1964,-0.09412854670457049
1965,-0.016048148765463597
1966,-0.06219639269495538
1967,-0.27398532010140836
1968,-0.2396134688541721
1969,-0.03729939448879445
1970,0.0805196886084876
1971,-0.05738984432619309
1972,0.006760899661227765
1973,-0.05259838241048409
1974,0.11513778546240894
1975,0.10362270761993353
1976,-0.2498421107284963
1977,-0.2089124567781671
1978,0.0004794810309651413
1979,-0.05536724047671469
1980,-0.08416875428654551
1981,0.09400964532243916
1982,0.10643677338532512
1983,-0.12773155710547798
1984,0.04093678199861824
1985,-0.05990242211027967
1986,0.07833878893180528
1987,0.3204669290607169
1988,0.3127659169835592
1989,0.2870322491623241
1990,0.25839154845850404
1991,0.4452181833888503
1992,0.2713890311789869
1993,0.016343823492611348
1994,0.0845297405036662
1995,0.2973814965611728
1996,0.43803474921356716
1997,0.19736892739194697
1998,0.45129858133156947
1999,0.5388613841482754
2000,0.4540222144786015
2001,0.6922332526095354
2002,0.5640046107411633
2003,0.6124593772095172
2004,0.5671076125335596
2005,0.4551201817134407
2006,0.5850850086830932
2007,0.6968236938376785
2008,0.6164493253139183
2009,0.5164217041316919
2010,0.7647759516362306
2011,0.5756025865854791
2012,0.4467558650814285
2013,0.4655322405433794
2014,0.4967282266716328
