YEARS,anomaly
1850,-0.19742190617299987
1851,-0.06334308978429885
1852,-0.2226201829250027
1853,-0.33935294184912923
1854,-0.20349210630580872
1855,-0.33018391229082
1856,-0.24221470422759622
1857,-0.14393730214076222
1858,-0.18332338569671366
1859,-0.20972948229684513
1860,-0.6009557704647638
1861,-0.3818461621284567
1862,-0.3197882856390618
1863,-0.47873809856152527
1864,-0.27265959111828797
1865,-0.15922424732000326
1866,-0.2035111925010558
1867,-0.19159031783053032
1868,-0.08240281997054585
1869,-0.1673529418383489
1870,-0.278797828734117
1871,-0.24797609243761493
1872,-0.18913434309434843
1873,-0.22925318556718047
1874,-0.3337676546950673
1875,-0.21789727605540835
1876,-0.1741152568981762
1877,-0.15266020901062607
1878,-0.22551088355249735
1879,-0.2106688252620976
1880,-0.30919376433704626
1881,-0.16199641442711674
1882,-0.07889758499667118
1883,-0.17115497403807364
1884,-0.19492683219660042
1885,-0.341381571142083
1886,-0.3001044780087598
1887,-0.32626303762077663
1888,-0.29212449105325894
1889,-0.16971901234696873
1890,-0.1578674109591245
1891,-0.20476827258687366
1892,-0.3665204266589603
1893,-0.38867867732079164
1894,-0.1933929679299846
1895,-0.2043033726530619
1896,-0.26611402110426885
1897,-0.08288804189926562
1898,-0.07766975210352589
1899,-0.17715466508855104
1900,-0.1231746781301219
1901,-0.020511192489608993
1902,-0.10564973906027107
1903,-0.14981815072093171
1904,-0.24590712810472581
1905,-0.14826334655956508
1906,-0.19356045273809278
1907,-0.363570304796294
1908,-0.18705583566384112
1909,-0.3145896999383659
1910,-0.16742159722116584
1911,0.03761750203187754
1912,-0.1904018931275294
1913,-0.032154974029374235
1914,-0.11279813767361081
1915,-0.06667960415035823
1916,-0.13714419513862847
1917,0.012527906752700208
1918,0.09851805471054008
1919,0.19297279365275777
1920,0.06760703208637563
1921,-0.12237202803076346
1922,0.12723141848401937
1923,-0.046055217755199634
1924,-0.14955060068780043
1925,0.02932993895322611
1926,0.011300073859590374
1927,-0.10612541789140813
1928,-0.0834720932533121
1929,-0.06086741095306252
1930,-0.11233261983999163
1931,-0.0658480158082078
1932,-0.22231291575178963
1933,-0.24537141013859898
1934,0.0008157787799879444
1935,-0.12159924302393117
1936,-0.22424271561946288
1937,-0.1396885293527386
1938,-0.13416389923355537
1939,-0.08720361637066995
1940,-0.06521377736672718
1941,0.012409373232319063
1942,0.03814213215074165
1943,-0.0856398870114818
1944,-0.11794653628687267
1945,-0.04414481303264337
1946,-0.05044191920877824
1947,0.008518363654858722
1948,0.015013746581408262
1949,0.0052120233311954214
1950,-0.07597640137675071
1951,-0.05985755890547863
1952,0.08938997809200903
1953,0.025518054705991895
1954,-0.12042190616818224
1955,0.009211096481684571
1956,0.06686503902179297
1957,0.0107859136880786
1958,0.1629533985057335
1959,-0.0513329287860756
1960,-0.02265959110264033
1961,0.14452759781104038
1962,-0.05772917333741781
1963,-0.20793637529500908
1964,-0.3235198087564197
1965,-0.11546162330794493
1966,-0.18330244580196287
1967,-0.05198656237271935
1968,-0.08946224120616067
1969,-0.030085700746558326
1970,-0.07053089658779363
1971,0.0896270451327252
1972,0.06941891633352126
1973,-0.07161063981792293
1974,-0.28198625343720657
1975,-0.006501649391093849
1976,0.14212181016233877
1977,-0.07077843357590825
1978,-0.052065069803102625
1979,-0.013342471881304425
1980,-0.04392652323721204
1981,0.04050758475951862
1982,-0.0049964144173077684
1983,0.12098357254558445
1984,0.2028046909454235
1985,-0.004580774721195936
1986,0.013132280101643986
1987,0.19937919920158237
1988,0.1759537074564969
1989,0.3212498867915261
1990,0.18275635755625955
1991,0.191468485528752
1992,-0.03417436917467209
1993,0.10679700154134293
1994,0.35264551344460293
1995,0.0006279719769256233
1996,0.12452790675972283
1997,0.2192505046850093
1998,0.31140844640128834
1999,0.18367723222607235
2000,0.3760910182346696
2001,0.2707659006593618
2002,0.4399530895731773
2003,0.4737150956847653
2004,0.3804395472978003
2005,0.451993424613818
2006,0.48608240199370895
2007,0.39178560476202745
2008,0.420399212260389
2009,0.2982911486797669
2010,0.39809287193558784
2011,0.4934783375952202
2012,0.4114586334949935
2013,0.6208444081116637
2014,0.7980907093111707
