YEARS,anomaly
1850,-0.2613516684644133
1851,-0.25415819961376257
1852,-0.04365569095552494
1853,-0.1184295663557762
1854,-0.1501305784317522
1855,-0.2673592030806374
1856,-0.13049739512394193
1857,-0.45471598508711664
1858,-0.22206021516045887
1859,-0.22410292280070285
1860,0.12818097865099015
1861,-0.14059537957833643
1862,-0.1291506650035196
1863,0.05690711186056199
1864,-0.14699992101195283
1865,-0.406411979829413
1866,-0.07087178087473771
1867,-0.11912554387559783
1868,-0.2931858380190883
1869,0.06433677442253748
1870,0.01816340936463516
1871,0.03194731944330379
1872,0.10264329695961595
1873,-0.09728382248384303
1874,-0.029414479907180872
1875,0.056324205248733765
1876,-0.1042587013550636
1877,-0.004763727307761862
1878,0.021130736399468854
1879,-0.08456272383621291
1880,-0.0877787965366371
1881,-0.08221599371580758
1882,0.048394551296763136
1883,-0.007969765332818388
1884,-0.07621347643727334
1885,0.3031583747925888
1886,0.15987193883154893
1887,0.2919925443494508
1888,0.3568995772289571
1889,0.1952111343337369
1890,0.16647244917501114
1891,0.07124632458380442
1892,0.22642220691513493
1893,0.22667345263951716
1894,0.07064581424006965
1895,0.14121866895299365
1896,0.36824129001121286
1897,0.06632672252708627
1898,0.16291716375059473
1899,0.05701768270970682
1900,0.00157045085823037
1901,0.0614573799472147
1902,0.08202521732498237
1903,-0.04497478266865063
1904,-0.1123039262738538
1905,0.024057873072853828
1906,0.26610811531758777
1907,0.03855536440328507
1908,-0.017459704826959018
1909,0.10605789028877985
1910,0.14791968103022518
1911,0.012942302106596894
1912,0.05522370351500383
1913,-0.16866322556574548
1914,-0.18536925498014367
1915,-0.06587929827151971
1916,-0.05211045742586684
1917,0.09317596131506704
1918,0.34254531249263476
1919,0.22661314126724139
1920,0.1451659094170823
1921,0.1838091273992549
1922,-0.03895469609819522
1923,0.002691039162653901
1924,0.23873374679116383
1925,0.056427224261344396
1926,0.19748751840649875
1927,0.04386942155852407
1928,0.06218853049084164
1929,-0.007919505855937361
1930,0.29373374678840913
1931,0.15633425713906154
1932,0.25900007896761135
1933,0.15630913601066296
1934,0.24592219830412473
1935,0.2950829941876951
1936,0.20051515681363066
1937,0.1887262121771438
1938,0.35774881601823283
1939,-0.0300174903097298
1940,0.05413075361784252
1941,0.4117337467824794
1942,0.18353526060526584
1943,0.1450754595786733
1944,0.1521005979267749
1945,0.38073124672521585
1946,0.3391005979173976
1947,0.3914548626518005
1948,0.5752010824192925
1949,0.6455779682224052
1950,0.3866282277122982
1951,0.4195302432557287
1952,0.34200261346232724
1953,0.3658242138431985
1954,0.3287312467278282
1955,0.18959305469837093
1956,0.18200261347039248
1957,0.6023694301404879
1958,0.32020861704861947
1959,0.2927513333003624
1960,0.18951767409305695
1961,0.2879171637443186
1962,0.16529153227826227
1963,0.12082671391434374
1964,0.1285528471199344
1965,0.07189204262672261
1966,0.05929908412013608
1967,0.0667437986951915
1968,0.08773626407759859
1969,0.2204850011265048
1970,0.010467414625132886
1971,0.10941967242213438
1972,0.15160308937563563
1973,0.1593593782673866
1974,0.0536759699270652
1975,0.0011332536793549083
1976,-0.3135149816266827
1977,-0.18156272383132263
1978,0.024711125732325524
1979,0.060756350649695444
1980,-0.010537619931498248
1981,-0.10031399538985372
1982,-0.2148742809263272
1983,-0.052997403737837116
1984,-0.23696223070480882
1985,-0.5061129746819434
1986,-0.10391700579227237
1987,-0.03055518922239706
1988,-0.008251183963376046
1989,-0.12952001619360015
1990,-0.08026877047167759
1991,-0.10406273244525222
1992,-0.23697226538015406
1993,-0.14297981722141384
1994,-0.22540946255965402
1995,-0.09796474799061915
1996,-0.11901750752527493
1997,-0.05912052654089584
1998,-0.0011959071491292237
1999,0.0033417917632770212
2000,0.009638279626577838
2001,-0.04505519783166955
2002,0.05523877274807644
2003,0.18893726754004286
2004,0.11533425714112328
2005,0.1752237035089833
2006,0.3700603731143337
2007,0.28309556336252123
2008,0.2548543523148701
2009,0.1701483229039249
2010,0.39550760496729886
2011,0.2816985737651954
2012,0.5834447935267577
2013,0.6966784527335864
2014,0.6793920339862117
