YEARS,anomaly
1850,0.2685962844650809
1851,0.16869930348271212
1852,0.15101587791797944
1853,0.12599829140732113
1854,0.24093296269156814
1855,0.06431740034363692
1856,-0.0015569767908778704
1857,-0.0394991826955463
1858,0.029581215244032337
1859,-0.033742911023719575
1860,0.09353347304276614
1861,0.19851085196787116
1862,-0.24188108582969173
1863,-0.11012733144305625
1864,-0.0985645286225562
1865,-0.10790622418485327
1866,-0.19869516881741578
1867,-0.028893672234637555
1868,-0.16732583484887845
1869,-0.2421600044014008
1870,-0.06072532451044887
1871,-0.12906703728982463
1872,-0.08767004769454359
1873,-0.038062019956730066
1874,-0.27458211512558656
1875,-0.36987105114790564
1876,-0.3397981878229096
1877,-0.5707027034152488
1878,-0.3371022103032013
1879,-0.5198057224303979
1880,-0.5619539663601059
1881,-0.4193132656620113
1882,-0.4989162760606014
1883,-0.3358283435092517
1884,-0.8381675217679837
1885,-0.6644740615357102
1886,-0.4769564664232202
1887,-0.3487931704848169
1888,-0.6414815961534164
1889,-0.4050192950779376
1890,-0.388697686086715
1891,-0.6358635165179937
1892,-0.590464009644053
1893,-0.20705196805286707
1894,-0.4599413971910053
1895,-0.42801677779794367
1896,-0.5917579802287459
1897,-0.47296653553879986
1898,-0.5459037241040581
1899,-0.594599684401434
1900,-0.5221273314223702
1901,-0.5063635079145206
1902,-0.5674313539002538
1903,-0.5681826082346239
1904,-0.6249037068800498
1905,-0.4290946756820699
1906,-0.7404338711704106
1907,-0.6860167777849935
1908,-0.5310670372696619
1909,-0.7631901428413452
1910,-0.6694213019997474
1911,-0.6251197968006658
1912,-0.7052755753449959
1913,-0.9576373574658721
1914,-0.5362278331554243
1915,-0.4668484472934236
1916,-0.7082655234494708
1917,-0.6404338711754088
1918,-0.6550770719387927
1919,-0.5644514576911391
1920,-0.7520745718750883
1921,-0.7733006964699982
1922,-0.7874866134837564
1923,-0.4123610078603975
1924,-0.43502181235526777
1925,-0.6469615009723712
1926,-0.5310469334789066
1927,-0.6711373833102503
1928,-0.7398685338504691
1929,-0.8157529628798331
1930,-0.8456851168895392
1931,-0.8629815875322623
1932,-0.633592149782944
1933,-0.3233183002245327
1934,-0.3273785943765652
1935,-0.49462984009259253
1936,-0.3618735684271672
1937,-0.28720271203946973
1938,-0.45691879334157826
1939,-0.37445899231720026
1940,-0.5664112501095276
1941,-0.5721449179317506
1942,-0.47250923456915883
1943,-0.46703688158673834
1944,-0.5148660338029517
1945,-0.5622831099686657
1946,-0.4986223054758573
1947,-0.5630217951288342
1948,-0.6012906445832484
1949,-0.49130069648417496
1950,-0.3874188019550532
1951,-0.5485268210772443
1952,-0.46240371549821085
1953,-0.23093889714366958
1954,-0.4343534560227501
1955,-0.4566976860832844
1956,-0.3884087328396263
1957,-0.21534592141719824
1958,-0.15507457190508317
1959,-0.2945469248807558
1960,-0.17096401827513524
1961,-0.1241373833377237
1962,-0.40505195082288964
1963,-0.34287105114925204
1964,-0.19747154428033206
1965,-0.13054190755131298
1966,-0.2900042086306373
1967,-0.4404036982793089
1968,-0.2896449093359171
1969,-0.11230069650318505
1970,-0.1268057224501578
1971,-0.24291375879461946
1972,-0.1379162760787369
1973,-0.21589365500521074
1974,-0.2910971757478137
1975,-0.011556976790366685
1976,0.062337486914455814
1977,-0.24337857716076447
1978,-0.11584341275337744
1979,0.0013450387540861386
1980,0.3131992948654257
1981,0.3280384817586482
1982,0.03224201973989053
1983,0.18225207162775364
1984,0.45387266852862473
1985,0.4256766824002066
1986,0.38290784155603586
1987,0.22602091247187292
1988,0.4395284384676925
1989,0.5381188969111251
1990,0.5032570889493183
1991,0.5154530750785771
1992,0.5822017949107511
1993,0.5075133692312237
1994,0.7344027983706448
1995,0.6924128502681409
1996,0.7079002897031379
1997,0.5080083432835066
1998,0.813146535304626
1999,0.851794770624454
2000,0.7249555665168734
2001,0.9012445197551131
2002,1.1526867170390476
2003,0.8927445111455113
2004,1.0864455232133654
2005,1.1962193813918351
2006,1.0492344506322968
2007,0.8363349695967536
2008,1.045206829445197
2009,1.1168927378460822
2010,0.9317897360627508
2011,0.8321038104432931
2012,0.9458424955977874
2013,1.0422093295042105
2014,1.0637168727296555
