YEARS,anomaly
1850,-0.24936780666283279
1851,-0.551970817050262
1852,-0.4012396665141443
1853,-0.38662912149576917
1854,-0.31368439831399175
1855,-0.4490210765323403
1856,-0.4574507218742492
1857,-0.46820449348699417
1858,-0.6741441821043702
1859,-0.5131868897527992
1860,-0.5366743291873984
1861,-0.512719554107813
1862,-0.4992270973350129
1863,-0.22932509902350834
1864,-0.41667684647228265
1865,-0.5949682997692456
1866,-0.48495323054171674
1867,-0.38679996927714755
1868,-0.5878426769073898
1869,-0.5799356440250603
1870,-0.31250599869611856
1871,-0.5285386544302336
1872,-0.4294783602829317
1873,-0.45514921667307684
1874,-0.5830838879566823
1875,-0.4009230748597933
1876,-0.24207383607843508
1877,-0.31225473575168683
1878,-0.39329744338794953
1879,-0.22187534989078242
1880,-0.4384607565505654
1881,-0.19136278932809678
1882,-0.6425135160760601
1883,-0.4772019762076932
1884,-0.6571818724078848
1885,-0.5231265956000618
1886,-0.5502120280994242
1887,-0.45664167344647905
1888,-0.4644331353620233
1889,-0.5853100125525408
1890,-0.5273803758231187
1891,-0.7358351250634148
1892,-0.587204493481025
1893,-0.6257044848690664
1894,-0.5932170454349269
1895,-0.5332673049148183
1896,-0.5951441821083635
1897,-0.5579884035618464
1898,-0.41399343812679834
1899,-0.4418703153220019
1900,-0.5116291042694434
1901,-0.4858577461456082
1902,-0.29955625817364107
1903,-0.5256843810833438
1904,-0.6577270887170336
1905,-0.5545964485223387
1906,-0.47799092084474265
1907,-0.5868100039424621
1908,-0.5904657911006254
1909,-0.6152874087014724
1910,-0.47264419072450203
1911,-0.5816291042659789
1912,-0.5932522184587203
1913,-0.4132120281063024
1914,-0.37000097274552146
1915,-0.36198086895519865
1916,-0.06348339485902771
1917,-0.044958265121516
1918,-0.2119306094858149
1919,-0.27329494333517834
1920,-0.2578602634358885
1921,-0.15415675130469872
1922,-0.21999092085769284
1923,-0.22772960601748038
1924,-0.18894317866119162
1925,-0.05028489145097904
1926,-0.04114168207735702
1927,-0.07376981360673691
1928,-0.021990920867620722
1929,0.0342603420739705
1930,0.02966486628813439
1931,0.09099650995248117
1932,-0.015925592157974122
1933,0.19212716736728197
1934,-0.03174467526040203
1935,0.12476536801712676
1936,0.18874022966542986
1937,-0.01763915618963576
1938,0.09151410507437087
1939,0.18737339575426437
1940,0.2931095808503305
1941,0.17145129363922584
1942,0.25248394938012825
1943,0.328174909558495
1944,0.10488847360146536
1945,0.19299149260967985
1946,0.20728042863601415
1947,0.1285769165035808
1948,0.06302164830231508
1949,0.30216987500211945
1950,0.11517490956922409
1951,0.4488030410835132
1952,0.2767151085326008
1953,0.231953802305052
1954,0.2548331967793748
1955,-0.07553111983645032
1956,0.062473914714302574
1957,0.2434940012759828
1958,0.2303784303098167
1959,0.4557929891877495
1960,0.24782314488436094
1961,0.11186586975154961
1962,0.41574022965406465
1963,0.2976849528454011
1964,0.17265731444438054
1965,-0.16442558354050607
1966,-0.017410514314822805
1967,-0.025194441613870414
1968,-0.07789795374759877
1969,-0.16603866305844783
1970,-0.04738539318491314
1971,0.13861208952691975
1972,-0.03353111983855151
1973,-0.08049846409124267
1974,-0.20696579972990137
1975,-0.15898086896535976
1976,-0.08238791046198767
1977,-0.16633263364318
1978,-0.10474469247673095
1979,-0.13890800563987496
1980,-0.15671453678800312
1981,-0.06567936376874821
1982,-0.04581503852733326
1983,0.13292364662389525
1984,-0.0922220627977608
1985,0.030355809250251085
1986,0.013996509956349077
1987,-0.0975964485452907
1988,-0.024156751311230438
1989,0.19883569684101748
1990,0.19239098226594506
1991,0.13498395799604576
1992,-0.03448589491930157
1993,0.006531691590516122
1994,0.04975028156781609
1995,0.14010454630028754
1996,0.3050517867562939
1997,0.48188343902484115
1998,0.3631095808468091
1999,0.3981648404395981
2000,0.2412779113554696
2001,0.24137087847268546
2002,0.12601661374149198
2003,0.18050657045338178
2004,0.26321259986441786
2005,0.4948532833380618
2006,0.5724085515387254
2007,0.44911709823900775
2008,0.6148432314366463
2009,0.5173432400515415
2010,0.27145129363422765
2011,0.4553683611831325
2012,0.5820517867423728
2013,0.49107690787540104
2014,0.7645894684258808
