YEARS,anomaly
1850,-0.4273621396958245
1851,-0.360314397501107
1852,-0.2960958075249033
1853,-0.5277138871489435
1854,-0.5173721915866634
1855,-0.5176837486833439
1856,-0.5202641380162176
1857,-0.5975128836779057
1858,-0.7195053490552528
1859,-0.7899550981848037
1860,-0.6786335064183732
1861,-0.9067063525133918
1862,-0.9558973040830657
1863,-0.8019802193126571
1864,-0.782153584373899
1865,-0.7508194062091968
1866,-0.6722163958105328
1867,-0.5391234459199941
1868,-0.73833700133174
1869,-0.5599701674294287
1870,-0.632550573978808
1871,-0.7710731864314355
1872,-0.9803771916810793
1873,-0.6889726847018122
1874,-0.42856566044213057
1875,-0.5734601241433802
1876,-0.5332993282594068
1877,-0.42635962241700026
1878,-0.6022917764193907
1879,-0.6543998127670668
1880,-0.5494249511207686
1881,-0.7788998213707955
1882,-0.7892365168154353
1883,-0.9513118801926004
1884,-0.8545304701769207
1885,-0.8893520705572071
1886,-0.8617239390275373
1887,-0.7314902626015853
1888,-0.667598316175093
1889,-0.8114098818745762
1890,-0.7361083594570403
1891,-0.8047515774377139
1892,-0.8058068542522332
1893,-0.8097565947751135
1894,-0.6293395186160392
1895,-0.6579676673657072
1896,-0.7175581085910956
1897,-0.6812691725658058
1898,-0.6196938005735807
1899,-0.6592716726257452
1900,-0.6985932816158374
1901,-0.5226184199731346
1902,-0.5976535929931733
1903,-1.011241516921966
1904,-0.8566711622720481
1905,-0.5941711708952641
1906,-0.5850983247892438
1907,-0.7876334891928882
1908,-0.537339518620674
1909,-0.6816133854074383
1910,-0.6263947954307972
1911,-0.3370606344990482
1912,-0.7547766985686459
1913,-0.7252088611913379
1914,-0.6008319753909405
1915,-0.6186259373648222
1916,-0.3166058508092364
1917,-0.24839229539094176
1918,-0.30245508959930134
1919,-0.1808596310393586
1920,0.01878860427244394
1921,-0.3209149078468866
1922,-0.316824440788689
1923,-0.12676414664598232
1924,-0.1652415341844319
1925,-0.3073219321203244
1926,-0.06368626598499474
1927,-0.17465359301440997
1928,-0.26921389577192095
1929,-0.16411589410225388
1930,-0.15929681099929777
1931,-0.3582540861289565
1932,0.003919261693095552
1933,-0.1953897781147419
1934,0.025205697660269234
1935,0.07058258346462541
1936,-0.09006816912795484
1937,0.00018811114961091337
1938,0.09013031705168939
1939,-0.10792997709065383
1940,-0.15210837670635194
1941,-0.04903801344389071
1942,-0.05287470027881523
1943,-0.014010375038348793
1944,0.05170570626896209
1945,0.2281705418462731
1946,0.15880119065967457
1947,0.5191479035420372
1948,0.20671072359883022
1949,0.04759013530232428
1950,0.24711273053187496
1951,-0.020203843889073404
1952,0.010396666453184662
1953,0.022082592077060897
1954,-0.0914651415052431
1955,0.03246952977854415
1956,0.15640420106238823
1957,0.10439414916961785
1958,0.019394149173883646
1959,0.046205714879222544
1960,-0.03571136989479846
1961,0.08053485848608956
1962,-0.16007318646212323
1963,-0.12166866225014637
1964,-0.06716113624636981
1965,-0.09269128332119045
1966,-0.24805810000463938
1967,-0.03045007227525462
1968,0.0015046855838953394
1969,-0.24608072107433707
1970,0.04518559386850374
1971,-0.07903047882586048
1972,-0.05331439751656169
1973,-0.0008747002814620238
1974,-0.05612846328191884
1975,-0.1783420186975327
1976,0.07607002290013361
1977,-0.11777669860062856
1978,-0.05982945813924315
1979,0.23909012668270357
1980,0.24214792077597339
1981,0.18619062841911432
1982,0.24917555918292358
1983,0.28564539488491786
1984,0.06440921840467835
1985,0.033132834333398614
1986,-0.07611841138551369
1987,-0.048764146649867245
1988,-0.06431188023713538
1989,0.11299967685064456
1990,0.1202986647727201
1991,0.2457082063180301
1992,0.009987107681583415
1993,-0.08762595461149242
1994,0.0375122374186578
1995,0.010931830866973122
1996,0.04866549868757173
1997,0.24083132912163946
1998,0.28792429623652094
1999,0.2668187599461204
2000,0.26771074081579566
2001,0.5423187513222854
2002,0.6472458879905244
2003,0.6150901094437862
2004,0.6266453948678047
2005,0.6428589675087388
2006,0.51222328414772
2007,0.3468564502447672
2008,0.4869267962853677
2009,0.47116800733518854
2010,0.43400469417220927
2011,0.6001629727710257
2012,0.737208197683358
2013,0.3979645038125098
2014,0.6438237772648565
