YEARS,anomaly
1850,-0.27706042767016054
1851,-0.14222541430246383
1852,-0.12903815524998757
1853,-0.2169942773880712
1854,-0.3374890149808872
1855,-0.1303570478966084
1856,-0.006433500673142625
1857,-0.10998319675736608
1858,-0.14357688186496276
1859,-0.172016549801759
1860,-0.1608843604022496
1861,-0.2520823666017411
1862,-0.3734890149821013
1863,-0.26109333606825347
1864,-0.04714773874841027
1865,0.0014672183265987207
1866,-0.06152192337023085
1867,-0.05268635420220011
1868,-0.2622363837727054
1869,-0.1937855240465082
1870,-0.11180724065434959
1871,-0.1838955521910463
1872,-0.19500513569266578
1873,-0.30070884894755645
1874,-0.28487361326204774
1875,-0.21600569149794308
1876,-0.22182940191231768
1877,-0.15471937376518755
1878,-0.26343394532549225
1879,-0.22532380601841095
1880,-0.20504923587968873
1881,-0.3137968269995232
1882,-0.2650383775763851
1883,-0.16441178406787263
1884,-0.27055472061495534
1885,-0.3925990431276126
1886,-0.33862098205821994
1887,-0.3417966046786375
1888,-0.2549942773893622
1889,-0.25319206126390037
1890,-0.10036779503997086
1891,-0.035192061256539064
1892,-0.20236790620430678
1893,-0.14699427738572
1894,-0.027356603249442814
1895,-0.16833510896544257
1896,-0.12571959608605263
1897,0.010632316124682788
1898,-0.08071970724544528
1899,-0.0321920612564521
1900,-0.0873898451328806
1901,-0.10155505409204241
1902,-0.16601643864065
1903,-0.18654397346776613
1904,-0.12610419436899578
1905,-0.1784669648821686
1906,-0.06385156316127494
1907,0.015961955915803218
1908,-0.1517634739517389
1909,-0.29412657795074876
1910,-0.3186762740323032
1911,-0.1757088489433457
1912,-0.22142319817969108
1913,-0.1228407048579613
1914,0.03962145782037522
1915,-0.016741312692951416
1916,-0.18391749112349254
1917,-0.2759502883643033
1918,-0.06015893053691485
1919,0.05389613911984799
1920,-0.061697545990561466
1921,-0.11833510896375748
1922,-0.08391726879826285
1923,0.042786222135511955
1924,0.11262145782281338
1925,-0.08325798921633915
1926,-0.04674131269394534
1927,-0.04396125782271185
1928,0.10117104274223998
1929,0.0054456128770691385
1930,-0.10623582796287892
1931,-0.21981865476788437
1932,-0.22677433225958107
1933,-0.25347793435093524
1934,-0.18692846058978482
1935,-0.0899282382646883
1936,-0.3585440846345101
1937,-0.1669064104958048
1938,-0.18643394532290022
1939,-0.04143383415710946
1940,0.020401846173639035
1941,0.20408317585509075
1942,-0.04556569007360469
1943,-0.19736812852599184
1944,-0.06866452643122627
1945,-0.11964269866141024
1946,-0.014268847519325022
1947,0.03677503034723755
1948,-0.08701621631614274
1949,0.07099486431631431
1950,-0.03010430552667211
1951,-0.10644491478641596
1952,-0.03093954121168923
1953,0.14248949074653086
1954,-0.02635671441034663
1955,-0.1066976571529609
1956,-0.012225080815315726
1957,0.0035221768186516483
1958,-0.001257766891734285
1959,-0.029763473947671926
1960,0.09747807663511707
1961,0.07239032090459459
1962,-0.024104083204649247
1963,-0.26563206268290096
1964,-0.2829946108730882
1965,-0.2038182101236386
1966,-0.23141222871382416
1967,-0.1325877401698952
1968,-0.07057677070160011
1969,0.028280737401894237
1970,-0.1585550540939789
1971,-0.09441200638737035
1972,0.035126386748725064
1973,0.14479696928332597
1974,-0.005488903808785242
1975,-0.08720336420727978
1976,-0.012708515455081124
1977,0.013851705449068337
1978,0.009401401529603344
1979,0.027489379581733968
1980,0.05363231612613767
1981,-0.11939006745578977
1982,0.09459929656798584
1983,0.03322522310552722
1984,0.13592871403848203
1985,0.05163198264333355
1986,0.24298411717773125
1987,0.09732439294724334
1988,0.11675309141751655
1989,0.16284095830968592
1990,0.2711485480109602
1991,0.23207153942431247
1992,0.09582965535845354
1993,0.09008273120758736
1994,0.15629137338968072
1995,0.18793990582829828
1996,0.3255554187109157
1997,0.28817026462209044
1998,0.34265403274645756
1999,0.3587421219594357
2000,0.43822577892375464
2001,0.5296761940070177
2002,0.5209071086017694
2003,0.49688483618578655
2004,0.5687308190175782
2005,0.6183245041257228
2006,0.8580173590798718
2007,0.7041269425758663
2008,0.5662913734035064
2009,0.6618625637761456
2010,0.7830607922985157
2011,1.0799403505019833
2012,0.8756433967809497
2013,0.881698021790383
2014,1.072456693540139
