YEARS,anomaly
1850,-0.7187343986093135
1851,-0.5939127982335143
1852,-0.5817921927096262
1853,-0.5478801252708645
1854,-0.6044027377276154
1855,-0.5376967083157388
1856,-0.44713640555801165
1857,-0.26118163048658244
1858,-0.2799555058896278
1859,-0.29603088649415804
1860,-0.21107611141762234
1861,-0.2007469678095512
1862,-0.48005097305567346
1863,-0.5836213277081074
1864,-0.3246138103245931
1865,-0.486520825979194
1866,-0.5989278502463162
1867,-0.482277114871547
1868,-0.3396213277203303
1869,-0.24910876716067734
1870,-0.3197946927815947
1871,-0.1150735941435751
1872,-0.06843791077834192
1873,0.024423879960530484
1874,-0.05238515124343053
1875,-0.19242032426020336
1876,-0.2516188104459196
1877,-0.34470927749966956
1878,-0.2433047532908109
1879,-0.15982234841692694
1880,-0.13543541071613663
1881,-0.25273188135387353
1882,-0.10573439864009217
1883,-0.14003590383969697
1884,-0.322578602860826
1885,-0.22741278964191752
1886,-0.12629218412247706
1887,-0.11238766851924953
1888,-0.07394545400459326
1889,-0.23591278103146993
1890,-0.020513291386064125
1891,0.07750932967861296
1892,0.06242389717864855
1893,0.14123544566138238
1894,0.23041634533365116
1895,0.026016855687694733
1896,0.06360227957650663
1897,0.1897304197112571
1898,0.15903194213412042
1899,0.13932087816217
1900,0.11892640584465643
1901,0.13938620687212366
1902,0.17325051489283055
1903,-0.1952745976071156
1904,-0.021576102817137063
1905,0.02601183835003932
1906,0.11723544566258651
1907,0.05560479685576821
1908,-0.0367092602950917
1909,0.00608470167753442
1910,0.09036360302501402
1911,0.16588871553960824
1912,0.06833093006112569
1913,0.08371786776235333
1914,0.06547162215654291
1915,0.010660073672604978
1916,0.10529072247772499
1917,0.03860479685662585
1918,-0.10983740043250594
1919,0.06379073108984842
1920,0.17321787636789365
1921,0.11604701136931123
1922,-0.02897057513530413
1923,0.05607966711730797
1924,-0.028510774106836972
1925,0.15776811001553848
1926,0.07119273802453459
1927,0.07059222768077739
1928,0.040655056333416005
1929,0.18358217577974295
1930,0.11989876743734278
1931,0.14191887122697264
1932,0.038079667118205054
1933,-0.01153087789843774
1934,0.12017515151017308
1935,0.09051684707444102
1936,-0.007035903846336584
1937,0.022436449134845386
1938,-0.02815650936982169
1939,0.16088116370335206
1940,0.1046676082843985
1941,-0.12447560107817036
1942,0.011614848753355035
1943,0.1332253937663855
1944,-0.0008952117513911024
1945,-0.06747058374336051
1946,-0.09993288482907425
1947,0.08430830899070067
1948,-0.04862886235149783
1949,0.04286861175505038
1950,0.12894399235605913
1951,0.09709977090598934
1952,-0.039606241282350775
1953,0.19785855985188033
1954,0.001016855688972699
1955,-0.030083646043223673
1956,-0.089244459146298
1957,-0.16793038476682948
1958,-0.06986253878294192
1959,0.08340127610800235
1960,-0.22810123254519765
1961,-0.09757862009214983
1962,-0.14607861147973678
1963,-0.2923750993359947
1964,-0.24517157859198346
1965,-0.19509368071032732
1966,-0.02537761662824585
1967,-0.0551841477757495
1968,-0.07892033287593911
1969,-0.03229218412720263
1970,-0.12798314430456942
1971,-0.11574695059378991
1972,-0.03521680352172392
1973,0.02450429512357183
1974,-0.17144544538969814
1975,0.07209223629071379
1976,-0.020603741224450717
1977,-0.07699317898248761
1978,0.01927315319016589
1979,0.04641636256291326
1980,0.13857464116546736
1981,0.09698419993916979
1982,0.1818610771315278
1983,0.08901182112687164
1984,0.04727815330642036
1985,0.14527815330151303
1986,0.22200428650365608
1987,0.09448419132930724
1988,0.1097580581225295
1989,0.23001433839861857
1990,0.4266274006867132
1991,0.3115294162375725
1992,0.25578569652251065
1993,0.38647665669812276
1994,0.3835444854670328
1995,0.5809942345902511
1996,0.6069691134605233
1997,0.7454967432508062
1998,0.6313007743467426
1999,0.5891324266262571
2000,0.6328434733769763
2001,0.646996751865775
2002,0.8530721324607633
2003,0.8461500131252724
2004,0.7876927293785658
2005,0.8405118296991287
2006,0.906366103042866
2007,1.0925319162572138
2008,1.0111550304546637
2009,0.9323208609023454
2010,0.8137555408083488
2011,0.9785846757986569
2012,0.8983309127994211
2013,1.0155168298079937
2014,1.0409364576937494
