YEARS,anomaly
1850,-0.46819354838703475
1851,-0.6181935483870689
1852,-0.4561935483870343
1853,-0.2071935483870675
1854,-0.4391935483870384
1855,-0.31719354838708114
1856,-0.1961935483870434
1857,-0.1861935483870525
1858,-0.43119354838705704
1859,-0.3311935483870343
1860,-0.21119354838702975
1861,-0.3081935483870666
1862,-0.42819354838707113
1863,-0.403193548387037
1864,-0.09419354838706795
1865,-0.2481935483870643
1866,-0.36019354838703066
1867,-0.5241935483870748
1868,-0.35319354838702566
1869,-0.2981935483870757
1870,-0.4741935483870634
1871,-0.2751935483870511
1872,-0.11219354838704021
1873,-0.44519354838706704
1874,-0.20919354838707704
1875,-0.12119354838705476
1876,-0.3661935483870593
1877,-0.5911935483870252
1878,-0.44419354838703384
1879,-0.35719354838704476
1880,-0.4561935483870343
1881,-0.4631935483870393
1882,-0.4491935483870293
1883,-0.32319354838705294
1884,-0.563193548387062
1885,-0.49219354838703566
1886,-0.2071935483870675
1887,-0.25719354838707886
1888,-0.3321935483870675
1889,-0.3521935483870493
1890,-0.2811935483870798
1891,-0.4291935483870475
1892,-0.42119354838706613
1893,-0.16819354838708023
1894,-0.11019354838703066
1895,-0.16519354838703748
1896,-0.23619354838706386
1897,-0.14119354838703657
1898,-0.12919354838703612
1899,-0.30919354838704294
1900,-0.14119354838703657
1901,-0.12219354838703111
1902,-0.2901935483870375
1903,-0.1901935483870716
1904,-0.3731935483870643
1905,-0.3241935483870293
1906,-0.09019354838704885
1907,-0.16519354838703748
1908,-0.17619354838706158
1909,-0.1991935483870293
1910,-0.2771935483870607
1911,-0.20819354838704385
1912,-0.22819354838702566
1913,-0.3221935483870766
1914,-0.16219354838705158
1915,-0.2761935483870275
1916,-0.37819354838705976
1917,-0.16719354838704703
1918,-0.09019354838704885
1919,-0.38219354838707886
1920,-0.14019354838706022
1921,-0.25219354838702657
1922,-0.19519354838706704
1923,-0.04019354838703748
1924,0.09380645161292023
1925,-0.0851935483870534
1926,-0.18319354838706658
1927,-0.2751935483870511
1928,-0.16219354838705158
1929,-0.1931935483870575
1930,-0.24719354838703111
1931,-0.17819354838707113
1932,-0.12519354838707386
1933,-0.22919354838705885
1934,-0.18519354838707613
1935,-0.19119354838704794
1936,-0.2681935483870461
1937,-0.28519354838704203
1938,0.013806451612936144
1939,0.050806451612970704
1940,-0.007193548387078863
1941,0.09880645161297252
1942,-0.0961935483870775
1943,-0.11719354838703566
1944,-0.058193548387066585
1945,-0.15019354838705112
1946,-0.16419354838706113
1947,-0.2451935483870784
1948,-0.21919354838706795
1949,-0.06319354838706204
1950,-0.1021935483870493
1951,-0.12819354838705976
1952,0.03780645161293705
1953,0.001806451612935689
1954,-0.045193548387032934
1955,-0.04419354838705658
1956,-0.0881935483870393
1957,-0.2161935483870252
1958,-0.10019354838703975
1959,-0.007193548387078863
1960,0.013806451612936144
1961,-0.14419354838707932
1962,-0.32719354838707204
1963,-0.389193548387027
1964,-0.20119354838703885
1965,-0.33419354838707704
1966,-0.07319354838705294
1967,-0.14519354838705567
1968,-0.20119354838703885
1969,-0.04319354838708023
1970,0.13180645161293114
1971,-0.028193548387037026
1972,-0.017193548387069768
1973,-0.058193548387066585
1974,-0.04319354838708023
1975,0.0438064516129657
1976,-0.06519354838707159
1977,-0.09419354838706795
1978,0.09580645161292978
1979,-0.015193548387060218
1980,0.17680645161294706
1981,-0.0881935483870393
1982,0.14980645161296025
1983,0.19680645161292887
1984,0.05980645161292841
1985,0.25080645161295934
1986,0.12080645161296388
1987,0.3408064516129343
1988,0.36480645161293523
1989,0.1368064516129266
1990,0.1858064516129616
1991,0.13580645161295024
1992,0.01280645161295979
1993,0.19580645161295251
1994,0.19580645161295251
1995,0.1268064516129357
1996,0.11080645161297298
1997,0.1718064516129516
1998,0.2898064516129466
1999,0.20480645161296707
2000,0.3318064516129198
2001,0.4748064516129489
2002,0.2688064516129316
2003,0.3498064516129489
2004,0.4358064516129616
2005,0.3438064516129202
2006,0.3038064516129566
2007,0.39880645161292705
2008,0.3098064516129284
2009,0.5388064516129702
2010,0.40680645161296525
2011,0.1548064516129557
2012,0.30880645161295206
2013,0.554806451612933
2014,0.7378064516129257
