YEARS,anomaly
1850,-0.8911714022673337
1851,-0.6603774403041586
1852,-0.6038774489170143
1853,-0.6033573537362985
1854,-0.8023598537851453
1855,-0.5068272066650163
1856,-0.698337249940756
1857,-0.6618548278444881
1858,-0.5286714108955478
1859,-0.6485055804458266
1860,-0.42825181745363394
1861,-0.2234578554891295
1862,-0.47629704237040177
1863,-0.8355583399721566
1864,-0.6364653900849576
1865,-0.42801062362461206
1866,-0.44522166176663835
1867,-0.34904579665238655
1868,-0.48750308039509477
1869,-0.38474930878695013
1870,-0.33890760461647135
1871,-0.45541011327946895
1872,-0.39011614269796824
1873,-0.44616388489317954
1874,-0.5376990493024071
1875,-0.5016060994069781
1876,-0.6725533226426744
1877,-0.7430382447960411
1878,-0.629701566576636
1879,-0.5779000527679355
1880,-0.4483447845698618
1881,-0.47492769118037265
1882,-0.3428045856036566
1883,-0.3782040752581156
1884,-0.6459854852652017
1885,-0.4222668866869791
1886,-0.501153832995042
1887,-0.4837794644681293
1888,-0.5447518260577829
1889,-0.4478673970294584
1890,-0.5494779420435112
1891,-0.431879966204523
1892,-0.3704854938890368
1893,-0.17024428285005297
1894,0.0596602327423256
1895,-0.14542016519039186
1896,-0.10533223263285686
1897,-0.18321412716327357
1898,-0.12400308902334845
1899,-0.23769403197980304
1900,-0.156799568275327
1901,-0.17707845240598352
1902,-0.12395031226760374
1903,-0.2963673884270985
1904,-0.25900055451768234
1905,-0.1335407707155064
1906,-0.27309603891310336
1907,0.10510998187313207
1908,-0.10782217212734395
1909,0.07386627076685393
1910,0.3823813313743931
1911,0.07527079498067636
1912,-0.11915635029308058
1913,-0.0014151478599611074
1914,-0.11394529493040266
1915,-0.005493028523907508
1916,0.020838632362221093
1917,0.025175310587118343
1918,0.02442657353158954
1919,-0.03648045934813291
1920,0.18901701475170185
1921,0.136283346931858
1922,0.07320546627084804
1923,0.09530596800350416
1924,0.15780345933152717
1925,0.12573813062316355
1926,0.09675571713653712
1927,0.39161500780647374
1928,0.3320245493610357
1929,0.19489892650571158
1930,0.2189969281794627
1931,0.18307984340310193
1932,0.28285370158213935
1933,0.14208234346401225
1934,0.1804516946521958
1935,0.1536300770514397
1936,-0.024917656527632843
1937,-0.07224428285496028
1938,0.15163259433039425
1939,0.19977330364325366
1940,0.03730848528526482
1941,0.1347984247749749
1942,0.07861752510100785
1943,0.2555245579748915
1944,0.2034919022325294
1945,0.17657230017692443
1946,0.017205466273642143
1947,0.011469281172577851
1948,0.0935697829022237
1949,0.01660245587107078
1950,0.2572004317038961
1951,0.09920294899068936
1952,0.0334717984503283
1953,0.022976824398534157
1954,-0.12651563236740482
1955,-0.12337995761000686
1956,0.09261500782145121
1957,0.1216853710876501
1958,0.11698184173148644
1959,0.09748185034249664
1960,0.2719768071660062
1961,-0.14861865137890218
1962,0.024494402300357324
1963,0.002471798451878865
1964,-0.0017920336665607729
1965,-0.20798548528718266
1966,-0.3073447845769217
1967,-0.2910885042956528
1968,-0.07478448182636281
1969,-0.10936990571531699
1970,0.06067278469646067
1971,-0.19864628978369975
1972,-0.14187493166135823
1973,-0.1945533226666656
1974,-0.08835231920444252
1975,-0.0724075960198196
1976,-0.00021916173013964246
1977,-0.162151315733223
1978,-0.2007493087962195
1979,0.08199942824515502
1980,0.00887632266548014
1981,0.16942655630427592
1982,0.13555973100476215
1983,0.2518738053744331
1984,0.11948686767907322
1985,0.3326049559140498
1986,0.1447155095526082
1987,-0.053691514710174346
1988,0.03261752510332518
1989,0.3463436410735423
1990,0.2705094715210594
1991,0.22687632265455226
1992,-0.03630709428787881
1993,0.03592404764213596
1994,-0.05247042467194703
1995,0.10604465316316142
1996,0.3852330874424417
1997,0.24882606317655803
1998,0.32652705803014476
1999,0.36494666869520925
2000,0.508991876387168
2001,0.5857054404150871
2002,0.44942405623139836
2003,0.48744917735793425
2004,0.6637305787596278
2005,0.720906443875816
2006,0.47739138326501096
2007,0.4412557085092544
2008,0.634604938678858
2009,0.7335521791381818
2010,0.42308234344990947
2011,0.5070295666899504
2012,0.5597255442071596
2013,0.6133612275720463
2014,0.668773286399707
