YEARS,anomaly
1850,-0.08730684195933493
1851,-0.4842649621946731
1852,-0.31921662879639484
1853,-0.2559204494664562
1854,-0.2758908933250904
1855,-0.48572124588068594
1856,-0.5639687828736573
1857,-0.4796033302597541
1858,-0.3760583781395266
1859,-0.38808824323280433
1860,-0.3566322684948109
1861,-0.34998817800543797
1862,-0.3511772206082356
1863,-0.2745934781993834
1864,-0.4945820814160018
1865,-0.521314840334474
1866,-0.30461256439649154
1867,-0.17695000560416008
1868,-0.2889198315686836
1869,-0.28268152872787755
1870,-0.22687026237721059
1871,-0.1262172466841386
1872,-0.17619661574244475
1873,-0.26273140686414065
1874,-0.3848597924397169
1875,-0.18501927888732334
1876,-0.32644415273997135
1877,-0.29806823018216877
1878,-0.34028621103033213
1879,-0.4056122554528855
1880,-0.24075141990779966
1881,-0.12187088027048465
1882,-0.3481861458058373
1883,-0.47256175941972545
1884,-0.3743751884101877
1885,-0.4374044356068378
1886,-0.4043154582270319
1887,-0.2738804233776034
1888,-0.3430472902902397
1889,-0.2966224164435544
1890,-0.3559192136730309
1891,-0.21212703351210213
1892,-0.09393984460146652
1893,-0.24558239035031987
1894,-0.16432531025954608
1895,-0.23554267320963196
1896,-0.35527574108385884
1897,-0.1487714329470273
1898,-0.2420971684214264
1899,-0.3365525252634976
1900,-0.3243154582219945
1901,-0.17930560616538138
1902,-0.05316736854203691
1903,-0.06840536243349403
1904,-0.24758269930038135
1905,-0.16375203780277867
1906,-0.21943430068571218
1907,-0.20860302129285035
1908,-0.35227605003361195
1909,-0.332790210203844
1910,-0.20740474454235058
1911,-0.2311972336457476
1912,-0.2131766026997678
1913,-0.09872186375625967
1914,-0.19788965752052676
1915,-0.1791966157426291
1916,-0.1530879342681551
1917,-0.21281053219127202
1918,-0.1763853493952767
1919,-0.2746325774396116
1920,-0.26515689860794284
1921,-0.164236332881775
1922,-0.06423725972527354
1923,-0.2944934129756401
1924,-0.09277174189341968
1925,0.09200996832268436
1926,-0.2434934129724602
1927,-0.28250357397236026
1928,-0.15920739463866393
1929,-0.16088011442060435
1930,-0.09193030150374908
1931,-0.02058424403577488
1932,-0.1428003711894258
1933,-0.09119692468702564
1934,-0.2162169377398768
1935,-0.11005837812285796
1936,-0.07595000559783935
1937,-0.22107777327496933
1938,-0.2203447054081727
1939,-0.007563304140222878
1940,0.005347100582989143
1941,-0.25682992733914706
1942,-0.1882258629358796
1943,-0.02983116312465999
1944,-0.2953253102677279
1945,-0.14798879589263939
1946,0.0012679752525397076
1947,-0.12411810830879653
1948,0.002504733343414177
1949,0.0007338020360467259
1950,-0.01388996645896783
1951,0.09171378899672328
1952,0.041346791635316994
1953,0.0392479622099017
1954,0.11581200052369953
1955,-0.1685919334431311
1956,-0.07162179852960596
1957,0.02155461148211622
1958,-0.07204821712304306
1959,0.07450596914758435
1960,-0.14287026237196052
1961,-0.007800989080792567
1962,0.11668454180559269
1963,-0.06507808221512607
1964,-0.054850558271375825
1965,-0.07990043641047137
1966,-0.046582699287824984
1967,-0.0926322684782877
1968,0.009723641039142184
1969,-0.10056330414601537
1970,-0.02362272537636942
1971,0.11767376290835253
1972,0.04242715276528914
1973,0.11033755749195047
1974,0.0024169917653394943
1975,-0.00023695077131960388
1976,0.09483201356735134
1977,-0.09046447472011801
1978,-0.0404940308595765
1979,0.017287988298531225
1980,-0.0956221074810251
1981,-0.11897925279320971
1982,0.075693467000805
1983,0.16927690046079047
1984,0.03613928073689183
1985,0.0010404513094062796
1986,0.08543607796576222
1987,-0.05053343905039448
1988,0.048961634932066934
1989,0.07278306227820978
1990,0.009517056990759575
1991,0.2319308430012534
1992,0.0460509212595911
1993,0.01705092125777962
1994,0.15304999441653572
1995,0.07726859315711511
1996,0.1754268438237144
1997,0.2373960518853004
1998,0.21791144785519329
1999,0.3596629840261928
2000,0.4896032538492727
2001,0.23715898484454878
2002,0.22008940261088092
2003,0.29611926770813957
2004,0.35813835390727905
2005,0.4177922964475222
2006,0.5004647072845768
2007,0.39425812322956505
2008,0.3066346636799752
2009,0.3679305340598169
2010,0.41586126078014185
2011,0.4686636019328491
2012,0.5049600902110377
2013,0.4763560258102375
2014,0.5617719744615866
