YEARS,anomaly
1850,-0.3319427835093078
1851,-0.1318544240188267
1852,-0.36594247456151163
1853,-0.3626155032930242
1854,-0.30336827525111765
1855,-0.2989828095972354
1856,-0.4984667957387159
1857,-0.2600813300701609
1858,-0.11178484178499581
1859,-0.2527340368065068
1860,-0.2684276964840843
1861,-0.11928945885932186
1862,-0.27270478961506783
1863,-0.391090873175961
1864,-0.26095294450231993
1865,-0.0901222829992828
1866,-0.27724943277922875
1867,-0.34453576006183495
1868,-0.28636796630013095
1869,-0.12332917599962696
1870,-0.3713578053080051
1871,-0.4719707949110437
1872,-0.22394309245242452
1873,-0.3507143327175994
1874,-0.10881470687733762
1875,-0.17211057725736012
1876,-0.2119523265993751
1877,-0.26043723958122045
1878,-0.23056624304710352
1879,-0.2648334841324279
1880,-0.3430413039853742
1881,-0.20640830133506424
1882,-0.2911897025950059
1883,-0.2254864998167154
1884,-0.38338736145136665
1885,-0.2892990019675609
1886,-0.16391291840621391
1887,-0.1875957991870051
1888,0.1783928040387558
1889,-0.1734661778185425
1890,-0.11123003762366811
1891,-0.27912073826151057
1892,-0.44838797935527563
1893,-0.23599204374096
1894,-0.11734918904425012
1895,-0.3701601464573589
1896,-0.27424943277900893
1897,-0.16085380612084146
1898,-0.1720219088295051
1899,-0.2690613170257114
1900,-0.16839844928512995
1901,-0.41669431967672327
1902,-0.20640799238513746
1903,-0.29367492452386035
1904,-0.3995163649201105
1905,-0.3135366869096691
1906,-0.18348773561376366
1907,-0.23076421084759138
1908,-0.10448804455873809
1909,-0.21091291840918114
1910,-0.2956549114789678
1911,-0.29024943278001925
1912,-0.1329430924467775
1913,-0.1794375485260601
1914,-0.27133779225675275
1915,-0.07786365816317528
1916,-0.22276359294724507
1917,-0.17891353630703882
1918,-0.18824974172354017
1919,-0.15164598627218462
1920,-0.22411057726057892
1921,-0.2574769567210824
1922,-0.25883317518210763
1923,-0.13343754852318868
1924,-0.12559641708296623
1925,-0.19923958072677034
1926,0.006612020673187103
1927,0.04278935753114102
1928,-0.11951667385253921
1929,0.01704705551508956
1930,-0.028239889666001893
1931,-0.14876328399273117
1932,-0.016823632069370074
1933,0.025720084247399896
1934,-0.15513982444897279
1935,-0.1899714127932538
1936,0.09180906162928672
1937,0.1896209458824092
1938,-0.11158532923487408
1939,0.12904643762226933
1940,0.09625363956842455
1941,-0.14413028135064201
1942,-0.1871201203559142
1943,-0.055933549344330966
1944,-0.25180300113921156
1945,-0.046655838313196224
1946,0.07897747328638473
1947,-0.15914998544666784
1948,-0.025685085504539434
1949,0.011275197357683028
1950,-0.09892215254984991
1951,-0.016229728667767944
1952,0.07864157682029572
1953,0.1099583870930732
1954,-0.010002513674213937
1955,0.10916589799114035
1956,-0.11575374089303206
1957,0.05276011033908522
1958,0.06798763428314386
1959,-0.2235259080067357
1960,-0.26196125180029134
1961,-0.14637720043908398
1962,0.023046746565566982
1963,-0.07416014643883982
1964,-0.08877468078610613
1965,-0.11585380611800898
1966,-0.21945694367371185
1967,-0.21947664776881243
1968,-0.025468031508804497
1969,0.043116019849481775
1970,0.24234323485515621
1971,-0.03267585135728047
1972,-0.020972957532270305
1973,0.044205615127156025
1974,0.02190881789997307
1975,0.02564034101732023
1976,-0.10499266163263168
1977,0.0647998274798724
1978,0.1976203279830839
1979,-0.13332824915050961
1980,-0.2598233231346478
1981,0.061086463707981285
1982,0.1295713766910709
1983,0.010859248711633731
1984,0.22439280404162723
1985,0.06817636793597581
1986,0.03592944884568339
1987,0.1476711329672307
1988,0.1670572165219378
1989,0.08772039320117295
1990,0.10817636793845374
1991,0.4181058588754815
1992,0.28317575004956486
1993,0.23816558904930685
1994,0.33854212951142604
1995,0.23939373089233276
1996,0.34026410953107716
1997,0.2018493966760638
1998,0.35796823915614173
1999,0.3385322774639273
2000,0.3427302452646846
2001,0.4312838136318248
2002,0.3677203932187278
2003,0.3997791965560311
2004,0.27429459251929494
2005,0.29099748634461353
2006,0.5936695882455385
2007,0.648986089569903
2008,0.40780967954890357
2009,0.5954823993424646
2010,0.7218176779165627
2011,0.5784319033040436
2012,0.6229269772830558
2013,0.6695713767248335
2014,0.569402656110747
