YEARS,anomaly
1850,-0.2571433524576879
1851,-0.20492568055882376
1852,-0.17021324363477744
1853,-0.28820215579495223
1854,-0.21271786071127302
1855,-0.30184655523470577
1856,-0.26290566751747624
1857,-0.0373721121867312
1858,-0.21542075453571602
1859,-0.22303467098273178
1860,-0.38107377023286476
1861,-0.31006484503061915
1862,-0.40458823935572136
1863,-0.25151004086566847
1864,-0.3673699495579396
1865,-0.10965905736954555
1866,-0.21983732108187762
1867,-0.26411348736559415
1868,-0.19032285195861687
1869,-0.3531532045112451
1870,-0.2767963681456727
1871,-0.1789262984570395
1872,-0.4483604064653978
1873,-0.3125987092973201
1874,-0.2150349799321303
1875,-0.431341011319164
1876,-0.2968059112445352
1877,-0.141856716222138
1878,-0.22009440116761042
1879,-0.1883022210136581
1880,-0.38573694691735
1881,-0.36239027155252845
1882,-0.2284703237241332
1883,-0.35804421408880127
1884,-0.45797401396262155
1885,-0.3325186571186042
1886,-0.21166860047353409
1887,-0.37735086336335544
1888,-0.3489056675228718
1889,-0.38629175107867775
1890,-0.18720339158829247
1891,0.031855720710618415
1892,-0.35319168585161986
1893,-0.21141982768572307
1894,-0.30684593733516063
1895,-0.41055930111332284
1896,-0.3122618859815076
1897,-0.33618337855263813
1898,-0.31903497993867086
1899,-0.15192629845536276
1900,-0.4092221688474878
1901,-0.12617352649195895
1902,-0.18748017576912585
1903,-0.3795383612166151
1904,-0.2760645360785725
1905,-0.17306453607211705
1906,-0.28333177716223085
1907,-0.16201527583376132
1908,-0.09557962308850639
1909,-0.1559355326033236
1910,-0.09645061962082253
1911,-0.19192568055803327
1912,-0.293371185352992
1913,-0.13335148124790877
1914,-0.14933208610375595
1915,-0.16512364835683374
1916,-0.1116288833271812
1917,-0.13961841338154457
1918,-0.18766798257217746
1919,-0.14961810443229145
1920,-0.03244045861936981
1921,-0.018540214893533722
1922,-0.09418337853747259
1923,-0.016193848479968333
1924,-0.006787751880896811
1925,-0.03302543682313977
1926,-0.11704483197352822
1927,-0.28686564142897075
1928,-0.10823356562579299
1929,-0.26324218188336196
1930,-0.24530160311738858
1931,-0.1008367031745476
1932,-0.15131207305886332
1933,-0.34028159007833464
1934,-0.08580683808109622
1935,-0.0026590573628206353
1936,-0.06453990594648906
1937,-0.02014397034268428
1938,-0.37027081118290595
1939,-0.11614366139876982
1940,-0.037420754524577625
1941,-0.2675885482970621
1942,-0.09233177715024515
1943,0.029638357764821977
1944,-0.1232822079646108
1945,-0.22050973191380618
1946,0.033133122791344304
1947,-0.0623320860983215
1948,-0.2264697058242018
1949,0.06437018983405281
1950,0.010370189830688614
1951,-0.17860856133647407
1952,0.13592468504991337
1953,0.007737496138660959
1954,-0.09442075452816166
1955,0.06942992001945968
1956,0.04897487213191305
1957,0.07443022896969485
1958,-0.11728189901429052
1959,-0.10551989290407089
1960,-0.07818368748637836
1961,-0.16916336549718497
1962,-0.27880622019331697
1963,-0.22629175106864896
1964,-0.2504903367705289
1965,-0.015272973810155514
1966,-0.10771786070469351
1967,-0.25313288251006605
1968,0.04627197830747006
1969,-0.17760856133643513
1970,-0.17552881810622076
1971,0.08881600357412064
1972,-0.13165874842098713
1973,-0.05995523669236573
1974,-0.1768659503719989
1975,-0.0020546840138768595
1976,0.07214235694152084
1977,-0.21511348736250294
1978,-0.08706422711680545
1979,-0.011470014760639788
1980,0.010509663245820585
1981,0.07226212626155223
1982,0.18901428033080642
1983,0.25143946312843957
1984,0.24411341870950917
1985,0.27338096874446266
1986,0.31053891045729237
1987,0.12784679551885542
1988,0.27513281385658306
1989,0.3481420480088333
1990,0.1067679791372728
1991,0.4307171741702306
1992,0.2249059078101623
1993,-0.010292060005048006
1994,0.16236002884271747
1995,0.029707939997429926
1996,0.0478363255664656
1997,0.13288558580951146
1998,0.040528749442928745
1999,0.1834591672192542
2000,0.26025103842611225
2001,0.20071717415582727
2002,0.3571229618142103
2003,0.3276469740313243
2004,0.20730153446014787
2005,0.427964093258318
2006,0.4985284405216952
2007,0.4098754248293641
2008,0.4874788713333559
2009,0.41207431947975637
2010,0.599083244689248
2011,0.5494991933321456
2012,0.7557753596260364
2013,0.754983488423957
2014,0.5703206206781147
