YEARS,anomaly
1850,-0.10694050064782692
1851,-0.03739528434212571
1852,0.0013685391645937817
1853,0.07806199940173525
1854,-0.0036641165801026784
1855,-0.02257870129847251
1856,-0.17616160790263877
1857,0.00625546825634479
1858,-0.11407115806735331
1859,-0.16820433276336416
1860,0.06515496651960459
1861,0.16180070177775588
1862,0.3233785910437895
1863,0.23759216368986955
1864,0.3162303471123493
1865,0.16338362560952535
1866,0.28215496650875055
1867,0.3564891446712778
1868,0.07428814121791578
1869,0.11432331423974361
1870,0.10719769137788773
1871,0.316966514993654
1872,0.10669768276789991
1873,0.0925193003706609
1874,0.1921600010709425
1875,0.11980823639638814
1876,0.18690120351024728
1877,0.3277906498740232
1878,0.16824291629397972
1879,0.21114743189576998
1880,0.08848914468473916
1881,0.22570773465731359
1882,0.22015498373184444
1883,0.2446725616325149
1884,0.07753938694215572
1885,0.1757931671605094
1886,0.26786099592467694
1887,0.09218763948323733
1888,0.22009968969725846
1889,0.1895820945768679
1890,0.012202708720342584
1891,0.21055947350624413
1892,-0.03525960958465389
1893,-0.06553095909830255
1894,0.3378408921304123
1895,0.2440167744742213
1896,0.2562077260457752
1897,0.24545145437418162
1898,0.19031074506166865
1899,0.23810472425405432
1900,0.2626273367124297
1901,0.2588886343324109
1902,0.3014288333017687
1903,-0.14887517193573768
1904,0.04151426581552891
1905,0.14660723292750302
1906,-0.07556109756387973
1907,0.22927808931474572
1908,0.25039114300168464
1909,0.11222782984374295
1910,0.07727557204354944
1911,0.2147228038909144
1912,0.054715269282426156
1913,0.01459216370107541
1914,0.17153185232091106
1915,0.3488685305371239
1916,0.20127557203729032
1917,0.2848107364469382
1918,0.2450871205217789
1919,0.19220270871127734
1920,0.31870018281609325
1921,0.293391142999532
1922,0.20116250112931935
1923,0.13440622946055433
1924,0.13164742328974094
1925,0.08426302008897163
1926,0.30183839207336993
1927,0.6177403903825797
1928,0.6994137468286878
1929,0.5912303298785263
1930,0.2760268263679796
1931,0.3473509526352888
1932,0.2764589889891501
1933,0.2719363765298092
1934,0.281293158545194
1935,0.2523936602804006
1936,0.40365747517145817
1937,0.33380571910680074
1938,0.3325569734412841
1939,0.2961976913683852
1940,0.45269516547166755
1941,0.25383839207577813
1942,0.3396951654773416
1943,0.3430971896322815
1944,0.5629765668766664
1945,0.3217403903974492
1946,0.330536886870647
1947,0.4653006931524781
1948,0.20481578822866853
1949,0.38207708583953304
1950,0.3153760737653462
1951,0.2710293436470765
1952,0.33611727620335596
1953,0.2205695426211084
1954,0.25915998384753625
1955,0.1614815928445068
1956,0.0907504423044133
1957,0.18100170524432363
1958,0.38448159283332334
1959,0.1348057191167801
1960,0.16980573633504048
1961,0.20475044229868777
1962,0.008235364465476373
1963,-0.04957618401829684
1964,-0.009943017931524047
1965,-0.00045056115854216457
1966,0.003300693175685599
1967,0.2329037035667785
1968,0.07204944744783334
1969,-0.029126434886212398
1970,-0.017332455691986177
1971,0.27905194749624784
1972,0.06877054609626967
1973,-0.22053095909049283
1974,-0.2822244193284011
1975,-0.32652090718980487
1976,-0.1698224296189838
1977,-0.27614150410684063
1978,-0.01528473071407481
1979,-0.009930465977315128
1980,0.1159941534110209
1981,-0.13416662524240736
1982,0.125381091112566
1983,-0.1373676459298309
1984,-0.167541010988517
1985,0.04648662740797668
1986,0.0590670339603887
1987,0.2025519388900885
1988,0.042524300490857134
1989,0.0339363765417594
1990,0.18114994917611035
1991,0.2458785824376696
1992,0.2005494388313532
1993,-0.07574954907722152
1994,0.17169013092806543
1995,0.19583335752099262
1996,0.17329315855061245
1997,0.22958712913258494
1998,0.24366752707488384
1999,0.34616501840088454
2000,0.29136350459232624
2001,0.6306222849162276
2002,0.7058057018680876
2003,0.44695646309176196
2004,0.4515192831326236
2005,0.5641901395183673
2006,0.5702227952630468
2007,0.4578408921243574
2008,0.6930820859415938
2009,0.5087906326449034
2010,0.7369363592864442
2011,0.6832680201765486
2012,0.7238459094487112
2013,0.7678835997491642
2014,0.5970268091318169
