YEARS,anomaly
1850,-0.34129124501955427
1851,-0.3790033729939043
1852,-0.28179647998954366
1853,-0.21890516145839162
1854,-0.324380531346146
1855,-0.3034402615299257
1856,-0.3449550396038079
1857,-0.4317656880566137
1858,-0.3493706793001891
1859,-0.3462903181700823
1860,-0.2302124286323173
1861,-0.31907357312259743
1862,-0.3570834251724855
1863,-0.324667167574535
1864,-0.45933065321708993
1865,-0.4283408142126154
1866,-0.25850984375970115
1867,-0.36454863405667787
1868,-0.44404278118811474
1869,-0.23412283335495146
1870,-0.19951907790373064
1871,-0.1312817019088018
1872,-0.20878693688732045
1873,-0.28644980462648395
1874,-0.16457819018677058
1875,-0.21810374715872957
1876,-0.5000430901415404
1877,-0.1813312710995233
1878,-0.12123213272055826
1879,-0.2793204922083912
1880,-0.21883619712563723
1881,-0.3189642737499183
1882,-0.3887564539062139
1883,-0.41346889082964333
1884,-0.372637302485015
1885,-0.26362806833051006
1886,-0.47814191956544194
1887,-0.28597412579539305
1888,-0.15035097519267765
1889,-0.36776537910270596
1890,-0.2669036167118208
1891,-0.10736082723752485
1892,-0.13899444778109815
1893,-0.08172751564423636
1894,-0.19520164973282253
1895,-0.20739007443647925
1896,-0.20067794646407539
1897,-0.5107653791116287
1898,-0.4918448133905976
1899,-0.1530443259194918
1900,-0.20039007443603613
1901,-0.21073736769982843
1902,-0.1682610709662713
1903,-0.2227466018482821
1904,-0.29380571413795115
1905,-0.06510312924929039
1906,-0.11395503958935495
1907,-0.207231823776027
1908,-0.13632080114933848
1909,-0.1291828724833865
1910,-0.3473605183026289
1911,-0.45438976550202637
1912,-0.22736144514484766
1913,-0.19459882113345575
1914,-0.07771735464654135
1915,-0.17287529636299406
1916,-0.2363700613932741
1917,-0.24426168887084673
1918,-0.008688416399459924
1919,-0.0014014712207009862
1920,-0.18255848609281505
1921,-0.16702400392547007
1922,-0.20078662793691157
1923,-0.3004091606375188
1924,0.05843104397490236
1925,-0.03459882112346243
1926,-0.03594518753694272
1927,-0.09735035728950955
1928,-0.0758158751217604
1929,-0.066756453886057
1930,-0.11809327720504931
1931,-0.0322133554696688
1932,-0.26283527027865045
1933,-0.28959851218949173
1934,-0.20207388206518243
1935,-0.19057880808820513
1936,-0.3231724025481474
1937,-0.16141008747858904
1938,0.035114233702653104
1939,-0.07120195867496444
1940,0.07930265840829498
1941,0.028955983041796668
1942,-0.11290547040168927
1943,-0.17023213272360335
1944,-0.00775676283231116
1945,0.13155912059744987
1946,-0.17399413883334092
1947,-0.18268687166070569
1948,-0.13720288552884982
1949,-0.10853939989293472
1950,-0.015005226670649241
1951,0.09702463842891024
1952,-0.03588514840196365
1953,-0.02243010051490631
1954,0.03189687075677157
1955,-0.02622197171715931
1956,0.027500626205553404
1957,0.02628264535999921
1958,-0.15967701961174274
1959,-0.13543933466962382
1960,-0.03572658879158463
1961,0.0868368316252311
1962,-0.09254801613980844
1963,-0.12786451746288244
1964,-0.01569765054754832
1965,-0.01040085332142531
1966,-0.053241675813936656
1967,-0.04793533549014932
1968,0.003915956950246081
1969,0.06305357666953619
1970,-0.0024799786511693553
1971,-0.04157819017908151
1972,-0.02778693687600839
1973,-0.010381458176297643
1974,0.03212346785012469
1975,-0.07594456963961325
1976,-0.1307761579851279
1977,0.013381165834562518
1978,-0.01455910398214702
1979,0.050351918644183466
1980,-0.010915322442874548
1981,-0.12290516145242547
1982,-0.13187498741050427
1983,0.02771829810114189
1984,-0.06591501349639707
1985,-0.08670688469971002
1986,0.145619468683242
1987,0.23803479943518058
1988,0.1543913268408329
1989,0.12471798915731253
1990,0.16509360276595056
1991,-0.06540977852264994
1992,-0.0148448133607096
1993,0.22715302400496856
1994,0.08461915972951858
1995,0.18730173156527855
1996,0.10696614404417112
1997,0.07228326326267803
1998,0.25392580901343864
1999,0.25480696654322654
2000,0.3315591206099566
2001,0.24787654877539128
2002,0.4207373843210161
2003,0.22801509533950937
2004,0.15052987340597196
2005,0.17446090907467446
2006,0.23849015627137427
2007,0.21948092212247747
2008,0.3263017315739886
2009,0.3931533329652821
2010,0.5144996993862778
2011,0.4264202651006515
2012,0.43501447745260563
2013,0.4946976671855321
2014,0.3256191597445883
