YEARS,anomaly
1850,-0.47681422187787
1851,-0.41948786850587205
1852,-0.4308745699599044
1853,-0.4103890390800243
1854,-0.1966575159495429
1855,-0.19717229402086206
1856,-0.22549895634097536
1857,-0.35110240284797334
1858,-0.26337980492313007
1859,-0.17592537493127153
1860,-0.3250337474635079
1861,-0.16579637146287513
1862,-0.4003105316490242
1863,-0.500854247969371
1864,-0.41459778577809625
1865,-0.33199403032386926
1866,-0.42298356038217466
1867,-0.30899433927234254
1868,-0.3625475986873971
1869,-0.33653805558814115
1870,-0.2786282687619501
1871,-0.4209543131893673
1872,-0.29954821658330866
1873,-0.17864766390084222
1874,-0.4494783254101504
1875,-0.264489104295848
1876,-0.2619349180342498
1877,-0.410378878082588
1878,-0.14241983100557357
1879,-0.18433054468047766
1880,-0.2591418110323748
1881,-0.13814211997470108
1882,-0.16310240283620744
1883,-0.20532069263425143
1884,-0.39698325143065616
1885,-0.39553805559184924
1886,-0.4136966152033378
1887,-0.38047832540582555
1888,-0.2195984036657514
1889,-0.3238551748080626
1890,-0.20798448721851232
1891,-0.23798356037059315
1892,-0.36519138022663067
1893,-0.2743099137413079
1894,-0.27673664128476033
1895,-0.41985455691422136
1896,-0.28427081450169644
1897,-0.0846082557048096
1898,-0.08678621046049717
1899,-0.21445893025031104
1900,-0.1863702618206835
1901,-0.22605345155236561
1902,-0.125975253065638
1903,-0.29691459604155745
1904,-0.49056699384056845
1905,-0.5103203837034216
1906,-0.4689543131923734
1907,-0.36444876926220515
1908,-0.22886564474948765
1909,-0.3103594829311431
1910,-0.2907261713382481
1911,-0.3810525247123164
1912,-0.18198417826694774
1913,-0.0822920633337433
1914,-0.31468645419966945
1915,-0.3075275856389666
1916,-0.13864735494843752
1917,-0.2740229685630028
1918,-0.19347863434403606
1919,-0.04163719394491453
1920,0.019252270886552833
1921,-0.036143046818111015
1922,-0.3683296178422399
1923,-0.37229944380004576
1924,-0.2711713671757257
1925,-0.03358824265664856
1926,-0.33844815136076
1927,-0.20937980491976582
1928,-0.13010271178406396
1929,0.01984679218795166
1930,-0.08289520088299067
1931,-0.08151896937697353
1932,-0.11188473093740367
1933,-0.08823171524918479
1934,-0.04350880837711247
1935,0.05078706200484556
1936,-0.04148941323186076
1937,-0.01551927832274911
1938,0.09996532571332412
1939,-0.13236995286740322
1940,-0.19496354732291418
1941,-0.047865026838322076
1942,0.05166852848451406
1943,-0.2364687822992243
1944,-0.2489044350410689
1945,-0.10836133661805157
1946,-0.21691521393636287
1947,-0.15301404335766242
1948,-0.06129113648263357
1949,0.1312919880336111
1950,-0.1512517282981435
1951,-0.057538673470524895
1952,-0.007301297476705628
1953,-0.05717291191196658
1954,0.03601582174670402
1955,-0.07249895633137902
1956,-0.021657206988651423
1957,0.0007984587988373229
1958,0.1139360785215378
1959,-0.04366705903757541
1960,0.04035233611285919
1961,-0.0037566543126759428
1962,0.09240221425364217
1963,-0.0004099789491341514
1964,-0.19615228097579576
1965,-0.15633085362867805
1966,-0.16488503989063433
1967,-0.2385879337195476
1968,-0.16536010082192854
1969,-0.15451804253175208
1970,0.0239160654709023
1971,-0.0851818371114576
1972,-0.1772908275400096
1973,-0.06420215910508233
1974,-0.03012303377273631
1975,-0.04462734189754326
1976,-0.011855483738449276
1977,-0.09210302073160138
1978,-0.013925374921108031
1979,0.019857262135350145
1980,0.1740647730431022
1981,0.08990652237738916
1982,0.12030307588016123
1983,0.19611372433224378
1984,0.11826304979006408
1985,0.18577751891566802
1986,0.025263358734152207
1987,-0.007717246122744229
1988,0.19038096541510094
1989,0.1673320141258743
1990,0.16309432918503514
1991,0.1178566442415975
1992,0.07518423340706697
1993,0.07231261897477324
1994,0.25735171822658304
1995,0.22978767991587642
1996,0.17424272779865502
1997,0.13234217512113033
1998,0.11750135263043766
1999,0.2694610176000136
2000,0.138907140280334
2001,0.517103872304806
2002,0.5722224058286365
2003,0.4309160654963589
2004,0.30217407242377875
2005,0.5115592291406061
2006,0.2993027669414579
2007,0.3192140985148472
2008,0.5203021490554405
2009,0.36662942926399955
2010,0.5431137243539994
2011,0.5314203736265614
2012,0.6174197557321033
2013,0.3907485806857266
2014,0.5222627408654202
