YEARS,anomaly
1850,-0.31396989684822796
1851,-0.2937417550040074
1852,-0.2937223598588336
1853,-0.11767309961012998
1854,-0.12942525367284013
1855,-0.13842587157321468
1856,-0.27960320843771264
1857,-0.22266293861923778
1858,-0.26521743383328683
1859,-0.39714692475917623
1860,-0.5391866419081417
1861,-0.37545480983082835
1862,-0.38065246868174407
1863,-0.38434612835856996
1864,-0.5237716201109014
1865,-0.4422654582823791
1866,-0.4200976645229297
1867,-0.6027605322686372
1868,-0.2470487132243265
1869,-0.20509920925907477
1870,-0.27424698997646413
1871,-0.1695142310530891
1872,-0.23534551044938956
1873,-0.3346032084411619
1874,-0.2811376906042282
1875,-0.31042463578429863
1876,-0.17219772973240446
1877,-0.16829686810734235
1878,-0.30574144605483217
1879,-0.373464043978385
1880,-0.21054378719825154
1881,-0.027237446863371977
1882,-0.2823750665949562
1883,-0.31977192904805196
1884,-0.5643747576626622
1885,-0.4936032084511163
1886,-0.3847910152473652
1887,-0.45336459665825285
1888,-0.36373221191075306
1889,-0.45847420498116714
1890,-0.4282556062339479
1891,-0.23456410919470877
1892,-0.3180191570861513
1893,-0.3425142310639191
1894,-0.3962072728440431
1895,-0.513354435664585
1896,-0.37732611531314564
1897,-0.2376333824775636
1898,-0.20632704215218461
1899,-0.3691780256496369
1900,-0.21256410919329424
1901,-0.2547817810915309
1902,-0.34679132419490255
1903,-0.2855339351554356
1904,-0.14316848253786352
1905,-0.36358350434792963
1906,-0.4326423076875372
1907,-0.2501968028874914
1908,-0.2789794399436412
1909,-0.4340188481435166
1910,-0.23041478373176236
1911,-0.15758381328494553
1912,-0.30943479678168523
1913,-0.3723550535555938
1914,-0.25231595430785014
1915,-0.3302860892201806
1916,-0.2134449577731553
1917,-0.1271974207796452
1918,-0.0539702057818442
1919,-0.14034612834326973
1920,-0.31401884813600117
1921,-0.19680210308280516
1922,-0.34191047561481813
1923,-0.2023960064847157
1924,-0.2913267332076037
1925,-0.4164936001237283
1926,-0.19446497081698802
1927,-0.11890093250322913
1928,-0.19212876540088364
1929,-0.21051454000557893
1930,-0.40400868714413757
1931,-0.43083073239030767
1932,-0.43575160706038996
1933,-0.4372863981768323
1934,-0.3618310413359096
1935,-0.2728710674203383
1936,-0.2841980386893077
1937,-0.21703947907472781
1938,-0.2474748228678014
1939,-0.182662320716917
1940,-0.07361491417191798
1941,-0.18687137636486953
1942,-0.2372860892143526
1943,-0.12253486199500281
1944,-0.14096066268969595
1945,-0.2752368289790775
1946,-0.2976521597266416
1947,-0.042623530417809634
1948,-0.09174268184108944
1949,-0.38897913100061304
1950,-0.26437599344358076
1951,-0.25603855222743266
1952,-0.20060320843281712
1953,-0.2239206366049092
1954,-0.1855835043367913
1955,-0.06549452695149413
1956,-0.04799021882646737
1957,-0.2946127515363129
1958,-0.2172870160628886
1959,-0.021108752345161068
1960,-0.01645511875829401
1961,-0.10561398732416899
1962,-0.26903886117814996
1963,-0.0828609064110228
1964,-0.07590093250053137
1965,-0.002841202310920186
1966,-0.10670234680213615
1967,-0.1868907715100433
1968,-0.038574579129823816
1969,-0.007416019517498582
1970,-0.03563338246492214
1971,-0.17372174195146467
1972,0.014831826421911174
1973,-0.016316572192942348
1974,-0.13617709878526893
1975,-0.10575160703975103
1976,0.15324715717676737
1977,0.15215817979894666
1978,-0.07634489253959234
1979,-0.1180480953163904
1980,-0.03223652001394622
1981,-0.02924637206128203
1982,0.03883213537334102
1983,0.17557412844640324
1984,0.060792418234684426
1985,0.060603993531768555
1986,0.03847591691240088
1987,0.22476162630263008
1988,0.24445466808057736
1989,0.1563364435046496
1990,0.2957025140218447
1991,0.23070251401777864
1992,0.20869297091879213
1993,0.1443062694614451
1994,-0.010077960402198844
1995,0.03513971149621143
1996,0.2440297942367634
1997,0.11404980727365858
1998,0.31459352360028714
1999,0.42296021201538964
2000,0.47401901535389834
2001,0.4426631058408926
2002,0.38318773595600963
2003,0.3931581798140164
2004,0.3784946941789876
2005,0.13495097784966126
2006,0.3520100901484729
2007,0.46520713110630957
2008,0.3794746811340453
2009,0.25890048182003905
2010,0.24679272719623163
2011,0.38556396746210125
2012,0.3581184626717758
2013,0.4699700640658556
2014,0.5033564565713758
