YEARS,anomaly
1850,-0.1280556772660353
1851,-0.1826260319209514
1852,-0.09001548690646122
1853,-0.09139990732956295
1854,-0.30675668933459954
1855,-0.32829688830505355
1856,-0.12930442293155198
1857,-0.34586974302064133
1858,-0.35031949215353203
1859,-0.20232200943980205
1860,-0.343892364090339
1861,-0.34483708727572876
1862,-0.38195769279839564
1863,-0.5905531685740087
1864,-0.36208331566159785
1865,-0.3201662308855666
1866,-0.3720958848353108
1867,-0.4652491461001236
1868,-0.28995517552416666
1869,-0.4385707550935332
1870,-0.3580079350564656
1871,-0.4346159627928983
1872,-0.5393697344008953
1873,-0.5753019056303215
1874,-0.4828948813622112
1875,-0.556759206600911
1876,-0.8395029090845925
1877,-0.6351034194386586
1878,-0.8365732723523814
1879,-0.8153295440255769
1880,-0.859839587308706
1881,-0.6649627101218573
1882,-0.680749154699326
1883,-0.7677742758233798
1884,-0.9499677274452282
1885,-0.8040757810228593
1886,-0.8820230214832447
1887,-0.9480380907129776
1888,-0.5564174938181047
1889,-0.6458823121798141
1890,-0.6594777879651904
1891,-0.71941999386878
1892,-0.7188622083853726
1893,-0.8633747689423448
1894,-0.8183245266877225
1895,-0.9026436011766925
1896,-0.6308044142963687
1897,-0.8464375803742923
1898,-0.7016159799995155
1899,-0.7626461356825918
1900,-0.8324853225730251
1901,-0.8017466374143902
1902,-0.8993471477532572
1903,-1.1693471305196672
1904,-0.906256680694509
1905,-0.661877294841318
1906,-0.9619853139565401
1907,-0.8436285319466131
1908,-0.6980782983070506
1909,-0.8237214990648289
1910,-0.6216687395392434
1911,-0.8457214990637157
1912,-0.8766662394676212
1913,-0.8784476322680508
1914,-0.5577114644028197
1915,-0.6580531599605903
1916,-0.5525531685759059
1917,-0.53637980351647
1918,-0.4853370958786737
1919,-0.4323069401951996
1920,-0.5887968969019779
1921,-0.8167818104374734
1922,-0.8214526668286357
1923,-0.7389853311877386
1924,-0.8087214990655957
1925,-0.8353873381179546
1926,-0.7443169920749065
1927,-0.6705054263719363
1928,-0.6067215162957325
1929,-0.5431863346651263
1930,-0.43574915471162257
1931,-0.7315958762072613
1932,-0.7197240163489069
1933,-0.731909950582771
1934,-0.6866059281048875
1935,-0.5236637222064953
1936,-0.5861009021622424
1937,-0.5611712482111295
1938,-0.4281913692285962
1939,-0.7031988866112701
1940,-0.38597527931009334
1941,-0.35608835021959784
1942,-0.5479677446854181
1943,-0.5691712482107436
1944,-0.40418381739323167
1945,-0.3368571910668698
1946,-0.428972762029077
1947,-0.17333961317319074
1948,-0.175545633978306
1949,-0.2338546737931914
1950,-0.2160054350047509
1951,-0.345507943667095
1952,-0.17372403359634392
1953,-0.23452051284690226
1954,-0.38760844539876316
1955,-0.24002552157427476
1956,-0.055470253378978165
1957,-0.19825919800892827
1958,-0.1658521565177583
1959,-0.2947014125206651
1960,-0.17315116165988334
1961,-0.12330945748958637
1962,-0.27288984681507067
1963,-0.182641101154024
1964,-0.10558584156331374
1965,-0.035234076888668496
1966,-0.16045266686182252
1967,-0.12368130873848109
1968,-0.19853056474406874
1969,-0.3117767759051288
1970,-0.11090995061394752
1971,-0.10166372222765803
1972,-0.07830192287527633
1973,-0.29316874816574223
1974,-0.2519903485498794
1975,-0.07604310809443567
1976,0.1196553694744145
1977,-0.04293005440812123
1978,-0.019741602895944108
1979,0.0021377915784301614
1980,0.25294432271480677
1981,0.13982371719599085
1982,0.09137898540294764
1983,0.01842421032580991
1984,0.032130256960399936
1985,0.33922320684220286
1986,0.2659242189234102
1987,0.15658250614606178
1988,0.33607498013053916
1989,0.4859141670169744
1990,0.4217885269379713
1991,0.420632765609732
1992,0.1509367881033992
1993,0.43679857883262174
1994,0.2918312518048649
1995,0.35353476393815597
1996,0.4405473331080009
1997,0.5507583712453531
1998,0.5267809923161985
1999,0.6343840027134027
2000,0.5034443140922497
2001,0.443959391938286
2002,0.6247031116471061
2003,0.6354669179351964
2004,0.8683463123989772
2005,0.7663789853690679
2006,0.6162935528758908
2007,0.6239669265457862
2008,0.7012407933359074
2009,0.716260879905891
2010,0.828574954275778
2011,0.8107960615350036
2012,0.9323538470122819
2013,0.7661955684134655
2014,0.8391628954448002
