YEARS,anomaly
1850,-0.3241908863500281
1851,-0.2813983972454825
1852,-0.2115375617063132
1853,-0.4366456252933908
1854,-0.44514039032022146
1855,-0.2768947070210998
1856,-0.3200424877368513
1857,-0.34986453298319503
1858,-0.2591517871057337
1859,-0.46045720059198864
1860,-0.4383088019776668
1861,-0.49446736159154486
1862,-0.39601200474925025
1863,-0.2546757993244465
1864,-0.1897555425504601
1865,-0.20478417184420436
1866,-0.31424938073475644
1867,-0.3045862040499521
1868,-0.28585437198175295
1869,-0.19825030757729084
1870,-0.2650600291790259
1871,-0.17051723970880675
1872,-0.3570511039870396
1873,-0.31330880196984306
1874,-0.14037900209147455
1875,-0.14046921526895273
1876,-0.18782450688307975
1877,-0.3086065260451189
1878,-0.39180418490094804
1879,-0.33421920669358335
1880,-0.2636166870397688
1881,-0.1328740760672572
1882,-0.23469581236818343
1883,-0.29556649995433054
1884,-0.4366059081533197
1885,-0.2852798637253246
1886,-0.36897290550729916
1887,-0.2472598506779541
1888,-0.1730520308252773
1889,-0.2655474137572223
1890,-0.24592364526191007
1891,-0.07561668702801361
1892,-0.0949732144400752
1893,-0.21592333631012217
1894,-0.30467518142773387
1895,-0.39566594728573573
1896,-0.4202210603984932
1897,-0.28120966359265054
1898,-0.07473614739807928
1899,-0.19058743984249113
1900,-0.22717056434902264
1901,-0.34460652604737346
1902,-0.2948439020349217
1903,-0.3001508602585164
1904,-0.30102185679083254
1905,-0.025161948088532636
1906,-0.1583688410951479
1907,-0.15543873227749824
1908,-0.21997290549797227
1909,-0.10297290549067666
1910,-0.0911019089576586
1911,-0.2029325704570231
1912,-0.12761576018150894
1913,-0.16422998558021681
1914,-0.23208158697159542
1915,-0.07519088633441937
1916,-0.05706188286554084
1917,0.08406619376125714
1918,-0.07824014657229303
1919,-0.10433897599925752
1920,-0.007834976819205159
1921,0.02043226426577191
1922,-0.254120686213192
1923,-0.048686269258934115
1924,0.12500646357876785
1925,0.00898737737627487
1926,-0.10895351034590704
1927,0.11408589785821885
1928,0.09130449660215895
1929,0.0010064635709936879
1930,-0.15925985067243456
1931,-0.05784421096999131
1932,-0.02300400637787242
1933,-0.36085344513665557
1934,-0.15090363221100164
1935,-0.12685437197179858
1936,-0.09203201777521967
1937,-0.1276465521238154
1938,-0.06771551645280141
1939,-0.04362592117371986
1940,-0.17062530328182487
1941,-0.050537252746308
1942,0.01455141568560241
1943,-0.10039808828419754
1944,-0.0017552335887319945
1945,0.030026785567748605
1946,0.10435375684066012
1947,-0.031101908953900904
1948,-0.09714100819828037
1949,0.06509544095279192
1950,-0.05433928494604342
1951,-0.09653756169910618
1952,-0.06382450687529491
1953,0.035452895211531874
1954,-0.2108235800347636
1955,-0.07745750951791577
1956,0.03346182040921863
1957,-0.11809113006205625
1958,0.15139254713387199
1959,0.027620688969120222
1960,0.05570997529855514
1961,-0.02720042942904208
1962,0.1950058456832995
1963,0.11291779515017202
1964,0.026610527971609562
1965,-0.12120042943491965
1966,-0.07478478973592571
1967,-0.006904250101790552
1968,-0.1161505512971039
1969,-0.018784789732437475
1970,-0.2051705643476543
1971,-0.10063577322480269
1972,0.01785806495914633
1973,0.13402616767440015
1974,-0.0337552335907633
1975,0.0012749404539052964
1976,0.09697690743439592
1977,-0.05545874531624381
1978,-0.10542826232700502
1979,-0.025022783623327428
1980,-0.0011317740445766285
1981,-0.057290642608370655
1982,-0.17564562527704125
1983,-0.0985766609394692
1984,-0.014745690491939757
1985,0.0070464896613850565
1986,-0.09165640416910571
1987,0.1040668116623443
1988,0.11481927467489611
1989,0.20767918336574925
1990,0.25555141570068285
1991,0.05229402665233218
1992,0.1357690875887914
1993,0.12814470119442326
1994,-0.06886360611587772
1995,0.02888854795222793
1996,0.15389778210775384
1997,0.07444304316646137
1998,0.2221166898072785
1999,0.2888482129285677
2000,0.2555123164604546
2001,0.461758926611746
2002,0.4281557890604177
2003,0.6395711198198221
2004,0.5373833130103538
2005,0.5518485218949787
2006,0.7057195184368343
2007,0.44759113285277863
2008,0.3601059109186243
2009,0.44532358281951256
2010,0.4752740136337824
2011,0.48760005805306733
2012,0.4897881738061912
2013,0.5254815245350756
2014,0.4776995053775846
