YEARS,anomaly
1850,0.15047859723873303
1851,0.18141076846838025
1852,0.1969786058464035
1853,0.06873237746611754
1854,0.05649870103420171
1855,-0.11205153260419617
1856,0.16337056088779106
1857,0.21289065606602484
1858,0.09186051760603087
1859,0.2550162961461411
1860,0.3297876370475584
1861,0.06367961793064356
1862,0.16454896050566425
1863,0.22400372697349005
1864,0.1342273515151346
1865,0.24759416820068472
1866,0.1420162789318225
1867,-0.01268721597680171
1868,0.2990037097496979
1869,0.10304895189873811
1870,0.04863439301221182
1871,0.3518680349894714
1872,0.03201879621617311
1873,0.13153889139193023
1874,0.16879267161334566
1875,-0.03491837512934268
1876,0.02328514561415233
1877,0.08790825980422995
1878,0.09817960931890098
1879,0.107654479579969
1880,-0.01542591835683756
1881,0.12631276679621414
1882,0.21191829447339533
1883,0.011566547025240095
1884,-0.06028772631816771
1885,-0.03370983704534671
1886,0.1026394103471864
1887,0.04954392595375867
1888,0.08584794843207945
1889,0.0741394017385844
1890,0.09316705736494765
1891,0.15773487752047374
1892,0.00898362319351005
1893,0.06389820791007372
1894,0.35640823396074867
1895,0.13571980828853678
1896,0.10335297437888748
1897,0.23233287058166402
1898,0.03425247264860013
1899,0.21588312144936345
1900,0.18415698824495452
1901,0.23420221316166592
1902,0.20050121830581832
1903,0.20899367507887406
1904,0.050440924161123724
1905,0.27226502459084684
1906,0.10869972171912075
1907,0.22176251592454393
1908,0.35316202279417924
1909,0.46438311282687483
1910,0.3171394017263786
1911,0.43143085502659045
1912,0.1498504657076943
1913,0.055699721721784556
1914,0.29809165952930977
1915,0.3025238221502986
1916,0.4102273342812722
1917,0.18040825118959042
1918,0.1683605089921527
1919,0.18323990346686145
1920,0.1400514691757562
1921,0.3438454311402656
1922,0.341388147390765
1923,0.24869468715440732
1924,0.2811871439262245
1925,0.15298865774399031
1926,0.17364191040243965
1927,0.10625748998266564
1928,0.10265699685906585
1929,0.15743337231917603
1930,0.01899870964608658
1931,0.08658413353339933
1932,0.13176251592906535
1933,-0.1575214027457953
1934,-0.19953143741906176
1935,0.07886805222320346
1936,0.14808664219915163
1937,0.5358353620152573
1938,0.22628512838391932
1939,0.12845851066911823
1940,0.29526000725203877
1941,0.13470975639319346
1942,0.1865062356442235
1943,0.2891042287039711
1944,0.31781527545545707
1945,0.050805240793499344
1946,0.10257659891609645
1947,0.11251628754328703
1948,0.17722733429296686
1949,0.1497675504858612
1950,0.21511428060309154
1951,0.1255439259499078
1952,0.31177760237312224
1953,0.04428011105538558
1954,-0.09277013119460216
1955,-0.011523902811959398
1956,-0.014586714242907051
1957,-0.00038571077608366233
1958,0.23470975638817285
1959,0.09074996397691817
1960,0.051850465712636004
1961,-0.032772665696525614
1962,-0.2014636086501687
1963,-0.22673495816407294
1964,-0.29279275225419016
1965,-0.3083580723533497
1966,-0.1279837038346102
1967,-0.2616294390908814
1968,-0.2153128474388134
1969,-0.4014912470474122
1970,-0.29800882495452347
1971,-0.029642008276726237
1972,-0.10618472452325484
1973,-0.10708924012712387
1974,-0.17117717268345475
1975,-0.08025757063104184
1976,0.17636302627059605
1977,-0.1040063249054331
1978,-0.23586559836349336
1979,-0.03439827994862682
1980,0.029365526336799598
1981,-0.026486212508535636
1982,0.25671227366592325
1983,0.0840464518408949
1984,0.23310924604445507
1985,0.3236142719876114
1986,0.4178328619623383
1987,0.2837600158625942
1988,0.5013680435919791
1989,0.5220263308080989
1990,0.3816067373681729
1991,0.4706494450040721
1992,0.4079283463589411
1993,0.260729860177621
1994,0.3677499639629971
1995,0.4474258376880944
1996,0.47448363178018244
1997,0.7016871352951254
1998,0.7512800937998543
1999,0.7616243238610251
2000,0.7442172823690884
2001,0.7161670401136426
2002,0.8138504484543501
2003,0.9623102322553957
2004,0.7358303446674919
2005,0.7604333722889087
2006,0.8844233203873235
2007,0.9372298515336626
2008,1.0640187961643621
2009,1.0730187961639246
2010,1.230066521134049
2011,1.1023655262829386
2012,1.2168881387367927
2013,1.3620187961494017
2014,1.3538529657060987
