YEARS,anomaly
1850,0.11761290322573359
1851,-0.3483870967742746
1852,-0.2493870967742282
1853,-0.008387096774242764
1854,-0.1393870967742714
1855,-0.0943870967742555
1856,-0.04938709677423958
1857,0.07561290322576042
1858,-0.2253870967742273
1859,-0.05238709677428233
1860,-0.02538709677423867
1861,-0.06938709677427823
1862,-0.17238709677423003
1863,-0.24538709677426596
1864,-0.028387096774281417
1865,-0.19638709677423094
1866,-0.21338709677422685
1867,-0.47038709677423185
1868,-0.2963870967742537
1869,0.10161290322577088
1870,-0.3513870967742605
1871,-0.1223870967742755
1872,0.04361290322572131
1873,-0.31238709677427323
1874,-0.1143870967742373
1875,-0.02538709677423867
1876,-0.2303870967742796
1877,-0.1913870967742355
1878,-0.15238709677424822
1879,-0.18938709677422594
1880,-0.2773870967742482
1881,-0.3333870967742314
1882,-0.3333870967742314
1883,-0.3553870967742796
1884,-0.4563870967742787
1885,-0.44638709677423094
1886,-0.18538709677426368
1887,-0.3753870967742614
1888,-0.20338709677423594
1889,-0.2123870967742505
1890,-0.31138709677424004
1891,-0.49538709677426596
1892,-0.4163870967742582
1893,-0.3173870967742687
1894,-0.2153870967742364
1895,-0.2563870967742332
1896,-0.29738709677423003
1897,-0.1183870967742564
1898,-0.19238709677426868
1899,-0.46838709677427914
1900,-0.38338709677424276
1901,-0.10238709677423685
1902,-0.2873870967742391
1903,-0.3173870967742687
1904,-0.6883870967742496
1905,-0.4343870967742305
1906,-0.19238709677426868
1907,-0.24238709677428005
1908,-0.36038709677427505
1909,-0.33638709677427414
1910,-0.32938709677426914
1911,-0.2123870967742505
1912,-0.4073870967742437
1913,-0.502387096774271
1914,-0.2923870967742346
1915,-0.17338709677426323
1916,-0.25238709677427096
1917,-0.07038709677425459
1918,0.09161290322572313
1919,-0.22138709677426505
1920,-0.14838709677422912
1921,-0.0013870967742377616
1922,-0.19038709677425913
1923,-0.2503870967742614
1924,-0.2223870967742414
1925,-0.0873870967742505
1926,-0.06638709677423549
1927,-0.3983870967742291
1928,-0.18738709677427323
1929,-0.021387096774276415
1930,-0.09338709677427914
1931,0.030612903225744503
1932,0.20461290322572268
1933,-0.16038709677422958
1934,0.04961290322574996
1935,0.06561290322576951
1936,-0.0873870967742505
1937,0.08761290322576087
1938,0.2456129032257195
1939,0.20761290322576542
1940,0.13661290322573905
1941,0.2906129032257354
1942,0.14761290322576315
1943,0.13661290322573905
1944,0.14061290322575815
1945,-0.00938709677427596
1946,0.08161290322573223
1947,-0.02938709677425777
1948,-0.04238709677423458
1949,0.19361290322575542
1950,-0.022387096774252768
1951,0.10761290322574268
1952,0.08261290322576542
1953,0.18461290322574087
1954,-0.15638709677426732
1955,-0.13838709677423822
1956,0.031612903225720856
1957,-0.12438709677422821
1958,0.06861290322575542
1959,0.10661290322576633
1960,-0.06538709677425913
1961,0.08161290322573223
1962,-0.2983870967742632
1963,-0.25238709677427096
1964,-0.1083870967742655
1965,-0.2233870967742746
1966,-0.1983870967742405
1967,-0.0943870967742555
1968,-0.2473870967742755
1969,-0.15438709677425777
1970,-0.05138709677424913
1971,0.05261290322573586
1972,0.05861290322576451
1973,-0.04638709677425368
1974,0.07161290322574132
1975,-0.030387096774234124
1976,0.039612903225759055
1977,-0.015387096774247766
1978,0.26161290322573905
1979,0.08961290322577042
1980,0.13261290322571995
1981,0.035612903225739956
1982,-0.043387096774267775
1983,-0.022387096774252768
1984,-0.016387096774280963
1985,0.25561290322576724
1986,0.01461290322572495
1987,0.13261290322571995
1988,0.32761290322576997
1989,0.22961290322575678
1990,0.08461290322571813
1991,0.24361290322576679
1992,0.06861290322575542
1993,0.3256129032257604
1994,0.35561290322573313
1995,0.18561290322577406
1996,0.061612903225750415
1997,0.09561290322574223
1998,0.2906129032257354
1999,0.31661290322574587
2000,0.3006129032257263
2001,0.39761290322576315
2002,0.2566129032257436
2003,0.3216129032257413
2004,0.32361290322575087
2005,0.24361290322576679
2006,0.2606129032257627
2007,0.47361290322572813
2008,0.514612903225725
2009,0.5586129032257645
2010,0.650612903225749
2011,0.19761290322571767
2012,0.3216129032257413
2013,0.37961290322573404
2014,0.5756129032257604
