YEARS,anomaly
1850,0.01347071701370543
1851,0.3002544149495956
1852,0.2906745700925634
1853,0.44471647604853815
1854,0.39155113173998407
1855,0.2114973356454786
1856,0.1589005048765118
1857,0.34850413000518443
1858,0.2194871440969137
1859,-0.14949077419966514
1860,-0.24857514494229177
1861,-0.21087356032946386
1862,-0.1377993811339927
1863,0.26145882686360117
1864,0.325647392629122
1865,0.18863210531256128
1866,0.06204376750361981
1867,0.05014682275598661
1868,0.40551432155100137
1869,0.17673855774771377
1870,0.03934218289014464
1871,0.15590560065075676
1872,0.21026970227576988
1873,-0.0420774134271574
1874,-0.03592565784755872
1875,0.08497298548682586
1876,0.3100539590413775
1877,0.4289797798377681
1878,0.5211247410482671
1879,0.37196619110922235
1880,0.28172836619503133
1881,0.06355622752794733
1882,-0.09839451331545095
1883,0.21158340498365114
1884,-0.03162214668806161
1885,0.14481443553895565
1886,0.15078555948538938
1887,-0.12233732002958508
1888,0.04951771874877388
1889,0.11274874929863918
1890,0.2849039020539513
1891,0.319750447881264
1892,0.2603353885153551
1893,0.17060039089905218
1894,0.3415986923004676
1895,0.471657584171178
1896,0.3688025453899211
1897,0.3428331200356689
1898,0.46649733563470225
1899,0.4955766106061317
1900,0.44987332740230684
1901,0.4626321053009878
1902,0.2793693603419467
1903,0.10909472524274957
1904,0.2733574702026097
1905,0.22920911180739095
1906,0.1668971076934264
1907,0.17942825222241146
1908,0.1295160201540251
1909,0.31195430097217103
1910,-0.0001940574117690186
1911,0.05326800369100934
1912,0.04029008537938679
1913,-0.16501682295440526
1914,-0.4573271284672051
1915,-0.07203380887203885
1916,0.02321081040745094
1917,-0.04309949511495345
1918,0.2848903133229791
1919,0.5008331200290101
1920,0.5207419549159054
1921,0.2578750260017636
1922,0.32190220346101256
1923,0.5334769525354058
1924,0.33265078981158197
1925,0.3336473926288223
1926,0.09046901841904062
1927,0.273367661750853
1928,0.3268920119125885
1929,0.35641466348396156
1930,0.2513133068278937
1931,0.1955918979411404
1932,0.23562700953649718
1933,-0.012782395225572066
1934,0.09314172698005055
1935,0.24098487561982562
1936,0.20858850075787427
1937,0.185231193497037
1938,0.2579814784363746
1939,0.2105126229678701
1940,0.4857572422397281
1941,0.31807943791157667
1942,0.22868136446065013
1943,0.0643206600230338
1944,0.22750243141890455
1945,0.33442825221583666
1946,0.5878529443000026
1947,0.4311128509124754
1948,0.33441806066762825
1949,0.4128954090916972
1950,0.2835817063892021
1951,0.20106584918556325
1952,0.2835126229647873
1953,0.20617230161995848
1954,0.4067657351999255
1955,0.5726388996618693
1956,0.40189201190940893
1957,0.5697249690001477
1958,0.398522814508125
1959,0.42972496900601836
1960,0.11197298548567214
1961,-0.0583152383444971
1962,-0.10968953151783752
1963,-0.022227470416503577
1964,-0.08090357615784678
1965,0.06531556424892061
1966,0.036666077146440886
1967,-0.34881636703878016
1968,-0.33988205328086674
1969,-0.11169972306597088
1970,0.051445238141498525
1971,0.03552791029759857
1972,0.08288691614876324
1973,-0.1102359633696415
1974,-0.10939111613225971
1975,-0.38584468426874136
1976,-0.17176540930512457
1977,0.022499034244851335
1978,-0.019275030974970277
1979,-0.05754966607977336
1980,0.06781613413358543
1981,0.08561737681638605
1982,0.13679800844736248
1983,0.17423289208888793
1984,0.050649091232136706
1985,0.08443844377464049
1986,0.16578216230201331
1987,0.0068699302382858795
1988,-0.0031397024877528445
1989,0.3388246270789858
1990,0.41139314061555615
1991,0.5232781952193691
1992,0.21129178396353096
1993,0.03881953131754293
1994,0.18836596316305373
1995,0.27028159241282124
1996,0.6073523744143998
1997,0.7751819343223528
1998,0.7143608673667405
1999,1.0238461499161058
2000,1.101421457817975
2001,0.8901479624901154
2002,0.5728359583869271
2003,0.5948699302134347
2004,0.6453840888270459
2005,0.5510941664023127
2006,0.6813082110356322
2007,0.9067787650879684
2008,1.1055443373443423
2009,0.9650097956380495
2010,1.0683370870725912
2011,1.2414786510969005
2012,1.1889271234731682
2013,1.261402773306143
2014,1.4629152333220328
