YEARS,anomaly
1850,-0.09916987890078469
1851,-0.27691359860975756
1852,-0.27323520760200254
1853,-0.25716987889286713
1854,0.00012910901669056608
1855,0.02414166096969537
1856,-0.26595882352949624
1857,-0.1283658650291859
1858,-0.2514060553844718
1859,-0.33637841697294374
1860,-0.19088094286911078
1861,-0.17482314877649444
1862,-0.27714224048457053
1863,-0.20402415224255105
1864,-0.1538332006729166
1865,0.011920553712003573
1866,-0.14564224910118095
1867,-0.18223270754774923
1868,-0.4277703892280479
1869,-0.4866623356547959
1870,-0.12920756920193055
1871,-0.4051874653973402
1872,-0.3255090743933792
1873,-0.27555179925626266
1874,-0.2255291781891773
1875,-0.16244376291164828
1876,-0.20765230099344018
1877,-0.3291799307846151
1878,-0.08307191166667789
1879,-0.3601472750380781
1880,-0.38005430791986233
1881,-0.2351874826258749
1882,-0.406494005156257
1883,-0.3037854584673451
1884,-0.3638708909650436
1885,-0.6230919809902984
1886,-0.16341610728428507
1887,-0.30921008647174103
1888,-0.3015040570569279
1889,-0.3796774221132626
1890,-0.3001522923788006
1891,-0.2946975259082716
1892,-0.6716472664124368
1893,-0.40672264703106986
1894,-0.33439852076381216
1895,-0.2906774221176982
1896,-0.5689914792592322
1897,-0.2838382352240898
1898,-0.3867075777990196
1899,-0.3215015397770643
1900,-0.24609199822923278
1901,-0.3809362196741396
1902,-0.2648533044581109
1903,-0.3842352075964194
1904,-0.586524160833364
1905,-0.43095128890467876
1906,-0.3387754065702301
1907,-0.3509236505014147
1908,-0.5057578200499389
1909,-0.40491359860331666
1910,-0.1937276643794544
1911,-0.07480054493192334
1912,-0.14889601210426215
1913,-0.50710203289152
1914,-0.27677288929446753
1915,-0.3055945068950983
1916,-0.42474273360092324
1917,-0.12726034595780053
1918,-0.10554174736942191
1919,-0.13895380619820788
1920,-0.16828546708417175
1921,-0.14787590831355846
1922,-0.08691611589814084
1923,0.0169883997005653
1924,-0.16418496535060653
1925,-0.17131308827125413
1926,-0.1615392300877641
1927,0.11724217991880573
1928,0.05406629758286295
1929,0.12049594292190934
1930,0.11591303631026285
1931,0.24937030283319958
1932,0.23363413495263918
1933,0.10908640137088581
1934,0.20335775088128563
1935,0.15636276822133222
1936,0.12268689449395201
1937,0.1648527249355394
1938,0.34598086506750075
1939,0.16988036334258044
1940,0.27080248267334583
1941,0.2031642820302884
1942,0.20167935987343968
1943,0.17145323527900155
1944,0.28184267303430083
1945,-0.00531308827959203
1946,0.07209143593043636
1947,0.25990046712881415
1948,0.06554871968038628
1949,0.19757132352335538
1950,0.4177321193983323
1951,0.2802773529344483
1952,0.4356441868378779
1953,0.348701963715642
1954,0.20258891003501367
1955,0.26541806225044823
1956,0.3516969463778219
1957,0.29553615049463233
1958,0.3026994636591452
1959,0.30371453289214395
1960,0.33391553635814913
1961,0.04825724915532593
1962,0.15854116783918837
1963,0.23665925608092986
1964,0.05115926470027794
1965,-0.08902163496947475
1966,0.04529493945811323
1967,-0.0403733996501011
1968,-0.11892113323422866
1969,0.07216428203689397
1970,0.012588910044555672
1971,-0.08468495674457749
1972,0.019109005224964504
1973,-0.20208948095259557
1974,-0.27055679937415855
1975,-0.17059450690188566
1976,-0.09098897922443182
1977,-0.11785580452431448
1978,-0.046659835618041566
1979,-0.07148395327771467
1980,-0.04885078719008424
1981,0.008508512101733591
1982,0.033131626293855965
1983,-0.18938846887569347
1984,-0.10042112462511549
1985,0.07474468858976033
1986,-0.2497628374004416
1987,0.007724602022389046
1988,0.3403954411770868
1989,0.1659456920527158
1990,0.2835135294256156
1991,0.27567182525321743
1992,0.3362924221646924
1993,0.4073954411737077
1994,0.3209481921037771
1995,0.3886718080274938
1996,0.3757848789361407
1997,0.4144130276852975
1998,0.25073211940670964
1999,0.4817471886281561
2000,0.4773376470768086
2001,0.5904482007002643
2002,0.4129431747614646
2003,0.39055875433942466
2004,0.5866492041679966
2005,0.49493564014084446
2006,0.47812409165500946
2007,0.8649682958672236
2008,0.8041718166166654
2009,0.8531089879630782
2010,0.5892899048731117
2011,0.7811491955482113
2012,0.8469431575196502
2013,0.7801039706290746
2014,0.5384758391101507
