YEARS,anomaly
1850,-0.3009964631584173
1851,-0.4703523726800374
1852,-0.5134117939178714
1853,-0.2417686302616845
1854,-0.1640164761948125
1855,-0.29708574948585637
1856,-0.3278569897449621
1857,-0.12828402622569984
1858,-0.14374000096267225
1859,-0.130145788610399
1860,-0.14215564065866004
1861,-0.3812837172916405
1862,-0.40934344747846535
1863,-0.49919412202139657
1864,-0.43305557545188306
1865,-0.26173969202012615
1866,-0.25471937002478573
1867,-0.26953125427272184
1868,-0.39215533172438083
1869,-0.3566593308961663
1870,-0.2716100706531666
1871,-0.3849472029259781
1872,-0.3219065589321846
1873,-0.3709074857850101
1874,-0.5208268157145728
1875,-0.21193765981751927
1876,-0.38066980084506785
1877,-0.4183323596317912
1878,-0.25813500972107123
1879,-0.3285706624665956
1880,-0.16059098445097134
1881,-0.27573845622135146
1882,-0.3905407973779512
1883,-0.2005512673134136
1884,-0.5518763849041457
1885,-0.4537286041849449
1886,-0.25632343442385236
1887,-0.377828360455227
1888,-0.5034321159121518
1889,-0.6560053883784198
1890,-0.37071937003203165
1891,-0.364144861775256
1892,-0.5424909192499089
1893,-0.3287590871695008
1894,-0.03787823857151414
1895,-0.39954941362633145
1896,-0.2985306363747366
1897,-0.12367010977890391
1898,-0.22600662415116
1899,-0.16733359541575488
1900,-0.19734344746516094
1901,-0.39711468773488406
1902,-0.29071906107711354
1903,-0.17561037959708106
1904,-0.4048668417973247
1905,-0.20602632824501624
1906,-0.11038254669995476
1907,-0.1090765153263991
1908,-0.36071875213156135
1909,-0.3571547138223578
1910,-0.2737390741210703
1911,-0.2565207843245329
1912,-0.17748137612947162
1913,-0.3857581603233045
1914,-0.16288778167692067
1915,-0.13649215502418768
1916,-0.19451093227314165
1917,-0.09567010977713136
1918,-0.07563993573344481
1919,-0.17850077127469507
1920,-0.24455034046642685
1921,-0.2955010802319067
1922,-0.03477879124616022
1923,-0.1502242960420159
1924,-0.12251155016848593
1925,-0.16798630215262902
1926,-0.19656111936069978
1927,-0.08221475294014724
1928,-0.08754110630886965
1929,-0.07595674600424063
1930,-0.04941210283874681
1931,-0.10703648923625582
1932,-0.06265994877762483
1933,-0.06473845620814285
1934,0.038705812787300356
1935,0.06591332368709388
1936,-0.24021382610027167
1937,-0.30016363901654913
1938,-0.11842319069028825
1939,-0.17522429604355794
1940,-0.043145479655037774
1941,0.0350623401979085
1942,0.006755690922822558
1943,0.18044873271040515
1944,0.21063623056543726
1945,0.06181511216139739
1946,0.10808173534763052
1947,-0.01326432212343842
1948,-0.21987731173315236
1949,-0.11496659805421387
1950,-0.05022491393558766
1951,-0.1119170288664596
1952,0.16980433327088212
1953,-0.03986807757417716
1954,-0.009116232460199122
1955,0.04127046899626161
1956,-0.15515440485978957
1957,0.07407281014773529
1958,-0.0638674596758267
1959,-0.001808347386735498
1960,0.1371510086321693
1961,-0.053204591940864035
1962,-0.10884806453348538
1963,0.007725516880408577
1964,-0.23866025773856595
1965,-0.2698375945961653
1966,-0.041402250790719776
1967,-0.008155022750450965
1968,-0.11943180693822189
1969,-0.09783790353534721
1970,-0.10543149798741956
1971,0.12963623056035017
1972,0.21669534285104022
1973,-0.13242226384139422
1974,-0.054441967931592054
1975,-0.013699048014807995
1976,-0.06499553629387567
1977,0.15439792772149033
1978,0.22487360655700192
1979,0.006013079958432502
1980,-0.0660666632761457
1981,-0.029788643293407455
1982,0.040765234022560624
1983,-0.05668950491987688
1984,0.061111909387162364
1985,0.026240603902810238
1986,-0.1032039740441514
1987,0.17787360655404538
1988,0.23501246207290785
1989,0.08941886761217509
1990,0.05720119571460143
1991,0.04336929842172305
1992,0.007131922428790058
1993,0.18251800599322107
1994,0.12609189634625795
1995,0.07890439849015518
1996,0.28140808872692064
1997,0.2917159738005579
1998,0.11041886761350449
1999,0.0943098771897312
2000,0.14488438544928972
2001,0.22249830190067998
2002,0.2985768093357851
2003,0.5043283455108118
2004,0.4113692984447514
2005,0.3278148032281393
2006,0.2527957170281986
2007,0.4558135674364758
2008,0.3638945464604736
2009,0.4108243463309331
2010,0.4106861087154975
2011,0.5098745334245994
2012,0.48651738811241474
2013,0.4311516265504072
2014,0.45601369788644036
