YEARS,anomaly
1850,0.220123620379247
1851,0.1478295647283768
1852,0.3386355669780304
1853,0.5988045554756444
1854,0.5277989955485114
1855,0.3903965524805884
1856,0.2959351825379671
1857,0.3628456864489675
1858,0.3342014385843865
1859,0.3710913769943709
1860,0.3794165599166909
1861,0.39854774507117335
1862,0.2905994378364531
1863,0.3400024389568
1864,0.3727411847765935
1865,0.37424812950473435
1866,0.40401856066277686
1867,0.2605683105559097
1868,0.19680399737571036
1869,0.3165894341203766
1870,0.3561391840312644
1871,0.2498879335561237
1872,0.07627481295512292
1873,-0.15437055105095726
1874,0.0058823736122528844
1875,0.009735624821158495
1876,-0.09710262081985149
1877,0.06213362408250032
1878,0.1604638088728237
1879,0.05720199661846704
1880,-0.018672378156476117
1881,0.039971311650100566
1882,0.023442127239545186
1883,0.10756719441919556
1884,0.05875118846471805
1885,0.0800496879089962
1886,-0.15741724196768375
1887,0.10146825266547475
1888,0.24714918773926797
1889,0.3305205035243548
1890,0.27382456288128604
1891,-0.020311624159149104
1892,-0.030274936962245116
1893,0.05777231202369981
1894,0.03248881815690399
1895,0.19639043448059915
1896,0.1474004381944215
1897,0.10763112315728077
1898,0.1211125005291907
1899,0.03338487454456303
1900,0.30716030758553425
1901,0.2698095573030468
1902,0.04343712538221892
1903,-0.2251076226915844
1904,-0.12686137407650436
1905,-0.18609706090825412
1906,-0.18091306685746633
1907,-0.3475684345759284
1908,-0.08492918854796448
1909,0.012678372125457929
1910,-0.025049811915253385
1911,0.04597131165067604
1912,-0.3074950601763145
1913,-0.5142388078722576
1914,-0.3156679343869314
1915,-0.14589806127621602
1916,-0.17889250135918472
1917,-0.21639000043317347
1918,-0.050615125463583197
1919,0.14614474393111612
1920,0.12810249681128885
1921,0.1945004960739758
1922,0.19489737920842845
1923,0.04261500145123056
1924,0.12004412799263571
1925,0.1460496879153904
1926,0.20515474765544706
1927,0.18380955729469708
1928,0.09548381630369573
1929,0.1459818734398984
1930,0.17578731761298824
1931,0.2780346823503373
1932,-0.025075379272648097
1933,0.04399187714858561
1934,0.2662486875552027
1935,0.2705149435983123
1936,0.2598656938761668
1937,0.3424482452516521
1938,0.3431386259690505
1939,0.10469337771225025
1940,0.22806525156214247
1941,0.13623812576307737
1942,0.14799799513985315
1943,0.16331150016143225
1944,0.24619143485728276
1945,0.13975674839281135
1946,0.08112306230482012
1947,0.10701300071373612
1948,0.1491758712090682
1949,-0.04976687611427086
1950,-0.08684025051358603
1951,-0.09890862305119666
1952,-0.0020709354720890583
1953,0.0910079988529186
1954,0.023075813321812987
1955,-0.1995895581206464
1956,-0.04009205903481677
1957,-0.0947668761186143
1958,-0.04429606052266735
1959,0.10078843372762596
1960,0.03566669422626566
1961,0.016651688646585953
1962,-0.08750062007520597
1963,-0.0731393080153883
1964,0.07475563226461551
1965,0.25790293913476975
1966,-0.014567876482700129
1967,-0.1381026208238577
1968,-0.2017785540304044
1969,-0.27500367908399376
1970,-0.1897885577478261
1971,-0.17154731099982398
1972,-0.14239556034623338
1973,-0.06145337109531802
1974,0.06763112315340468
1975,-0.14151618371928049
1976,-0.12100312100812641
1977,-0.22526493326255637
1978,-0.0737568723980129
1979,0.05982956471984571
1980,0.10466225043460974
1981,0.1680180025789667
1982,0.17049493615142453
1983,-0.12582024308018308
1984,0.007499937994915958
1985,0.049322061929875725
1986,0.17710305487699401
1987,0.2670924931061662
1988,0.18235318922042557
1989,0.30167337029421426
1990,0.10198187343561545
1991,0.1079346244588119
1992,-0.23056899262554453
1993,-0.08419656071245604
1994,0.18304024226132437
1995,0.2353798727048616
1996,0.5608940515674518
1997,0.27364668681220106
1998,0.47261055769456034
1999,0.5118668100224676
2000,0.710803997425548
2001,0.8539096152346709
2002,0.6785899922164345
2003,0.8080508041014401
2004,0.820197552894105
2005,0.7238568063244576
2006,0.8695794304553969
2007,1.0377056137650555
2008,1.0458512464354515
2009,0.8838306809215996
2010,0.9824799306522634
2011,1.1560930512532988
2012,1.2387106156438095
2013,1.2082498037683904
2014,1.2247895499584738
