YEARS,anomaly
1850,-0.30637543755916696
1851,-0.4411374436771218
1852,-0.333158074615182
1853,-0.43052321828000556
1854,-0.40288990668657165
1855,-0.3068803635829873
1856,-0.3175238361727762
1857,-0.15822734788689846
1858,-0.3205730964106605
1859,-0.33890006768002695
1860,-0.21339545059835563
1861,-0.5462159511140383
1862,-0.6067605942816876
1863,-0.45976121217234894
1864,-0.37576183006689556
1865,-0.5355419955318592
1866,-0.33359310945647835
1867,-0.4010580093944448
1868,-0.3585333792729681
1869,-0.2899296238195812
1870,-0.36934526352064534
1871,-0.39980123825854297
1872,-0.4541472957254679
1873,-0.38604846629589074
1874,-0.3110983444287152
1875,-0.4956811599945971
1876,-0.2841377526171827
1877,-0.20762266559115813
1878,-0.5730379963602086
1879,-0.3183843627576938
1880,-0.2854644149356193
1881,-0.35392931487367085
1882,-0.20964267863632022
1883,-0.2999788840578979
1884,-0.5963840538251766
1885,-0.28361219564853835
1886,-0.30951336622489556
1887,-0.3920475394465146
1888,-0.2848803635815728
1889,-0.41989944978526045
1890,-0.4392064080097414
1891,-0.36791977177693896
1892,-0.42341391890687263
1893,-0.1825727874520626
1894,-0.1637907682964293
1895,-0.3394237709491676
1896,-0.33711773957552676
1897,-0.1921183574662661
1898,-0.2070484662847134
1899,-0.311315707374423
1900,-0.1493354114593494
1901,-0.1695740232509685
1902,-0.3937411991232166
1903,-0.296830485444817
1904,-0.34315776566588274
1905,-0.43601860120650543
1906,-0.4169391669251579
1907,-0.30134526351640556
1908,-0.3979487100215921
1909,-0.3488495716432828
1910,-0.42413682577620826
1911,-0.4336226656053134
1912,-0.37091946282718585
1913,-0.254504441023671
1914,-0.2517322739165575
1915,-0.32342438884800007
1916,-0.2990481573405295
1917,-0.1828806725251292
1918,-0.45014729572519846
1919,-0.32479076830650777
1920,-0.1638609684288801
1921,-0.11699920604134846
1922,-0.2263058553215677
1923,-0.254800620349632
1924,-0.1636522217310208
1925,-0.1910284532387112
1926,-0.20302814428954669
1927,-0.257612813546754
1928,-0.2882365820427328
1929,-0.18116730875338352
1930,-0.2327710642056643
1931,-0.15910881436661312
1932,-0.2536322086916584
1933,-0.1762565950807268
1934,-0.06585018952540779
1935,-0.2431962470000218
1936,-0.4768889798414815
1937,-0.30802783534615324
1938,-0.1395623175020125
1939,0.016218465862545897
1940,-0.06075105114990275
1941,-0.033583566340060954
1942,-0.03681109028337874
1943,-0.12901921908712738
1944,-0.23188005462837763
1945,-0.058464105971498356
1946,-0.07388036356839964
1947,-0.31774027226865753
1948,-0.1685829484486587
1949,0.040950915831002764
1950,-0.0396823957657457
1951,-0.15583048543597217
1952,-0.07405924517368663
1953,-0.24539452375056048
1954,-0.11735480660249192
1955,-0.11896903199903028
1956,-0.22176028530767258
1957,-0.034969031993769495
1958,-0.018216877930797105
1959,-0.2131962469981145
1960,0.03592166863796491
1961,0.08843613776263291
1962,-0.019276299165972278
1963,-0.17774089015976208
1964,-0.08018701284210654
1965,-0.06478153414254122
1966,-0.2220577004333407
1967,-0.339721186074825
1968,-0.1523363383093034
1969,-0.012445019773379879
1970,-0.14312697371106953
1971,0.007080228246532445
1972,-0.058424388831427254
1973,-0.12137481964773188
1974,0.021624871411274723
1975,0.13635701243541296
1976,-0.14399766129344824
1977,-0.008275990215379064
1978,-0.08742469778316551
1979,0.018555907078335952
1980,0.27324771307130924
1981,0.11022862686589521
1982,0.06182253026439539
1983,0.007624871410388456
1984,-0.08004846627675488
1985,0.032603931517225807
1986,0.06804082006018476
1987,0.27813841369898473
1988,0.20872277399853736
1989,0.12801064602148954
1990,0.23480282618012477
1991,0.19773324394522324
1992,0.05425910985478666
1993,0.16602973221912593
1994,0.0310011029178094
1995,0.23424771306888095
1996,-0.00866207376889151
1997,0.16755528918782
1998,0.29185146852155525
1999,0.2986935268114729
2000,0.4678120603424145
2001,0.5689595321119084
2002,0.23679235623290715
2003,0.32453496720272096
2004,0.3057030699095342
2005,0.22031791320044547
2006,0.4108422343812835
2007,0.47193059386305447
2008,0.33171353985852436
2009,0.45870337886901114
2010,0.4994056547959793
2011,0.38264426657903367
2012,0.643029732248957
2013,0.5019906329998947
2014,0.4691094754681678
