YEARS,anomaly
1850,0.05646566882705863
1851,-0.42348424438135474
1852,-0.2547869459092724
1853,-0.10179955848795888
1854,0.06279359546288772
1855,0.22224476720380393
1856,0.054241886712465236
1857,-0.19213072913327572
1858,0.11164512521117438
1859,0.1947182835811975
1860,-0.19463559516014992
1861,-0.13016244230174598
1862,-0.15839271244989822
1863,-0.38642406207907065
1864,-0.30308352288822576
1865,-0.3812759553424192
1866,-0.15193217214844518
1867,0.06620692953102822
1868,-0.00769180644838135
1869,-0.335446043192077
1870,-0.4891905478993374
1871,-0.26943991867214073
1872,-0.059332530153995255
1873,-0.09340208100140385
1874,-0.364468387806369
1875,-0.13219703597223317
1876,0.019080440396928983
1877,0.10608116740696488
1878,-0.15341757406679868
1879,-0.1241999164816678
1880,-0.130660820292608
1881,0.019124766121992487
1882,-0.06403631667911489
1883,-0.038979378393691054
1884,-0.6904244255573302
1885,-0.7715725322861604
1886,-0.48246189975803155
1887,-0.3132413616786825
1888,-0.17044965073662413
1889,-0.034812171057787514
1890,-0.02700784753891992
1891,0.016301342003446663
1892,0.060383505412804725
1893,-0.10889397095453708
1894,-0.21486874581775936
1895,-0.181572168837308
1896,-0.38265108821240146
1897,-0.258771089327836
1898,-0.1508597407890105
1899,0.0583233231068926
1900,0.08098566441377923
1901,0.09097990339552041
1902,0.07082855264228584
1903,-0.25225397424790064
1904,-0.2342222610876319
1905,-0.08447451236185251
1906,-0.15420676802432187
1907,-0.19859451345284415
1908,-0.14874586421325528
1909,-0.23522514159615635
1910,-0.2944020809807507
1911,-0.07794154070087263
1912,-0.00689757849262184
1913,-0.13919091144477533
1914,-0.07925685477426825
1915,0.14765161324368498
1916,-0.046578656887396215
1917,-0.14944279919309414
1918,-0.06926658682962836
1919,0.14016260379837364
1920,0.27297053483197764
1921,0.10429197344956811
1922,-0.11683415215710974
1923,-0.22651235003609094
1924,-0.3347494717217595
1925,-0.1505912694396472
1926,-0.08273649567522617
1927,-0.07143991869250571
1928,-0.1185973939696739
1929,-0.29112424108688506
1930,-0.34726009876485364
1931,-0.3250676663048895
1932,0.052888007931250966
1933,0.1863993619808794
1934,0.008206929536960623
1935,-0.08580280250769867
1936,-0.02728568743310794
1937,0.03023503516920075
1938,0.12828260490226664
1939,0.008682962910604143
1940,0.15672116409371928
1941,-0.053210012052815704
1942,0.1619042280105636
1943,-0.030282079905171445
1944,0.05725089174748052
1945,0.04543107515745902
1946,-0.23249324943630892
1947,-0.36767992086743984
1948,-0.3212161365519951
1949,-0.07453181416034632
1950,-0.24034226218968197
1951,-0.2709541532439777
1952,-0.3907336151349442
1953,-0.25818766741446114
1954,-0.22645577525759703
1955,-0.24095739726518017
1956,-0.3038406401741158
1957,-0.34392892811060943
1958,-0.49876496477644183
1959,-0.42247451232712335
1960,-0.16863235114475236
1961,-0.2314370381674402
1962,-0.11381541506775927
1963,-0.2055851449072935
1964,-0.41211235553046754
1965,-0.18931054903284528
1966,-0.2427051460061643
1967,-0.181342262195775
1968,-0.14120388751702992
1969,0.043083684412579315
1970,-0.06174298371357703
1971,0.0017492697441132267
1972,0.1951658478108447
1973,0.14336152429649268
1974,0.0466390006911685
1975,0.14784116519732418
1976,0.12411539756636314
1977,0.12176224580423856
1978,-0.020395956482181756
1979,0.12480945203757372
1980,0.0492386426948339
1981,-0.06707379085812654
1982,0.08120080500272972
1983,0.08093521416202894
1984,0.1407272886220873
1985,0.1182008049989626
1986,0.060071071847876724
1987,0.19431107403951256
1988,0.07974026470079262
1989,0.13213125414658966
1990,0.15027287284569663
1991,0.3425600812650007
1992,0.1053265671201817
1993,0.10846854933030806
1994,0.6690999044388013
1995,0.7425355831169953
1996,0.40702422908806707
1997,0.4102858488914236
1998,0.5511218855587188
1999,0.6217716142976667
2000,0.6749770228268679
2001,0.8141535986937846
2002,0.7368285525738524
2003,0.7369172040239226
2004,0.4211409861712405
2005,0.438491257423182
2006,0.3322544992468162
2007,0.6355164825288243
2008,0.5497182835447175
2009,0.9076426081302723
2010,1.1225507126399934
2011,0.980299188414788
2012,0.6229424291615067
2013,0.6174721568056379
2014,0.6194094575002271
