YEARS,anomaly
1850,-0.37760027065903806
1851,-0.4257178773326912
1852,-0.1931541479590501
1853,-0.3495691697650891
1854,-0.44926221154808454
1855,-0.2505008233259561
1856,-0.2878773637841901
1857,-0.3965396136254001
1858,-0.3110051314536806
1859,-0.31200605830349987
1860,-0.19650113227251867
1861,-0.1228576596787416
1862,-0.13866923497685743
1863,-0.29808487468291295
1864,-0.4122628294455877
1865,-0.29797557531023394
1866,-0.28894601916705664
1867,-0.5373022376435665
1868,-0.4999155361878963
1869,-0.10547157612421536
1870,-0.17237181985330918
1871,-0.10057009659926074
1872,-0.10168955696946114
1873,-0.3740947267352365
1874,-0.29037243776054333
1875,-0.263718804172308
1876,-0.03348173711713168
1877,-0.2784318589949742
1878,-0.44254977462575396
1879,-0.46027175464636916
1880,-0.36823389120004835
1881,-0.2769765021586848
1882,-0.20099651519893344
1883,-0.13960027064414196
1884,-0.41097526636737947
1885,-0.4592224944086196
1886,-0.36092631507651146
1887,-0.4608376466549382
1888,-0.4196193568569439
1889,-0.36266923499086723
1890,-0.3015503925167627
1891,-0.3641347528245822
1892,-0.49340106706609965
1893,-0.3376399877966419
1894,-0.5297083342415674
1895,-0.29503499654523196
1896,-0.27854054046779975
1897,-0.22894571021341834
1898,-0.13520340819308094
1899,-0.38280654575780226
1900,-0.4800645526994235
1901,-0.4183321027286624
1902,-0.22767939597989834
1903,-0.42148050134174336
1904,-0.290529761571226
1905,-0.0849460191543266
1906,0.0007066875878933857
1907,-0.1552431253344425
1908,-0.19223296433926435
1909,-0.11735211575481612
1910,-0.14607471367594066
1911,-0.19096572325601022
1912,-0.150599652745001
1913,-0.2002037171470738
1914,-0.2535898007039115
1915,-0.3514909712847673
1916,-0.2646590739872946
1917,-0.20978776850169817
1918,-0.2925396136189057
1919,-0.19689675892361383
1920,-0.08855008355352799
1921,0.02122115671053009
1922,-0.195104269821642
1923,-0.08226375627471837
1924,-0.20274805136118393
1925,-0.25516338211064465
1926,-0.09227329937296405
1927,-0.026749287149830537
1928,-0.23627299043205577
1929,-0.2501436780152356
1930,-0.1887089521200694
1931,-0.2773025465772182
1932,-0.2101941740501186
1933,-0.13518463094780683
1934,-0.3720152924549596
1935,-0.22289675892525165
1936,-0.07166954392258335
1937,-0.3023123986263158
1938,-0.061204335038217275
1939,-0.15482810353818421
1940,-0.2994900444317221
1941,-0.21165876503405326
1942,-0.07819386509192489
1943,-0.2724906623298989
1944,-0.2717083342254378
1945,-0.11515445690407411
1946,-0.12617385204990367
1947,-0.012461415120904987
1948,0.06145945955350217
1949,-0.0374016849373947
1950,0.2036174012729221
1951,0.2188350731694358
1952,-0.07459903484042561
1953,-0.08123327328225358
1954,0.10077534297700282
1955,-0.0029765021415341106
1956,0.05458784512094967
1957,0.17604258406489023
1958,-0.0551639999979346
1959,0.13706290605736993
1960,-0.037273608319441535
1961,-0.22921264234670677
1962,-0.15282717668826917
1963,-0.15898542734907947
1964,-0.2790245265968231
1965,-0.10470864316488186
1966,0.09203334991193805
1967,0.13552811494097378
1968,-0.01952114530644658
1969,0.09964726635890771
1970,-0.04859965273864134
1971,-0.114717568363274
1972,-0.013719113106587128
1973,-0.16698573629953445
1974,0.05165650050359294
1975,0.12564603056088458
1976,-0.15938228979991717
1977,-0.012293003463027172
1978,0.09517158752759347
1979,0.01673624373151377
1980,-0.021135061753068864
1981,-0.04992662400694781
1982,0.15868636560284405
1983,0.1944486806644935
1984,0.09980520806943317
1985,0.03246931159920017
1986,0.04443944650742556
1987,0.02361801916150253
1988,0.2844486806701478
1989,0.17769621765158364
1990,-0.06371880415980125
1991,0.10257768412651957
1992,0.11320145262121853
1993,0.06701333686536867
1994,0.22511247525047004
1995,0.176112475247425
1996,0.04184523415580808
1997,-0.0031442958996152318
1998,0.14189480334967045
1999,0.19822115672161883
2000,0.15941912451972456
2001,0.20364726636544825
2002,0.33615157449763583
2003,0.3837851950422302
2004,0.2160234978721673
2005,0.17410293214966138
2006,0.1409945596246817
2007,0.32624086082471687
2008,0.4956860566739993
2009,0.6110025580021214
2010,0.42736986429877116
2011,0.40119190954162665
2012,0.6271515745158464
2013,0.7494785457917641
2014,0.6916851298365132
