YEARS,anomaly
1850,-0.4367139739423896
1851,-0.21877493991348648
1852,-0.2536160713553964
1853,-0.22390239863195138
1854,-0.1559824508076719
1855,-0.25564531854820377
1856,-0.3815862062708677
1857,-0.3873386692831111
1858,-0.22451755087818498
1859,-0.11917180235805311
1860,-0.39262530551179786
1861,-0.29576416102097886
1862,-0.19250769882864419
1863,-0.3125067719863793
1864,-0.19453725497137828
1865,-0.17219057960664183
1866,-0.4066056014175835
1867,-0.2973777685177205
1868,-0.3673882384694474
1869,-0.43694242473525713
1870,-0.40015055353092327
1871,-0.34154710702812613
1872,-0.4680803534027583
1873,-0.27905172409808826
1874,-0.24573491382516538
1875,-0.1737737041110038
1876,-0.03472537071437404
1877,-0.21555634116795472
1878,-0.17137838640966518
1879,-0.36136760752426533
1880,-0.4691200705428791
1881,-0.18380449605392707
1882,-0.2723774595662056
1883,-0.33359513146563685
1884,-0.5871092916529806
1885,-0.4152586171048772
1886,-0.21747752478774396
1887,-0.2671604055701623
1888,-0.10061668924565359
1889,-0.05919057959956955
1890,-0.3400504883021779
1891,-0.12215117141340275
1892,-0.1973987084062003
1893,-0.18997259876228229
1894,-0.2678035692094075
1895,-0.21616071451686303
1896,-0.2057647789152243
1897,-0.39203140211020643
1898,-0.30745782069829763
1899,-0.3416450096036725
1900,-0.3169322637303162
1901,-0.3397937171663718
1902,-0.38899168496995096
1903,-0.1709624377636159
1904,-0.13608189813156168
1905,-0.2542299878019229
1906,-0.19780418710488654
1907,-0.18278479195878752
1908,-0.15248768578114955
1909,-0.2164879947350928
1910,-0.2267749399139793
1911,-0.1332102836993141
1912,-0.10357666315582939
1913,-0.11892333852012273
1914,-0.14690332547691407
1915,-0.21627001388954212
1916,-0.06296336460663236
1917,-0.19675400001736731
1918,-0.3328528294511843
1919,-0.059487685775310925
1920,-0.05082450909060238
1921,-0.13115086246400767
1922,-0.016834361135981284
1923,-0.2003977815566505
1924,-0.004517241914507162
1925,0.08993749702771052
1926,-0.01382450908825197
1927,-0.10929926107554665
1928,-0.0533297440644274
1929,0.07930387648546663
1930,0.016898088833007308
1931,-0.1414673637855397
1932,-0.1334572027875752
1933,-0.04877432200298736
1934,-0.0025769720994354307
1935,0.21875830648059003
1936,-0.03609175017283554
1937,-0.30849630203876816
1938,-0.24163577544969927
1939,-0.12437900430655154
1940,-0.21548675893534677
1941,-0.06075554475846478
1942,-0.09295289466113044
1943,-0.19704125414555307
1944,-0.06566594948114857
1945,-0.020338978210048556
1946,0.05756188341961139
1947,0.08351231423361177
1948,0.048403014858773886
1949,-0.0603383603127191
1950,0.05112623067811417
1951,-0.18533805137061612
1952,-0.04893257266343961
1953,0.07077955531603651
1954,-0.018468599577547002
1955,0.14547197919757957
1956,-0.06617056655504217
1957,-0.19154587121905314
1958,0.03712653962715466
1959,0.0782352211025432
1960,-0.12712068842133145
1961,-0.003437189734461779
1962,0.07817610881734444
1963,-0.06269488772372074
1964,-0.16516994866137463
1965,-0.05690301652132231
1966,-0.07552678501654948
1967,0.015878384737867776
1968,-0.1434467328408397
1969,0.057017549205636
1970,-0.11495196781272918
1971,0.09166040389713122
1972,-0.0747844830020969
1973,-0.06847690687860969
1974,-0.03452678501398646
1975,-0.20903232894852927
1976,-0.09912130631941245
1977,-0.1304972288773994
1978,-0.12664562749003724
1979,0.1360267833582798
1980,0.13469026899235514
1981,0.0830073882098021
1982,0.10861176156034474
1983,0.17383835865776395
1984,-0.08684328633813113
1985,0.1012253690564624
1986,0.09086884164492182
1987,0.1096311567055575
1988,0.14786853269857908
1989,0.2171354648362031
1990,0.03354279722286127
1991,0.1723343594836743
1992,0.16358127857141433
1993,0.30026354145936746
1994,0.03067180069041039
1995,0.11676016017373413
1996,0.21352185733937287
1997,0.16311637863759187
1998,0.19446212715312586
1999,0.3864910654078964
2000,0.47992671815482807
2001,0.2877900252769555
2002,0.4329876841366664
2003,0.3864528930174484
2004,0.1187118267859385
2005,0.3065024622000377
2006,0.3725317093968722
2007,0.3566111436760041
2008,0.28172075199392704
2009,0.35474969024127784
2010,0.47092795395395726
2011,0.5461945771420018
2012,0.5120766615193543
2013,0.5057595422982383
2014,0.4660073882338017
