YEARS,anomaly
1850,-0.508881551774386
1851,-0.41290218271320844
1852,-0.459792574393513
1853,-0.3853677005451012
1854,-0.5359117258185158
1855,-0.5746937449754395
1856,-0.4379117258123794
1857,-0.2784763820112126
1858,-0.2562790321091637
1859,-0.4030305682804717
1860,-0.5281096936185216
1861,-0.5104659120783521
1862,-0.46203056828417965
1863,-0.40325871012345854
1864,-0.46654596425562184
1865,-0.6926832750354216
1866,-0.3076060033806572
1867,-0.3841096936095031
1868,-0.5146734229767738
1869,-0.36686184767040164
1870,-0.23819959782790123
1871,-0.43699146904236325
1872,-0.4585548894528582
1873,-0.37056535939473717
1874,-0.28472422794964747
1875,-0.30099054218410337
1876,-0.30709060740948446
1877,-0.20713032454328453
1878,-0.35471406695659635
1879,-0.33379257438565024
1880,-0.43301055523734083
1881,-0.47225840117785667
1882,-0.41854565530268895
1883,-0.47417896689783856
1884,-0.403237770228697
1885,-0.4286244716836157
1886,-0.5038116605915075
1887,-0.3606835839645747
1888,-0.4827728702999227
1889,-0.6564255770475806
1890,-0.42402009833439186
1891,-0.18805150816179048
1892,-0.2473384533437682
1893,-0.08140803556597863
1894,-0.14827841420259244
1895,-0.3935253333061927
1896,-0.3549806901399581
1897,-0.29373407999777024
1898,-0.32551548125439733
1899,-0.37400039423620723
1900,-0.2584474437672224
1901,-0.3354271217770966
1902,-0.292664806715004
1903,-0.46064355788084793
1904,-0.3651885099886077
1905,0.01033426645417787
1906,-0.06361616436283936
1907,-0.5359696023040643
1908,-0.38050532026037487
1909,-0.4749809990974002
1910,-0.3803569216474676
1911,-0.17896222183355023
1912,-0.33356535939244364
1913,-0.3483963298356268
1914,-0.33665402782047227
1915,-0.39972299215715806
1916,-0.1054970129452635
1917,-0.26961431067618963
1918,-0.4571678790495727
1919,-0.205843070415003
1920,-0.14993204778928584
1921,-0.3185558162938895
1922,-0.08088278754726098
1923,-0.10505058130683449
1924,-0.3272577832689457
1925,-0.2504760730595701
1926,-0.05611092938869524
1927,-0.2802482401683603
1928,-0.18082305736843365
1929,-0.252872008660716
1930,-0.23888278755715506
1931,-0.2535253332974437
1932,-0.07233845333280352
1933,-0.3024757641129083
1934,-0.189426503868136
1935,-0.22827872315751052
1936,-0.33427810526429685
1937,-0.1379123436934444
1938,-0.15137755257797345
1939,-0.35952502435414607
1940,-0.28535784849127455
1941,-0.3155053202563088
1942,-0.21894189984112017
1943,-0.2527131401004564
1944,-0.10346652995274905
1945,-0.197545346338926
1946,-0.07223900600766942
1947,-0.00032798338094193626
1948,-0.13603118616360688
1949,-0.03006074229958783
1950,0.1866809418285496
1951,-0.16211923669324613
1952,-0.21066387986010832
1953,0.07852269116133352
1954,-0.1193378354359172
1955,-0.23216818798539388
1956,-0.00949639503939762
1957,0.05950391391486472
1958,-0.046734079982307025
1959,0.0009090836599054521
1960,-0.03622884500794307
1961,0.02129485826473545
1962,0.023216350834497593
1963,-0.1367337710379884
1964,-0.1900407292645893
1965,-0.09890280059338724
1966,-0.16826825320635433
1967,-0.07005058130462952
1968,0.12158211239920297
1969,-0.2278316736192387
1970,0.08455255625425318
1971,-0.132733462087849
1972,0.00343402272879561
1973,0.0584934439674166
1974,-0.018516408084945996
1975,0.025840119328703764
1976,-0.05345698685198999
1977,-0.13869374494817138
1978,-0.012387095666892245
1979,0.004860132372355566
1980,0.08439430559380094
1981,-0.039931120932617616
1982,0.12230594611826207
1983,0.19572065896919857
1984,-0.1801592627843536
1985,-0.18288155175395973
1986,0.024751141950883054
1987,0.0390978173150806
1988,0.21079147700243883
1989,0.41726468424703717
1990,0.24921665979851204
1991,0.27193863981948185
1992,0.10673112891098174
1993,0.09587952752323331
1994,0.017365367346854243
1995,0.030533161105725848
1996,0.11658273029870195
1997,0.3848296494038019
1998,0.23735489741324226
1999,0.2339983700021555
2000,0.275097508379972
2001,0.38758180346589866
2002,0.1715039139218412
2003,0.29452300012477733
2004,0.4648983047916208
2005,0.3310581001933052
2006,0.5015023691929031
2007,0.3199192446773142
2008,0.42272096793331954
2009,0.43846357889867027
2010,0.33445403579454697
2011,0.502304092442538
2012,0.5150667164526502
2013,0.4889675780758051
2014,0.5561067425452111
