YEARS,anomaly
1850,-0.22494907986554155
1851,-0.29133516342316973
1852,-0.3505128092324577
1853,-0.3172859031870969
1854,-0.20889027652920236
1855,-0.37455314427389613
1856,-0.18515813551075738
1857,-0.2235725394095622
1858,-0.26320677785351726
1859,-0.22043399284402615
1860,-0.24806792233725675
1861,-0.23388996758086378
1862,-0.3884336839046209
1863,-0.38484932360047397
1864,-0.532452152209033
1865,-0.5253834968257161
1866,-0.3947511120756638
1867,-0.24158331830798632
1868,-0.42565197370235647
1869,-0.23392968472094558
1870,-0.23434501546713066
1871,-0.2663847326091976
1872,-0.34205714344585525
1873,-0.15288934967593384
1874,-0.3162843584374348
1875,-0.19762179964562432
1876,-0.20568183878113164
1877,-0.1650876264271355
1878,-0.18378005030519032
1879,-0.217780359257237
1880,-0.29056206946639995
1881,-0.22074095106731245
1882,-0.17726558118340444
1883,-0.2100278962448695
1884,-0.5084133619171822
1885,-0.40467075094634736
1886,-0.2735725394127031
1887,-0.32847401894078787
1888,-0.3440676133933423
1889,-0.37068122089162603
1890,-0.2674746368367986
1891,-0.48489920174425244
1892,-0.41456206947413865
1893,-0.18660271344971086
1894,-0.2632859031837434
1895,-0.3609875612144419
1896,-0.2717212469754024
1897,-0.20032623821969048
1898,-0.42533485448163394
1899,-0.31181053330562436
1900,-0.31089951068331034
1901,-0.3814629310968505
1902,-0.45717598592332404
1903,-0.31430591623190446
1904,-0.16703836618957027
1905,-0.17265197368653523
1906,-0.42351280923701656
1907,-0.41547278314652597
1908,-0.20859286140353425
1909,-0.30391921477792166
1910,-0.37463196065419546
1911,-0.3087809771627944
1912,-0.340414288756441
1913,-0.18749310512720083
1914,-0.1904044366995195
1915,-0.11769199977308381
1916,-0.23380991540085735
1917,-0.2451368866698375
1918,-0.11502851413879585
1919,-0.08183054633619155
1920,-0.32033547237490795
1921,-0.3437015428848572
1922,-0.12629544627274003
1923,-0.04242414078534283
1924,-0.16978066820415758
1925,-0.49877974137498793
1926,-0.3004730920892458
1927,-0.2948394715473102
1928,-0.31613595982452747
1929,-0.31454267432273997
1930,-0.22576096411260207
1931,-0.2788006812559878
1932,-0.23375049416573185
1933,-0.08799895799447355
1934,-0.03411810941134404
1935,-0.2109690929096365
1936,-0.19943399284269675
1937,-0.13277112510424585
1938,-0.020998649040392097
1939,0.020059845347572998
1940,-0.22033485446877266
1941,-0.27904698244445214
1942,-0.08426619907746546
1943,-0.10062210858949985
1944,-0.16097894495404053
1945,-0.13945431483384702
1946,-0.17676127305947306
1947,-0.2820275872994982
1948,-0.20065228263822385
1949,-0.06666244362725844
1950,-0.10593891886063952
1951,-0.09891952371502256
1952,-0.05903743933308293
1953,0.01899149891457634
1954,-0.09560240449409084
1955,-0.262106094728591
1956,-0.02279052024252107
1957,0.07222856595865321
1958,-0.07671108596576784
1959,-0.15656206945800902
1960,-0.03540536353957942
1961,-0.03811780046164059
1962,-0.10499895799553349
1963,-0.20321570304753486
1964,0.01413989752717524
1965,0.09503059815958328
1966,-0.13232500241574363
1967,-0.23148356203231935
1968,0.02472302203206892
1969,-0.09548294412397554
1970,-0.03744477172985848
1971,-0.2253151503740266
1972,-0.1311670607051685
1973,-0.13474126001184372
1974,-0.03196909289844847
1975,-0.0655629963020854
1976,-0.12966182573138244
1977,-0.14999803114858568
1978,-0.18692906681812482
1979,-0.08970061601915985
1980,0.11610018039350996
1981,0.10211957553779749
1982,0.06303090710751422
1983,0.2613680393856362
1984,0.24945639886280213
1985,0.1683175433424366
1986,0.13644747365796522
1987,0.15401058511826402
1988,0.18547610295388628
1989,0.1819314597898104
1990,0.2713674214863994
1991,0.277070624260989
1992,0.06067499759631997
1993,0.07421009766338373
1994,0.21619931877498838
1995,0.33504106812196643
1996,0.5224847192228169
1997,0.5047439619568813
1998,0.6417334920181044
1999,0.6172482700878709
2000,0.31021964077577396
2001,0.544832321437323
2002,0.5891389707134299
2003,0.45167437972095886
2004,0.6444656330352093
2005,0.5359406939596546
2006,0.3631987008843377
2007,0.49939697764327806
2008,0.5575549193574373
2009,0.5851189576681792
2010,0.38713004550301316
2011,0.47819900984147146
2012,0.5803960507985849
2013,0.6087919864014149
2014,0.5761094145699832
