YEARS,anomaly
1850,-0.846970333153069
1851,-0.7264828937233602
1852,-0.7878673141434516
1853,-0.6498095372769618
1854,-0.740530635920707
1855,-0.9091210771406032
1856,-0.8375683262184737
1857,-0.655457772598488
1858,-0.5837517431868445
1859,-0.6774753591092887
1860,-0.6164276169142986
1861,-0.7437467086211311
1862,-0.6210155580836276
1863,-0.5020582657299436
1864,-0.4730909386963705
1865,-0.5728698314330785
1866,-0.6170783695149218
1867,-0.4331562674083464
1868,-0.6278170718945942
1869,-0.8655507224851589
1870,-0.6121713366324276
1871,-0.5987442085695811
1872,-0.8260105407356635
1873,-0.6349426947564276
1874,-0.5093120459528582
1875,-0.6548698314289549
1876,-0.5928572622578664
1877,-0.5666160684301396
1878,-0.5501386808905768
1879,-0.4705859127488181
1880,-0.4070959732574151
1881,-0.49193264286825245
1882,-0.48451304942165246
1883,-0.5567140528855563
1884,-1.096216544307268
1885,-1.0274879110459127
1886,-0.8316009819637553
1887,-0.764447720697613
1888,-0.7368195719479503
1889,-0.7898974698294643
1890,-0.7484828937222469
1891,-0.6338824006042528
1892,-0.7771914404148844
1893,-0.6796537415071298
1894,-0.4001839058172844
1895,-0.5141110424850862
1896,-0.5405859127452965
1897,-0.4361562674082041
1898,-0.5363874265568257
1899,-0.4718371756931984
1900,-0.6469552639300841
1901,-0.5857969681059297
1902,-0.5076889317595832
1903,-0.7905105149074153
1904,-0.4523547535960729
1905,-0.41879696811434153
1906,-0.5181436982298566
1907,-0.39527183837708546
1908,-0.2723974784654657
1909,-0.3848195719656261
1910,-0.32009845610059323
1911,-0.11059596466229689
1912,-0.16592762554694337
1913,-0.4988823833909905
1914,-0.4146009819846968
1915,-0.41684219303364295
1916,-0.15665627603222096
1917,-0.40673163940498996
1918,-0.39958843003125466
1919,-0.20626932110771232
1920,0.07800202839320233
1921,-0.019573343597216516
1922,0.1350949782875351
1923,-0.07577938161966608
1924,-0.07240249581317428
1925,0.02228342980651658
1926,0.10631106820959883
1927,0.11022815298752718
1928,-0.08207335220410321
1929,0.03773317893885662
1930,0.17998694193499115
1931,0.0016954886380057819
1932,0.015321120109542456
1933,0.11374071355158163
1934,-0.09017133665864542
1935,0.07187640553127261
1936,0.14399197649450227
1937,0.005753282731224164
1938,0.17587137096838776
1939,0.15085378445772943
1940,0.223723127034136
1941,0.19079599036230702
1942,0.02650957162229922
1943,0.03671307514815292
1944,0.10502463224142522
1945,0.00395932075653628
1946,-0.05961103389788561
1947,-0.08935225355545072
1948,-0.10361103389569354
1949,0.11891407861154572
1950,0.09403720141617745
1951,-0.16312359445691946
1952,-0.16231958058681978
1953,-0.08813616363492055
1954,-0.2995130494309388
1955,-0.2530457137882355
1956,-0.22007836953486343
1957,-0.09120400962357314
1958,-0.10481203736315842
1959,0.06344422569047288
1960,0.03883368067255213
1961,-0.07817385393808873
1962,-0.31163867229253917
1963,-0.10735978817109515
1964,-0.1961160598387245
1965,-0.3314627899524334
1966,-0.30497033318030914
1967,-0.37011354255115947
1968,-0.09603062734304835
1969,-0.18003314461767525
1970,-0.15646782451891353
1971,-0.12142509966034076
1972,-0.0365582743633431
1973,0.07018544534920268
1974,-0.014430134223390331
1975,-0.09189245252685325
1976,-0.08790753898012271
1977,-0.15270651828932544
1978,-0.040515566722792114
1979,0.13000201117056287
1980,-0.05566631071266062
1981,0.1299090612733277
1982,0.02692916506926813
1983,-0.00011605984859596385
1984,0.14539398342949547
1985,0.3236929713429999
1986,0.11593418240248798
1987,0.16268797123341952
1988,0.5927683519348131
1989,0.45235881039026987
1990,0.5448889574617458
1991,0.5345371927840559
1992,0.337698005900012
1993,0.15038894887153492
1994,0.210856301733526
1995,0.45515277236488394
1996,0.4276678502093302
1997,0.39398694192424505
1998,0.5789668381241811
1999,0.6337909557823431
2000,0.5995723658046057
2001,0.5924392083262533
2002,0.600230653021748
2003,0.7149668381173543
2004,0.6199040266910414
2005,0.32307487448732886
2006,0.32569298856290174
2007,0.577132668568007
2008,0.6145648139673272
2009,0.35837889696572345
2010,0.5318412152643476
2011,0.4532155837960992
2012,0.4665371927874865
2013,0.7826602983549555
2014,0.8160623052883469
