YEARS,anomaly
1850,-0.35557861652598644
1851,-0.27075749812596306
1852,-0.2511728288709145
1853,-0.24445053990103893
1854,-0.14914419957167888
1855,-0.34659862957043597
1856,-0.29548994809437373
1857,-0.3128858836965018
1858,-0.2475198131839399
1859,-0.4365096521983192
1860,-0.3336869890475168
1861,-0.03230245022480012
1862,-0.21598502206564718
1863,-0.11165928659054618
1864,-0.24363803775412482
1865,-0.23921285496012537
1866,-0.13250103593141266
1867,-0.22355029617481653
1868,-0.25524272005367254
1869,-0.2561632857736047
1870,-0.2468270803570679
1871,-0.4102913624012393
1872,-0.33080737626722817
1873,-0.2596786817449511
1874,-0.11912480442465466
1875,-0.278123568634902
1876,-0.09108508728281102
1877,-0.05374826396469429
1878,-0.19495577487164517
1879,-0.2943707966741001
1880,-0.3668061404698218
1881,-0.3849052788461848
1882,-0.19064819874829267
1883,-0.19554875142342085
1884,-0.346300905494841
1885,-0.22804413435165435
1886,-0.22515374267404034
1887,-0.28879628841740956
1888,-0.3044203658623437
1889,-0.15516359471721078
1890,-0.21573779402745932
1891,-0.15874795502131156
1892,-0.287431144758609
1893,-0.3177371761339762
1894,-0.09841144065166815
1895,0.02314305456728716
1896,0.04178652715761492
1897,-0.026807376248216296
1898,-0.19710355558483364
1899,-0.1355395172720072
1900,-0.21294561387531846
1901,-0.21393483497808902
1902,-0.15568853378600161
1903,-0.39298409522696626
1904,-0.10825318999187886
1905,-0.257311684386551
1906,-0.36972732408969605
1907,-0.2106485076994531
1908,-0.11888681053412274
1909,-0.15222301595216262
1910,-0.24877720221964916
1911,-0.26090589673825354
1912,-0.2589459228281167
1913,-0.25373748507987576
1914,-0.09515312476605456
1915,-0.044252572087998154
1916,-0.024837241340618415
1917,0.02327144013522395
1918,-0.17821285495631803
1919,-0.2210937035387918
1920,-0.025075544181077103
1921,-0.20726211519584017
1922,-0.1985795433659471
1923,-0.3359453049330915
1924,-0.2982722761989697
1925,-0.24224272005287134
1926,0.015201857902087772
1927,-0.02539111865221198
1928,-0.20804444330029065
1929,-0.26518298986923705
1930,-0.31356907342575563
1931,-0.23723194115523766
1932,-0.21958877751492176
1933,-0.2988747958484097
1934,-0.0845700002611609
1935,-0.04661833364674804
1936,-0.030579234405498788
1937,0.2838656525029604
1938,0.09204453409622278
1939,-0.026727941968063402
1940,0.06869724083159383
1941,-0.06485601858846278
1942,-0.07724241109260738
1943,0.03552882917163507
1944,-0.0446386556415106
1945,-0.13313342067338949
1946,-0.022678063830297274
1947,0.0674493948935135
1948,0.007806849150403008
1949,0.18578621821670663
1950,0.06456885526344443
1951,-0.14379659735823277
1952,-0.03496562690916132
1953,-0.042311993323045805
1954,-0.05603428229331836
1955,-0.08263865564389995
1956,-0.10125288104150895
1957,0.028044225142325695
1958,-0.05235171046373372
1959,-0.1775198131795654
1960,-0.12873686717225524
1961,0.05023203194674568
1962,-0.2115093432342868
1963,-0.16407369049022658
1964,0.11643954284901363
1965,0.0803016141812502
1966,-0.14995484801904305
1967,0.02366737573623519
1968,-0.11750965217833599
1969,-0.05340127965141009
1970,-0.1239548480174514
1971,0.008806540200515182
1972,0.021766823061280718
1973,-0.0957276330224722
1974,-0.1848159925059696
1975,-0.06366821178531536
1976,0.07745986484148264
1977,-0.10539080970727652
1978,-0.10136094461448092
1979,0.025172919659948046
1980,0.10012304152713429
1981,0.009034990993428922
1982,0.330547915385316
1983,0.01597495185889298
1984,-0.18838064871501595
1985,-0.010104482422897729
1986,0.11780654020737483
1987,0.19331146623583195
1988,0.11972741487727274
1989,0.12345001279685526
1990,0.28476620517787593
1991,0.39019200587804964
1992,0.18284625735151203
1993,0.004807158100099262
1994,0.1614500127991985
1995,0.3401430545871356
1996,0.3228755045529444
1997,0.348093176450121
1998,0.3544497038613814
1999,0.29150974299242915
2000,0.27708363334803254
2001,0.5110734723652336
2002,0.46814243669529026
2003,0.4642816011602721
2004,0.4649349257969998
2005,0.4811134984533349
2006,0.43745955591410207
2007,0.43090536965223436
2008,0.40415290663866155
2009,0.36570740184763423
2010,0.37545986486013644
2011,0.3976181155219677
2012,0.6464395428822055
2013,0.8222311051453335
2014,0.4945987203828913
