YEARS,anomaly
1850,0.027447793604859695
1851,0.02298045796005518
1852,0.08933473991378027
1853,0.06747041467245618
1854,0.10064126245219315
1855,-0.0942582185842472
1856,-0.12839641061895826
1857,-0.1316401217266791
1858,0.037206599775326636
1859,-0.12747429128316026
1860,0.29166890084987396
1861,0.1937492987978075
1862,-0.012474308508974737
1863,-0.003946661492110583
1864,0.20933725718660098
1865,0.26014127105418955
1866,0.06451815687063825
1867,0.28237996482328404
1868,0.4462367382209282
1869,0.12111111537505515
1870,0.004452828163694888
1871,-0.026032093991694098
1872,0.12908347696733818
1873,0.11967141813738254
1874,0.02469905654942176
1875,0.25143524163939346
1876,0.25228951498639657
1877,0.17590256006821553
1878,-0.009946661491781125
1879,0.15847041466789533
1880,-0.06754213727496543
1881,-0.07598435179115526
1882,0.0037543333650544236
1883,0.1553975513415529
1884,-0.24268786391913563
1885,-0.4562381147753171
1886,-0.20409240535502995
1887,-0.3265170161335429
1888,-0.21668032930391154
1889,-0.21158234484926142
1890,-0.22317782063476307
1891,-0.1456979158193863
1892,-0.10313763027927807
1893,-0.2072155109382263
1894,-0.1636903812019581
1895,-0.23416525145997644
1896,-0.02620294177308451
1897,-0.13013511299906796
1898,-0.21962003515152054
1899,-0.1585873794096302
1900,-0.09062506971568335
1901,-0.2522180282148241
1902,-0.2142557012993854
1903,-0.22224566662359746
1904,-0.15370043309782966
1905,-0.11253208537736158
1906,0.07435232642642649
1907,0.05152569148783325
1908,-0.14325320124410973
1909,-0.1293989278977481
1910,-0.09607480162851946
1911,-0.09959993136679796
1912,-0.2477456580123146
1913,-0.2916602427294065
1914,-0.21594667870147047
1915,-0.30272305415996825
1916,-0.19773310606060476
1917,-0.08317532058295744
1918,-0.09771300227485982
1919,-0.13942656630453354
1920,-0.09016275140838693
1921,-0.2294366181954069
1922,-0.3024265662963604
1923,-0.10766024273867586
1924,-0.11355972378458436
1925,-0.01636123760076518
1926,0.0013372399770249562
1927,-0.1874089797902459
1928,-0.03387129810525572
1929,-0.08231099534059397
1930,-0.009971799840229193
1931,-0.05956727562383381
1932,-0.4122180282067812
1933,-0.2721150092011911
1934,-0.02517280330701315
1935,-0.12769541576146923
1936,-0.1462506839651037
1937,-0.00431601268219115
1938,-0.1744893777338912
1939,-0.041444152821377145
1940,0.005802075562980898
1941,-0.18454213726910962
1942,-0.16411500920660954
1943,-0.03962756977710487
1944,-0.16682103862170067
1945,0.05488499078238875
1946,-0.18736375487103538
1947,-0.23113007843632544
1948,0.018837248586155146
1949,-0.031582344858292255
1950,0.1222894977729132
1951,-0.03132606457618267
1952,-0.09531852995643714
1953,-0.015826073186976715
1954,-0.2340396285977741
1955,-0.2288587289212565
1956,-0.13842404902574373
1957,-0.15679591749375646
1958,-0.09888888461392616
1959,0.05968397009460174
1960,-0.08937128949249619
1961,-0.04059741409089312
1962,-0.07958486213474772
1963,-0.15887631543669184
1964,-0.012290891553337872
1965,-0.08325070118827141
1966,-0.31013259571117346
1967,-0.28028083964449374
1968,-0.1841300784386598
1969,-0.14708737080017056
1970,-0.18682857323723182
1971,0.016817144795490884
1972,0.10544529354212619
1973,0.009359861046211445
1974,0.02667645269973919
1975,-0.0612104936078864
1976,-0.2482104763784596
1977,-0.19952453353641383
1978,0.14811111537368632
1979,-0.07087129810343255
1980,-0.028049680503517093
1981,0.1344804665644598
1982,0.1920282001496267
1983,0.015495535803501517
1984,0.09906337317809417
1985,0.16346789738877607
1986,0.09980459283711902
1987,0.230080976903452
1988,0.36770407386987314
1989,0.283550812604611
1990,0.28821161710041276
1991,0.4386236759233085
1992,0.2403221707319851
1993,0.3740558385477449
1994,0.3907593506832794
1995,0.4473422572923135
1996,0.49145031086042495
1997,0.6342568247822051
1998,0.6131739267814263
1999,0.7424653800808716
2000,0.5928950254307325
2001,0.7133849821393049
2002,0.6765307087941079
2003,0.8761312019078707
2004,0.7000407692983258
2005,0.7968573523378557
2006,0.9953950340205454
2007,0.8152141343528031
2008,0.9030080963231633
2009,1.015400051357213
2010,0.8821513056983189
2011,0.9825407434541293
2012,0.8078196448145986
2013,0.8610156309417956
2014,0.9419880097504644
