YEARS,anomaly
1850,-0.10771973430872489
1851,-0.02776997656962345
1852,0.014865706795848295
1853,-0.004516213567542217
1854,0.0574712172551326
1855,0.12714710820073377
1856,-0.09299861844117054
1857,0.2654285096043467
1858,0.14277523973100573
1859,0.16052147672685074
1860,0.10110941789937176
1861,0.03407676215779887
1862,0.2190792622073042
1863,0.15478027428807417
1864,-0.0357146997546667
1865,0.050159677378825734
1866,0.23420991962644466
1867,0.2133280078731897
1868,0.13593353555852167
1869,0.3389084144199052
1870,0.2853481116603325
1871,0.37788077601066017
1872,0.338478769077576
1873,0.32637323278672614
1874,0.3228657067803766
1875,0.4000139334883027
1876,0.10981796459303153
1877,0.04236319812562604
1878,0.18671494557655297
1879,0.12968982445096558
1880,0.2888682068409061
1881,0.3265717189753788
1882,0.3201420736333445
1883,0.3382827829477151
1884,0.1406722379385011
1885,-0.009636801871784006
1886,0.23081042997041804
1887,0.3897827915551524
1888,0.37655916701867076
1889,0.37413705629295146
1890,0.18143102688740234
1891,0.20231795597839197
1892,0.2568003608537132
1893,0.18645864807442827
1894,0.11595363935032159
1895,0.3155264940567533
1896,0.3117174628491181
1897,0.32899132964224953
1898,0.3955842881461552
1899,0.21143102688592566
1900,0.17537826735200218
1901,0.2805491151281044
1902,0.3243958538564014
1903,0.2900290027268847
1904,0.10576772233634735
1905,0.3766320303451435
1906,0.1689586739053283
1907,0.12405164102482208
1908,0.2476822898285168
1909,0.29809936599412296
1910,0.21148380364167033
1911,0.45473001479614183
1912,0.27590841442308023
1913,0.09803153723537393
1914,0.09350640749716929
1915,0.1783305251538201
1916,0.15981042997397893
1917,0.13219986773623021
1918,0.18096117396357483
1919,0.3170089161547879
1920,0.22490841442561876
1921,0.28438328468422214
1922,0.3115415805100003
1923,0.11752399400784462
1924,0.1190189680601105
1925,0.23166468609737165
1926,0.4339812605215858
1927,0.24625010998734817
1928,0.4105139420977793
1929,0.358566701636099
1930,0.40290337985900826
1931,0.2950440891796944
1932,0.09539081931020933
1933,0.12910690061914465
1934,0.2037777570067853
1935,0.1310893141071175
1936,0.17058428815742954
1937,0.20788831063573326
1938,0.29345614801023506
1939,-0.013888064815999608
1940,0.024046606472149727
1941,-0.15189811670446476
1942,-0.057254898725063876
1943,0.08566720338358523
1944,0.03619736768219807
1945,-0.03046847136817305
1946,0.044966208528084105
1947,-0.060940824349338
1948,0.12503655457171733
1949,0.2442752483359215
1950,-0.01819208729594481
1951,-0.11457399043541787
1952,0.09063203035950193
1953,0.23335564627949842
1954,0.13166468610242663
1955,0.021079262217266505
1956,0.14353151140305362
1957,-0.1975614384770116
1958,-0.0641669661651945
1959,0.035556649756920196
1960,-0.10505891259281717
1961,-0.1873930907549585
1962,-0.2934533849018796
1963,-0.07623982949104276
1964,-0.1514433502336457
1965,-0.2708277706508522
1966,0.04639331937151757
1967,-0.16033027932523738
1968,-0.13892073777469063
1969,0.14916971204921223
1970,-0.0637096824155686
1971,-0.29869711322955905
1972,-0.3251066547798159
1973,-0.18577249384054714
1974,-0.19003882601780092
1975,-0.26729508907602745
1976,0.09137323279851163
1977,-0.24831771014656037
1978,0.03145113068569957
1979,-0.00043078106701519383
1980,0.10289332797869928
1981,0.0644059057648252
1982,0.09654409779968398
1983,0.09158178810259655
1984,0.06481294725761962
1985,0.16414710819887618
1986,0.38638830201676605
1987,0.5755465806144179
1988,0.14843354416790747
1989,0.229021485333408
1990,0.7208732241568875
1991,0.4227249802400613
1992,0.28827021377601253
1993,0.3442676964943203
1994,0.452506390259132
1995,0.40479030895088963
1996,0.41180791268247213
1997,0.6836596515170049
1998,0.5809636740023171
1999,0.6158581549291031
2000,0.6072702137599902
2001,0.7334310096396583
2002,0.8038857933269488
2003,0.9224460788632628
2004,0.8207274974989095
2005,0.9868481030150961
2006,0.9786521168856556
2007,0.898013933463289
2008,0.9142978521518547
2009,0.9412928175928152
2010,1.1023757328065662
2011,1.0902400580496054
2012,1.2680691930392376
2013,1.213546597802411
2014,1.2193480943934136
