YEARS,anomaly
1850,-0.09525944273262711
1851,-0.1995333095214138
1852,-0.06888003964845872
1853,0.06609232193745732
1854,-0.1954931019400973
1855,-0.24537501369191497
1856,-0.11678457247000851
1857,-0.08505340470791703
1858,-0.1428297801678401
1859,-0.2285936036722028
1860,-0.025040852756695958
1861,-0.16228456385770332
1862,-0.190978024097253
1863,-0.1412946157541255
1864,-0.3124177213289051
1865,-0.15846798081352192
1866,-0.03065643233327017
1867,-0.24418657939867414
1868,-0.29769410540250213
1869,-0.05624939083921521
1870,-0.14092276450523075
1871,-0.2982117005243919
1872,-0.3561438545326551
1873,-0.2878297973805911
1874,-0.3281614410459773
1875,-0.38106595664725634
1876,-0.3852644600557424
1877,-0.22597300675780843
1878,-0.2919554202426117
1879,-0.37426697733513425
1880,-0.2730081797792898
1881,-0.2482343215965097
1882,-0.48064386313644064
1883,-0.3429830586473354
1884,-0.7728875742296384
1885,-0.6769503856655672
1886,-0.48933984065587643
1887,-0.5794403423851019
1888,-0.5314855673066863
1889,-0.45692528176820246
1890,-0.5363574271653991
1891,-0.6025232576057824
1892,-0.7134051693545728
1893,-0.7219579374998699
1894,-0.822857435760994
1895,-0.8927091746056932
1896,-0.7280458700590858
1897,-0.5952242524637141
1898,-0.49249561920405194
1899,-0.6208926087949882
1900,-0.6943750136693608
1901,-0.6455056710917159
1902,-0.8312016486022631
1903,-0.9720433527679992
1904,-0.7530408527201524
1905,-0.7617770378210863
1906,-0.9471338026076295
1907,-0.655970489457384
1908,-0.6806689842548205
1909,-0.8989805413405385
1910,-0.7697644686464645
1911,-0.7349051607434716
1912,-0.7047820551616099
1913,-0.8945659652314637
1914,-0.7341187333852635
1915,-0.9090157143638776
1916,-0.8084956019681673
1917,-0.5867971244006122
1918,-0.6496966226636677
1919,-0.6886890880452001
1920,-0.6421313025641222
1921,-0.5218574357761193
1922,-0.7697644686464645
1923,-0.7685232575974446
1924,-0.7790308008234971
1925,-0.7492041658852159
1926,-0.6816011382659861
1927,-0.7809654721133957
1928,-0.7262719946551484
1929,-0.6599302990956969
1930,-0.8270508873918169
1931,-0.6901915967139626
1932,-0.6630936122603914
1933,-0.7833649789895457
1934,-0.8990835603531492
1935,-0.704219235120532
1936,-0.8443448579757258
1937,-0.6935458614508132
1938,-0.6732418389716862
1939,-0.48995793751151306
1940,-0.4978272800912199
1941,-0.45383481470996545
1942,-0.41299059326033305
1943,-0.44861119017306356
1944,-0.47376696872012575
1945,-0.5772217351857475
1946,-0.4565760171488499
1947,-0.41446546352179897
1948,-0.27925190810686107
1949,-0.33474688215636683
1950,-0.2527217610320574
1951,-0.5071212506755147
1952,-0.4451363199116885
1953,-0.41935742717127733
1954,-0.3727393475379507
1955,-0.2629026607083418
1956,-0.2809931105457969
1957,-0.2818247628232156
1958,-0.32952074034065804
1959,-0.0020132143505864107
1960,-0.05184486662552307
1961,-0.14599059327374295
1962,-0.3043096849790025
1963,-0.11594788563490727
1964,-0.20528456385555072
1965,-0.06728206380365417
1966,-0.2864679808070811
1967,-0.21681221087225014
1968,-0.15062375936224806
1969,0.017054631637259964
1970,0.12510737394752156
1971,-0.13586245313318812
1972,-0.1720735084943155
1973,0.011177737220928057
1974,-0.22811873341066302
1975,-0.2596488804851887
1976,0.0024541212942181057
1977,-0.06948808460873504
1978,-0.013425273180451185
1979,0.16396668185033256
1980,0.34890387040995624
1981,0.04004709701957619
1982,-0.010935316465936994
1983,0.17586116277827132
1984,0.00523051397694537
1985,0.22978074761254916
1986,0.25721542751123694
1987,0.2710948219859971
1988,0.17765010741528137
1989,0.24903704511372532
1990,0.35953451921929064
1991,0.15514508146871694
1992,0.09791643959678395
1993,0.2932229621259274
1994,-0.005186579410663781
1995,0.1939315088250057
1996,0.45904707977852865
1997,0.21870286694894922
1998,0.43857220951798886
1999,0.4421199431058366
2000,0.6628988358364846
2001,0.5866174344297584
2002,0.7058963185554907
2003,0.5036274863293162
2004,0.6265294846482101
2005,0.49035863687365855
2006,0.6352606524114544
2007,0.8436601420572065
2008,0.826064666272
2009,0.5073259811278145
2010,0.5776199517090594
2011,0.7786224517578155
2012,0.9420093894516023
2013,0.6710596489421318
2014,0.7467732129700679
