YEARS,anomaly
1850,-0.28078703433683677
1851,-0.2164902371070519
1852,-0.35086646862136417
1853,-0.49017250000359097
1854,-0.5073599978577757
1855,-0.2023125913005395
1856,-0.42333105960976913
1857,-0.39992465405989536
1858,-0.15673808304132486
1859,-0.11843112481565989
1860,-0.1803713946344893
1861,-0.20857921448429467
1862,-0.22955951039052352
1863,-0.21801455827603883
1864,-0.35122299603227725
1865,-0.4706971301212215
1866,-0.46661800479072585
1867,-0.21510415355344362
1868,-0.24318296993551552
1869,-0.3741429438537349
1870,-0.23189602475654394
1871,-0.0911244755406129
1872,-0.1638362945672057
1873,-0.1345595103845963
1874,-0.3340040883359325
1875,-0.32814294385086357
1876,-0.1800450412660292
1877,-0.3611235487077707
1878,-0.2887870343373757
1879,-0.20412354869791552
1880,-0.1510949194017712
1881,-0.3474104938851434
1882,-0.3860237924342625
1883,-0.20993543294533062
1884,-0.31782613357940476
1885,-0.3177670212941598
1886,-0.15930212135048943
1887,-0.16208414050514786
1888,-0.2624800761124516
1889,-0.25271776105243987
1890,-0.26763863572313895
1891,-0.2570548933184025
1892,-0.14246006305995496
1893,-0.10573808303814503
1894,-0.23712416659983934
1895,-0.26784645557117187
1896,-0.25176763918989764
1897,-0.2275499672927706
1898,-0.2065105591013323
1899,-0.4124003328917839
1900,-0.343796577438397
1901,-0.275708217956229
1902,-0.2840939925603075
1903,-0.14242065486979993
1904,-0.2697768733386986
1905,-0.11166850080589512
1906,-0.12624270011328295
1907,-0.14235107263720265
1908,-0.03970821794146768
1909,-0.21753949734479078
1910,-0.09388617270037404
1911,-0.042054584355033064
1912,-0.022737774083007117
1913,-0.11987601170454011
1914,-0.1548470734639531
1915,-0.07015341378208617
1916,-0.0998168994180509
1917,0.01543987172496215
1918,-0.12196560698225331
1919,-0.20235107264096036
1920,-0.030985620021576746
1921,0.08822219983393255
1922,0.13297497179853102
1923,-0.10905427540930714
1924,-0.14153980628994953
1925,-0.19286585071166273
1926,-0.14603426236663017
1927,0.1229641929006351
1928,0.0327763860919185
1929,0.1485485532061504
1930,0.12954824425502892
1931,-0.15533105959301194
1932,-0.13164848776215823
1933,-0.02717373577429639
1934,-0.15043081586776444
1935,-0.16852995424407063
1936,0.06940108143802487
1937,0.07938106839366046
1938,-0.05959830067021486
1939,-0.10366819185548627
1940,-0.01845082890447869
1941,-0.004589993368797626
1942,-0.025281799347179775
1943,0.2075587142072947
1944,0.09480656013825316
1945,0.06976653404671326
1946,-0.021193439868992782
1947,-0.3034092580827103
1948,-0.08064817880905163
1949,0.061885376516482266
1950,0.1133709073983548
1951,0.06124283077707985
1952,0.041748374699473983
1953,-0.003173426822866537
1954,-0.08151948429128386
1955,-0.09841049386959151
1956,0.03090600745940625
1957,-0.15365803086114477
1958,-0.07644035896074933
1959,0.16082564633761595
1960,0.1751824826992959
1961,0.038816721132190486
1962,-0.09323253911373028
1963,0.05094448880102528
1964,-0.10131228234429202
1965,-0.13364786986243943
1966,0.028142456600095178
1967,-0.05758906652238872
1968,0.030271769017936316
1969,-0.13731166444673926
1970,0.09182688213298745
1971,-0.11732120754307766
1972,-0.2546472519701864
1973,0.04184627727502039
1974,0.22569695182387534
1975,-0.18988493690668995
1976,-0.061510250142301985
1977,-0.2348356766718118
1978,0.03566832251910951
1979,0.005756990945057231
1980,0.025777003991318204
1981,0.13783549838370746
1982,-0.05324270010867791
1983,-0.013143870680883962
1984,0.03993494570274065
1985,-0.03718327887253137
1986,0.0020245409779297615
1987,0.18976653405421798
1988,0.08911382731107274
1989,0.13723205188453327
1990,0.13902484993643188
1991,0.3844694278906856
1992,0.057886921265846644
1993,0.20601437999328037
1994,0.2910633312863533
1995,0.24439092045150715
1996,0.24469756972486673
1997,0.5106067386642498
1998,0.4998847586440777
1999,0.33279609020575074
2000,0.36840015460699416
2001,0.34713291352244946
2002,0.26769849657611117
2003,0.3289349457208166
2004,0.20398482385054625
2005,0.27547958888130836
2006,0.38565816154356714
2007,0.3527471389192573
2008,0.37175637306815407
2009,0.26467786563105655
2010,0.4099651197683566
2011,0.5755676394280983
2012,0.3088761423842541
2013,0.5386978786932346
2014,0.7274189318747648
