YEARS,anomaly
1850,-0.21869702869803184
1851,-0.16261411347899288
1852,-0.26511412208383484
1853,-0.39387291102834
1854,-0.37004124153205875
1855,-0.22572214982611838
1856,-0.24944578297209907
1857,-0.3465688885505474
1858,-0.33996587814827106
1859,-0.10009401830137818
1860,0.022177331207635764
1861,-0.07764426916938462
1862,-0.2511417604918244
1863,-0.3237422536119542
1864,-0.4878050650348195
1865,-0.5198502899524057
1866,-0.504322660155903
1867,-0.3653553159078585
1868,-0.47099853388667445
1869,-0.3761317085901879
1870,-0.37522969304514503
1871,-0.5028678936851922
1872,-0.3610613625432888
1873,-0.13839302344193027
1874,-0.26867442484594106
1875,-0.23597089549116326
1876,0.09239340390472565
1877,-0.32548597332975376
1878,-0.12482015150611118
1879,-0.17014929511242757
1880,-0.24742567918141237
1881,-0.2289357224677164
1882,-0.30732014288692777
1883,-0.30066939028663414
1884,-0.28481261688154924
1885,-0.2796316999850165
1886,-0.40422215842716624
1887,-0.14021714110272163
1888,-0.057609096146591245
1889,-0.12470206326046236
1890,0.012252711813483358
1891,-0.24297089549081677
1892,-0.28922717577060897
1893,-0.237410609948851
1894,-0.22021714109874582
1895,-0.3781895026834972
1896,-0.2599131186165741
1897,-0.11355883666688169
1898,-0.07298346467359489
1899,-0.0907372362859934
1900,-0.04230507366720867
1901,0.0473004540097684
1902,-0.055815116951888254
1903,-0.2638176342202785
1904,-0.3526568211097977
1905,-0.0853980407822719
1906,0.0792175387863109
1907,0.0890542256209404
1908,0.03753413044279748
1909,-0.021825168848986328
1910,0.05079542806188656
1911,-0.03340557540141536
1912,-0.13505882805578062
1913,0.05013964090359292
1914,-0.11889301483289093
1915,-0.1676492692825379
1916,0.21974518579655247
1917,0.2239411547061821
1918,0.048192417659428506
1919,-0.05198346467465668
1920,0.17841854224884607
1921,0.3154964229061304
1922,0.06209441598378038
1923,-0.055546284715569744
1924,0.08978035882689993
1925,0.20097632773112806
1926,0.007855739436337413
1927,0.03930798862668538
1928,0.14576275509214243
1929,0.08966728791890652
1930,0.18769240904239776
1931,0.162581855414546
1932,0.18109443319782637
1933,0.18684065297425834
1934,0.2549612584953522
1935,0.414498940180013
1936,0.2428984470648643
1937,0.41422005604833406
1938,0.5011899003578171
1939,0.40735573080624327
1940,0.29332305784698953
1941,0.4701697965686245
1942,0.5268908952140849
1943,0.38328035020213336
1944,0.42024769445530125
1945,0.5527527203963564
1946,0.39624265989883484
1947,0.4749763277173717
1948,0.46717231384763047
1949,0.7193406443375021
1950,0.4454511979803882
1951,0.3492828674826899
1952,0.309400955730361
1953,0.20745623255006576
1954,0.21257180351662971
1955,0.24280799722647772
1956,0.22028286748917017
1957,0.4176421667739795
1958,0.5019210509014664
1959,0.18796377577757264
1960,0.21945371527060004
1961,0.04361704566433552
1962,0.1908708086602145
1963,-0.016289987215438353
1964,-0.022727184394006786
1965,0.022443663385128133
1966,-0.04059400969436117
1967,-0.18947340416235645
1968,-0.20012165670365425
1969,-0.26132266016810884
1970,-0.014325177459337637
1971,0.12146376717092452
1972,-0.046460852215332735
1973,0.09143361148629775
1974,-0.09912919132524535
1975,-0.21545581764912516
1976,0.04861201110637499
1977,-0.008377936995396686
1978,0.027534113223259136
1979,0.1214260768682451
1980,0.0792175387863109
1981,0.09995120660776716
1982,0.16160447648420426
1983,0.05851402665098055
1984,0.023009000705069598
1985,0.008840652983198267
1986,-0.08038547160830345
1987,-0.12522719299887117
1988,-0.15986537642355494
1989,0.09974013402485295
1990,0.06202406993617132
1991,-0.05077994392831612
1992,0.007978845019676058
1993,-0.0533452812481443
1994,0.11300396614285525
1995,0.07463461495467172
1996,-0.03646838683236301
1997,0.008692409051411554
1998,-0.04813924322317865
1999,0.0036195457251600007
2000,0.024265280987105342
2001,0.3361622619588189
2002,0.40664968417106856
2003,0.2933381270800622
2004,0.13379542805774602
2005,0.4091496927809311
2006,0.5087853589234853
2007,0.42311200247755876
2008,0.5904486806942828
2009,0.7690969160071248
2010,0.7528230492139195
2011,0.7072024523017002
2012,0.8205768208237966
2013,0.6018129973261303
2014,0.8201346063072088
