time,ohc
1850,-13.300097723754599
1851,-12.921589805726118
1852,-13.2465672149696
1853,-13.619360832428397
1854,-14.023759059005037
1855,-13.530296879777826
1856,-13.189125658508544
1857,-12.841731981796343
1858,-12.945643201947632
1859,-12.50114404128837
1860,-12.84479078095893
1861,-13.337125901010204
1862,-13.405339566661514
1863,-13.314221229841582
1864,-13.566330462568667
1865,-13.837435282889988
1866,-13.680816071240836
1867,-13.285608150414985
1868,-14.177503124370066
1869,-14.126505472802743
1870,-14.229600067985315
1871,-14.221997457982347
1872,-14.101896354008588
1873,-14.27458673350418
1874,-14.190675515940345
1875,-14.415767380943334
1876,-15.070548677343167
1877,-15.342638161484372
1878,-15.080727575120532
1879,-15.088191717974135
1880,-15.48751822766382
1881,-15.669871493646804
1882,-15.948675765137521
1883,-16.214052426030886
1884,-17.227946633911404
1885,-17.648398241262818
1886,-17.731190256067446
1887,-17.58800258321898
1888,-17.422380855830124
1889,-17.394639776090337
1890,-17.090482922616435
1891,-17.134957505058733
1892,-17.12637612355094
1893,-16.8882124768162
1894,-16.447485896680273
1895,-16.418435860058462
1896,-15.949052769942575
1897,-15.930974576686825
1898,-15.94810357012949
1899,-15.973420418438103
1900,-16.610356865799663
1901,-16.625030092014384
1902,-16.323659191145623
1903,-16.686145264196092
1904,-16.44798358156302
1905,-16.120740159214414
1906,-15.673793087740584
1907,-15.534047810041614
1908,-15.416900697520806
1909,-14.996318479433407
1910,-14.690200154743176
1911,-14.69488620140502
1912,-14.570862155001954
1913,-14.507263338331107
1914,-14.612167078715661
1915,-14.779297337624394
1916,-14.16204838441493
1917,-13.870014112866409
1918,-13.840149415374189
1919,-14.198544507147545
1920,-14.46425528162815
1921,-14.102298968592734
1922,-13.746729221638013
1923,-13.828054061241273
1924,-13.076364891427216
1925,-12.802999950309124
1926,-13.301569310423387
1927,-13.091413587540984
1928,-12.833605767081034
1929,-12.643428331507728
1930,-12.800081043062011
1931,-13.55034046577982
1932,-13.399136905116562
1933,-13.26873022084285
1934,-13.30682609362119
1935,-13.156769343307204
1936,-13.070740400306006
1937,-13.207252678018447
1938,-12.950265410733904
1939,-12.580779649485285
1940,-12.459053151984104
1941,-12.457194414242558
1942,-12.539177660491841
1943,-12.402386374242464
1944,-12.048621844283037
1945,-12.045290039028416
1946,-11.471932387496585
1947,-10.59874220797874
1948,-10.45425539877001
1949,-10.24950747046012
1950,-10.30332653863603
1951,-10.127563341581633
1952,-9.92396222362102
1953,-10.306762661672849
1954,-9.905183887599772
1955,-9.751364377280849
1956,-10.074067806865932
1957,-9.893393075355654
1958,-9.54437989742774
1959,-9.824999206432151
1960,-9.41670760911794
1961,-9.508355705956284
1962,-9.923417195670313
1963,-10.047652601341365
1964,-11.217618204116532
1965,-11.460902780470121
1966,-11.267456880906842
1967,-10.891262224617066
1968,-10.498037380152716
1969,-10.87494554813547
1970,-10.8475464383963
1971,-10.505904490362248
1972,-10.356181853632153
1973,-10.256076713905976
1974,-9.958812507147792
1975,-9.804832814401145
1976,-9.666246131674871
1977,-9.548456325334795
1978,-10.044087406836281
1979,-9.994910685101074
1980,-9.692734943883652
1981,-9.814844767700608
1982,-9.730789080542516
1983,-10.125057622073681
1984,-10.1096150195171
1985,-9.956455879952575
1986,-9.231469605318877
1987,-8.64256268954564
1988,-8.632852174627061
1989,-7.914416576708463
1990,-6.8042827225882
1991,-6.188684696258021
1992,-6.712483884039568
1993,-6.758122953762914
1994,-6.984873602061919
1995,-6.731662843510756
1996,-6.176818268188327
1997,-6.132721119753452
1998,-5.58524581022322
1999,-5.370190337508356
2000,-4.932757754714264
2001,-4.462083384654841
2002,-4.0680458434251054
2003,-3.1778352962544414
2004,-2.5822175213383822
2005,-2.003794045231305
2006,-1.6857388543986342
2007,-1.3254354323475281
2008,-0.9426979557593835
2009,-0.933809958124591
2010,-0.12252986048552231
2011,0.3689394218617852
2012,1.037753594563063
2013,2.175721441382854
2014,3.4315916485392624
